,bower,kde200
X: 2016-09-19 00:00:00~2016-11-17 23:59:59 -> Y: 2016-11-18 00:00:00~2016-11-19 23:59:59,"[566.0683227190945, 26.160192949687712, 956.0406757618867, 877.0, 184.25724139608283, 405.5052655656751, 413.3698529295226, 262.10782903370233, 165.70277567947815, 346.25359528807724, 142.80245909645362, 0.2329051243864622, 660.0170225133943, 395.9341559670466, 296.47497504873303, 197.80262662283187, 434.1058040930891, 371.5980911047007, 550.488427000958, 127.56311686950232, 411.8892817337711, 33.32803917129473, 359.2401092815868, 240.1995839074288, 548.592566589981, 220.0297770162383, 145.64821150981678, 314.64721442469954, 150.10257445384389, 234.40308476889302, 288.333758835058, 880.9404347397439, 82.21358713674174, 508.83151226282956, 54.25675348945877, 246.63552441083914, 112.71894766174321, 206.32928206912865, 509.4324589903215, 293.62600408333884, 289.41093473840147, 194.6725000194565, 501.0525198680255, 201.7621558555477, 41.5748575720582, 617.9907338730225, 997.296697077294, 295.6477643090897, 318.4796068190211, 402.15909377561286, 471.14456161587214, 121.24351881702238, 425.07124682168705, 547.4624626264379, 483.56633137465275]","[456.3329939377001, 0.9893755609285413, 919.7562487216321, 884.0, 325.86860770367923, 254.97413955403542, 528.565262983088, 151.57052047681748, 103.1287758071936, 285.7444483349427, 75.80155973141102, 0.0, 898.0827057402787, 425.6627871362194, 67.71803146321622, 320.1325819013299, 476.7291549151511, 406.6498850776227, 592.071059709924, 174.57797899014247, 483.9354956677086, 43.41592268804674, 516.4497396042875, 69.72023913844471, 347.61867328216994, 281.86684430742486, 24.448333771598705, 395.6747579915459, 78.85983004139192, 72.63083093959304, 306.2042540950187, 836.9259169779065, 82.0872948289759, 582.913101383693, 41.31549725214559, 259.7879484963932, 39.49955986341486, 126.5579047990031, 532.6548916666699, 287.72807632807627, 301.68521005216775, 195.20261786440085, 575.4067765310676, 145.20494291519955, 25.0, 558.326944311595, 1098.5745188557726, 314.36398194074235, 330.05133315635703, 346.8457091550952, 510.4825745523915, 207.38993001167304, 383.59398257862966, 781.0057641850427, 591.26201080073]"
X: 2016-09-20 00:00:00~2016-11-18 23:59:59 -> Y: 2016-11-19 00:00:00~2016-11-20 23:59:59,"[442.3296562123679, 48.16019294968771, 933.0339809941672, 827.0, 175.39022804976997, 580.198963268379, 385.3698529295226, 257.1043100182871, 124.1092791949902, 334.718948228961, 121.83844971192563, 0.2329051243864622, 634.8078855133955, 348.02659531869756, 292.47497504873303, 154.36759450062286, 491.687133457563, 345.675603378659, 532.935308854538, 214.90663560560796, 355.1157912327041, 21.328039171294733, 333.3601076704843, 331.8158221255108, 502.35762062805276, 249.92510710134445, 166.63013191534102, 294.4566464343475, 124.55627896523792, 174.52186728458605, 291.09653229014606, 827.321274677426, 245.8384100930393, 531.2951409334786, 54.10147937459038, 336.1779702772549, 125.12748635488546, 240.62441795692365, 508.998227732726, 326.7266154519784, 333.13900831434813, 227.48820184009483, 498.06783014397206, 169.43483168473546, 34.5748575720582, 571.4903668055285, 988.0681010814394, 319.2358268316911, 302.84488948745627, 435.6954651049638, 452.5552070955489, 82.53345213372415, 469.82043024582316, 534.2963455968478, 448.3830929445093]","[461.64225245408176, 0.9893755609285413, 913.6858958679301, 891.0, 328.41269874874, 359.14921968491575, 532.565262983088, 152.57052047681748, 92.16132699262798, 285.7421083058182, 75.80155973141102, 0.0, 892.3339323767476, 293.8879245819651, 68.39767542467092, 305.13258190132996, 533.1458340394652, 407.6498850776227, 604.0082478849159, 131.84430002927104, 478.59130896949006, 43.41592268804674, 507.13711806388653, 82.78765768077565, 307.6186732821699, 286.3227532623641, 24.448333771598705, 396.5830624597625, 83.19047972132634, 75.65913938767736, 309.1048928935131, 802.8543783128196, 232.0635244706378, 579.2038778626538, 41.31549725214559, 251.1908080497213, 42.47125141533055, 128.09149725810425, 535.2206604090744, 298.18345577906456, 306.68521005216775, 197.20261786440085, 578.1340537256365, 146.29663844698297, 25.0, 560.326944311595, 1111.5745188557726, 329.3199155409653, 332.12490120941186, 354.4813646230797, 514.4825745523914, 208.38993001167304, 384.4332191385768, 654.6855487104563, 594.26201080073]"
X: 2016-09-21 00:00:00~2016-11-19 23:59:59 -> Y: 2016-11-20 00:00:00~2016-11-21 23:59:59,"[431.65931996820467, 43.16019294968771, 920.2276331553713, 810.0, 163.2307684385902, 744.4217994229782, 412.3698529295226, 259.8568159786876, 104.5773528482644, 310.51285152233214, 124.83854797504868, 4.672383481035472, 612.8078855133955, 338.6613005802615, 288.6047291337114, 117.52705411180261, 574.5665274194768, 338.56039857857013, 524.8738394063071, 213.46773138888315, 343.8161524017115, 19.978992757233023, 318.3126337709967, 325.4580770869448, 450.19877381539345, 241.02977701623837, 182.256005703748, 297.45555775486423, 165.1143304822641, 99.08977915295924, 308.006082712628, 811.4355314646568, 247.8384100930393, 521.2951409334786, 53.10147937459038, 326.8643685335792, 119.12748635488546, 243.51974804202976, 507.44508737762766, 295.48877795984345, 344.6003781916817, 207.97306067972718, 487.37101125833664, 159.43483168473546, 127.5748575720582, 544.4403625402227, 972.8422743907012, 320.2358268316911, 303.84488948745627, 484.6954651049638, 456.5251241837289, 88.24351881702236, 473.269729167536, 523.8296924090348, 441.09371125601785]","[443.11504972733314, 1.509589154493086, 901.2938367819519, 884.0, 234.97981132252698, 364.27614374416004, 546.565262983088, 154.57052047681748, 80.46781647134605, 288.36917687450034, 78.84873984603317, 0.0, 895.1621251146242, 305.6393931759948, 70.0556898134364, 307.1325819013299, 600.9241275317404, 413.3821102877152, 576.2215366924596, 137.25721262256903, 484.59130896949006, 44.41592268804674, 508.1443740420282, 70.28435610185153, 279.04136005641, 279.6964268958593, 24.670040279323466, 400.5830624597625, 43.22974007402621, 81.65913938767736, 311.8082469408672, 815.1118270657175, 237.04332908866533, 547.5528526070723, 42.324371837780376, 258.77789545642327, 44.47125141533055, 128.19752513034024, 529.6207059744577, 297.56488276749286, 329.67519260443044, 197.20261786440085, 597.126797747495, 151.29663844698302, 76.0, 593.5345790232951, 1068.490387207498, 335.3199155409653, 332.20903285768634, 369.4813646230797, 517.725487673426, 209.38993001167304, 389.0517921501486, 656.4949487807369, 597.4247183446266]"
X: 2016-09-22 00:00:00~2016-11-20 23:59:59 -> Y: 2016-11-21 00:00:00~2016-11-22 23:59:59,"[357.65273688563354, 31.414292493755575, 900.0477466922232, 808.0, 134.5400156456735, 917.3399482559961, 410.2756047651255, 262.1423212911522, 154.94371681622658, 264.93209262901587, 125.67008961720471, 2.459972599598694, 612.0862714190621, 337.6973606615389, 225.32677266844922, 122.48813674047277, 578.7789383009136, 306.0389692463561, 493.70317985876494, 191.36326793093258, 330.87114837785373, 19.984370670428945, 349.186840567156, 345.6367306324894, 410.6550138393146, 241.02977701623837, 184.256005703748, 285.5427330982059, 150.90746192700166, 102.33892281152643, 307.006082712628, 854.8578726284893, 246.56583786361537, 589.567659727975, 54.10147937459038, 326.3685455666078, 115.35169811640728, 235.51974804202976, 507.47680301039605, 300.4321914218172, 326.22371955666, 198.53065582992244, 507.08506964842366, 141.36290710690537, 203.5748575720582, 532.739535903492, 972.3327765061844, 325.52216584209077, 312.2101175974154, 447.5476344786297, 457.2259171742827, 98.24351881702236, 463.54295864196496, 521.7224216604545, 441.9893390251695]","[430.93302123715364, 1.509589154493086, 910.8562871176757, 899.0, 243.97981132252696, 418.45831144156324, 553.565262983088, 158.57052047681745, 94.82102473381235, 294.36917687450034, 87.84873984603317, 0.0, 889.1621251146242, 325.67819310691914, 65.87190165209515, 276.7197513865388, 500.35415719506017, 405.45475271457, 574.018517346584, 163.86802730493665, 454.1398545659472, 51.41592268804675, 460.1746707683028, 77.9326983018243, 261.04136005641, 284.6964268958593, 24.86069553657614, 367.5976134754011, 39.483571578460165, 87.62172341371351, 310.8082469408672, 855.1118270657174, 250.04332908866533, 537.6609471205918, 42.324371837780376, 272.794279549496, 48.508667389294416, 132.19752513034024, 532.6207059744577, 304.5863075077161, 336.41189492032294, 196.20261786440085, 616.0854034990566, 157.29663844698302, 111.0, 599.5345790232951, 1053.3610194169698, 336.55836627542993, 326.12490120941186, 383.96368372204745, 508.7436371632863, 164.78838822830718, 399.0638944719295, 658.1800103671883, 590.9668665759236]"
X: 2016-09-23 00:00:00~2016-11-21 23:59:59 -> Y: 2016-11-22 00:00:00~2016-11-23 23:59:59,"[338.98489159518147, 63.688916007753804, 881.123505956947, 784.0, 113.81523008563713, 846.490335848373, 409.2756047651255, 228.43519496310637, 155.94371681622658, 257.93451990840566, 121.00357467021833, 3.4054614669310244, 579.1304214581495, 400.2944952123229, 228.15688386053074, 73.07021007305627, 564.7892993944937, 302.5484698678572, 483.40520355543583, 206.57279407740126, 368.6225398168999, 18.984370670428945, 401.17737687311023, 345.6390411515161, 374.33400858969657, 245.36842102641646, 183.256005703748, 286.81166280177126, 193.45076240661572, 103.08977915295924, 303.54488874370816, 793.1500361803251, 235.1748274377006, 550.9591306305642, 54.10147937459038, 471.66573250228737, 73.24600580538682, 217.51974804202982, 505.15279015567637, 350.5196630147337, 309.4929448207131, 191.33085813573172, 487.27531115041097, 275.22781380513834, 250.5748575720582, 502.2262571365916, 960.3327765061844, 300.59900339764187, 311.61113227301274, 448.3182594848155, 446.7801966436508, 157.96266094122265, 433.90494068122126, 505.1752604813186, 429.6996258670795]","[429.7374334565775, 1.509589154493086, 908.8562871176757, 898.0, 221.89262772894162, 417.45831144156324, 553.565262983088, 178.41090221878102, 94.82102473381235, 294.07225041334095, 87.84873984603317, 0.0, 888.1621251146242, 387.4775533880583, 65.87190165209515, 248.70717856155278, 466.3541571950602, 377.45475271457, 573.0124488465675, 202.797534730597, 453.72681601248695, 51.41592268804675, 472.49847300393634, 77.9326983018243, 260.3508657243775, 285.6964268958593, 24.86069553657614, 332.9117274383135, 50.17406591049268, 51.65913938767736, 308.6465943148923, 859.1118270657175, 238.79964016300403, 519.2640371530327, 42.324371837780376, 381.0243903818722, 48.47125141533055, 132.19752513034024, 526.3228069024502, 333.02766562731625, 334.41189492032294, 194.20261786440085, 573.8883895909212, 135.98252448407055, 139.0, 599.5345790232951, 1005.9359406672048, 326.38287931665116, 324.6059428252456, 383.96368372204745, 503.29037245485404, 197.77619246481035, 398.4453214603578, 670.7663593967283, 574.2914441071545]"
X: 2016-09-24 00:00:00~2016-11-22 23:59:59 -> Y: 2016-11-23 00:00:00~2016-11-24 23:59:59,"[413.9848915951814, 63.688916007753804, 832.4441078824201, 730.0, 109.81523008563711, 937.8994225665455, 450.27560476512554, 185.50528854404274, 122.62796068883375, 231.9345199084057, 116.99382223215865, 0.2329051243864622, 583.7781636310551, 402.6388843324243, 224.15688386053074, 94.71213773347097, 484.4655125936908, 289.9047123965272, 543.3329214140495, 196.07606180716041, 298.82841417261716, 18.978992757233023, 391.99686385008545, 329.6563480698629, 415.8124224082856, 224.79213914488514, 156.75234884709542, 324.32205946804646, 190.0368298903633, 69.59405841602336, 301.54488874370816, 879.1317848292806, 234.26644226227512, 672.1939024466506, 55.18430965870962, 439.1255329777598, 73.24600580538682, 183.09602992356108, 503.15279015567637, 343.403760290966, 282.1464547301026, 218.38239575619497, 468.5022522338148, 264.71741713886314, 305.5748575720582, 494.5902728957541, 938.3327765061845, 282.2351240212713, 307.61113227301274, 529.0834876687288, 424.43260148411645, 131.34907523427668, 451.3706229855897, 501.1752604813186, 413.1649476231369]","[384.3979117986863, 0.0, 906.8562871176757, 898.0, 222.19356954659534, 457.4583114415632, 586.4106274181424, 176.41090221878102, 92.82102473381235, 294.07225041334095, 87.84873984603317, 0.0, 872.3339323767476, 391.2272701288402, 64.72101246447943, 255.7071785615528, 465.3541571950602, 377.45475271457, 573.645898168488, 200.09780276772017, 453.72681601248695, 50.41592268804675, 472.49847300393634, 64.95456464528014, 236.05921623369574, 285.6964268958593, 24.86069553657614, 340.9117274383135, 48.152199567036824, 20.9507888783591, 306.6465943148923, 909.7723458699935, 240.79357166298757, 553.777658457456, 42.324371837780376, 378.724122344749, 48.47125141533055, 132.19752513034024, 517.0218650847966, 315.02766562731625, 332.41189492032294, 195.90778014553229, 547.0313435052514, 143.98252448407055, 137.0, 602.3596996076224, 998.9359406672048, 322.38287931665116, 322.10979384165654, 390.1008469661586, 485.29037245485404, 196.77619246481035, 452.8047571786371, 655.4899356049355, 575.2914441071545]"
X: 2016-09-25 00:00:00~2016-11-23 23:59:59 -> Y: 2016-11-24 00:00:00~2016-11-25 23:59:59,"[324.7139643196268, 61.414292493755575, 767.4323831564312, 718.0, 93.5281361476753, 931.5609846421979, 428.5902450082408, 211.1592429299481, 107.24483640692624, 275.84036775762485, 52.134191124206424, 0.2329051243864622, 532.5966657698872, 354.24451517085583, 200.57370609907238, 106.73668880033023, 462.4678258121235, 222.76239647779354, 530.7851152077898, 342.4997314658653, 253.88977262470524, 18.978992757233023, 473.3693086162641, 296.9077065568977, 448.13461651258586, 218.0761845099736, 151.75234884709542, 287.337456011092, 177.7800845115821, 53.54588482059138, 303.0961041349927, 917.1567069164354, 231.0018647457001, 644.8240273060832, 39.495818707063734, 495.5700123648315, 64.23922362310006, 169.13729503651808, 494.2756534006974, 305.5566975008656, 307.881255460321, 206.50579588998028, 483.6493586297439, 235.2090221480407, 291.0, 538.7250947866027, 930.3745266279235, 410.3550837174013, 332.79641717514716, 497.535689941675, 456.8444950900451, 256.27203528071533, 422.22012826558813, 465.71783075291205, 535.9263800941885]","[381.3979117986863, 0.0, 886.5015864461116, 888.0, 166.2395134039249, 519.5113298633888, 585.4106274181424, 201.41090221878102, 78.12270698355077, 317.13342965575083, 85.84873984603317, 0.0, 873.0219718559297, 391.2272701288402, 64.72101246447943, 255.24468474390693, 464.3541571950602, 383.2106503776027, 548.9956341550666, 278.6837434278532, 389.27150295351015, 50.41592268804675, 463.44290006407493, 63.95456464528014, 240.05921623369574, 259.953485072032, 25.670040279323466, 340.9117274383135, 46.15219956703683, 20.9507888783591, 311.6179217166824, 929.8736059932884, 200.92618322751235, 559.7040904044012, 32.37364859272773, 373.44156668390167, 47.47125141533055, 130.9404669541676, 515.36100389306, 305.0732321317249, 326.8914217429529, 195.90778014553229, 556.496662999681, 142.98252448407055, 134.0, 644.6268909000303, 983.0200723154793, 352.6048720134218, 336.0992302464369, 388.1008469661586, 442.90757271920234, 226.31923216727313, 449.8047571786371, 655.8637056574366, 608.7058788404771]"
X: 2016-09-26 00:00:00~2016-11-24 23:59:59 -> Y: 2016-11-25 00:00:00~2016-11-26 23:59:59,"[312.82679845398894, 68.41429249375557, 788.1171465597013, 720.0, 86.15798267615493, 895.1225007973964, 446.5902450082408, 228.2321952704704, 111.85350332219888, 287.03173374308165, 59.134191124206424, 0.2329051243864622, 526.9093211334599, 316.68610837376485, 109.06549845043314, 132.0904154846536, 410.7810732067546, 228.6190676634428, 528.9965224958491, 354.33868558320523, 254.87594983949415, 15.755907857122196, 478.68839278023586, 281.26047915714304, 454.72651175024765, 209.30214939589473, 123.47866120536544, 279.8255994843183, 142.98835385956477, 65.59405841602336, 314.80399173501786, 854.6161112723055, 232.59038940467093, 688.9350303688566, 16.495761658943806, 567.495951818631, 46.22512655211666, 202.0794835556783, 490.1883778521452, 325.4337522953136, 359.1053879099835, 224.38239575619497, 505.7429467311554, 286.71741713886314, 305.0, 544.7405086677473, 892.7194812397249, 421.9681070720217, 356.20716499100376, 503.013939063045, 418.57434645474234, 260.2443348042606, 411.1043535983656, 473.59462104498715, 519.7744067554364]","[349.84913985656914, 0.0, 895.5015864461116, 890.0, 148.42495643953538, 532.3937193380232, 588.4106274181424, 205.41090221878102, 84.12270698355076, 321.89652482138825, 88.84873984603317, 0.0, 843.0483348677485, 395.06336943022995, 64.72101246447943, 262.24468474390693, 421.9651976924459, 385.93554560409495, 552.0160782300015, 272.5487151754471, 383.7496972196141, 54.41592268804675, 446.53414613210737, 68.95456464528014, 243.05921623369574, 228.68221240755344, 26.360089756149414, 342.9117274383135, 50.26981009240254, 21.950788878359095, 315.54275444601325, 889.870533839739, 182.9464524075565, 553.1497808744097, 33.37364859272773, 420.2426318527388, 50.47125141533055, 137.94046695416762, 510.21536938777655, 309.5451761821621, 355.19966272400865, 197.90778014553229, 568.0852983012022, 180.98252448407058, 141.0, 645.2693738600013, 959.5826246979593, 354.89812184201156, 350.07401752042296, 397.6665887818013, 452.0453100465374, 226.31923216727313, 451.8047571786371, 659.3975866699519, 611.1116777523251]"
X: 2016-09-27 00:00:00~2016-11-25 23:59:59 -> Y: 2016-11-26 00:00:00~2016-11-27 23:59:59,"[294.24393382982515, 57.414292493755575, 852.5245804430875, 759.0, 88.06045005574853, 1031.034098763152, 446.5902450082408, 238.22867625505523, 118.22605558393515, 316.44475985455693, 56.134191124206424, 0.2329051243864622, 548.8138448837243, 311.12186459141685, 110.06549845043314, 128.18794810505997, 355.4142479234843, 229.6190676634428, 557.2938649150328, 355.5185122329026, 334.30948971796283, 11.755907857122196, 435.9890899460114, 227.1204823252915, 424.7178912081895, 195.30214939589473, 97.9409627383714, 274.67241782341387, 208.80822900985567, 119.99735130446766, 309.77341482140497, 842.363710131855, 164.1359396184052, 670.9350303688566, 17.42331782819467, 501.80720942345425, 118.04847784982431, 155.9738248281829, 489.1883778521452, 286.4962204509374, 314.1053879099835, 192.8357469014301, 514.9382169294522, 285.87059879976744, 309.0, 561.7420378728644, 845.3023458638887, 335.69679881576064, 353.20716499100376, 492.013939063045, 418.57434645474234, 258.24433480426063, 495.9927427666917, 496.3954908717344, 522.5687967373501]","[320.20755921045026, 0.0, 953.248006960138, 906.0, 148.42495643953538, 626.3692093573928, 575.4106274181424, 208.21976516899258, 88.39444147478254, 339.86362554400006, 90.84873984603317, 0.0, 851.7334203840858, 356.75317016241394, 64.72101246447943, 262.24468474390693, 425.9651976924459, 385.93554560409495, 573.8003974879349, 300.73985222523555, 410.61151397478375, 47.47524094480699, 465.3769880377927, 72.73850043303929, 250.05921623369574, 229.68221240755344, 26.360089756149414, 333.29797751822764, 74.61735864334595, 36.9507888783591, 313.54275444601325, 855.7970625616606, 186.8542223216145, 542.9949879352666, 34.37364859272773, 424.24263185273884, 50.47125141533055, 137.94046695416762, 509.21536938777655, 309.9151564960672, 274.14266413406654, 192.02622451766715, 540.3239064421658, 181.78802929983763, 143.0, 580.6412869336064, 928.3789982832212, 354.89812184201156, 349.07401752042296, 383.6665887818013, 403.79854507500556, 213.49064948213731, 502.8614903768185, 667.2479228339982, 613.1116777523251]"
X: 2016-09-28 00:00:00~2016-11-26 23:59:59 -> Y: 2016-11-27 00:00:00~2016-11-28 23:59:59,"[351.07067206150987, 53.414292493755575, 826.5446738044385, 743.0, 88.06045005574853, 1029.2660815693514, 418.5902450082408, 300.91138066444245, 104.03208285984702, 411.10142349218506, 55.134191124206424, 0.2329051243864622, 528.8138448837243, 323.46415061296506, 104.06549845043314, 124.18794810505997, 287.80814589759035, 266.1442594657598, 568.3621928490611, 393.93844453072757, 325.74905444154695, 9.760716182236859, 505.2513258755116, 214.05480541917584, 403.67416863085384, 192.30214939589473, 66.5470647642654, 268.29361566487614, 186.81580247250912, 125.35836947241603, 309.1202300572893, 834.2677633013578, 162.1359396184052, 666.9350303688566, 33.37018967071961, 526.3872771256292, 117.04847784982431, 154.9738248281829, 487.41984198629655, 269.5120885083777, 271.54127815301337, 183.16230587579432, 496.9555544679176, 279.7414022249839, 287.0, 551.8568945563468, 805.2133717027042, 334.69679881576064, 352.20716499100376, 437.013939063045, 530.444167739949, 255.17580000723243, 494.22839865204173, 491.7141158962687, 526.3200481026946]","[313.7034150105637, 0.0, 956.248006960138, 898.0, 138.48841739979176, 645.0884375658527, 575.4106274181424, 207.21976516899258, 88.39444147478254, 377.8274175092002, 90.84873984603317, 0.0, 830.5490746195945, 382.6646094419931, 68.22515666436598, 262.24468474390693, 347.9651976924459, 405.5581486732258, 580.1875829917782, 340.13263256911387, 409.61151397478375, 47.47524094480699, 494.3769880377928, 62.369863053530324, 249.05921623369574, 203.35876374436157, 26.360089756149414, 333.29797751822764, 66.26676781439504, 35.9507888783591, 314.77185871777664, 846.0614955794832, 185.8542223216145, 545.9949879352666, 19.5283630194408, 437.8498515088605, 50.47125141533055, 138.94046695416762, 495.7068212248633, 308.9151564960672, 283.52006106493565, 189.02622451766715, 541.3239064421658, 180.78802929983763, 141.0, 597.0192997497184, 927.3789982832212, 354.89812184201156, 349.07401752042296, 356.6665887818013, 409.296395054187, 213.49064948213731, 502.87474674027527, 673.969844053945, 616.5692329221719]"
X: 2016-09-29 00:00:00~2016-11-27 23:59:59 -> Y: 2016-11-28 00:00:00~2016-11-29 23:59:59,"[411.92098650197164, 48.297529807160316, 812.9776841071636, 710.0, 168.9070952509736, 876.3582561604613, 397.0100716381994, 330.4503610951506, 84.8862491594218, 436.80620823475476, 52.03597371152257, 0.2329051243864622, 511.9788830871566, 318.7539577245941, 89.22515666436598, 129.24991258285038, 258.2862318488896, 239.36851397622453, 582.9025080923647, 386.3994641000193, 356.55565307231865, 9.760716182236859, 485.3010616005267, 145.77044590306483, 392.39446414220504, 189.30214939589473, 64.45475848747903, 263.2469077780339, 181.8363941895474, 118.35836947241603, 309.4360327755271, 913.9601349398512, 164.69152349763255, 619.02754906848, 25.332638101391108, 553.3872771256292, 176.85539383014748, 148.13794592249465, 488.76789103573645, 332.3197102030932, 301.42617161604755, 174.44525187224022, 536.6314099576127, 341.7881101118261, 251.0, 542.6869973984238, 796.4068702716579, 334.3342989562101, 356.97153653576083, 364.6505136519529, 596.1311494761683, 218.9453106128809, 495.12901159398126, 492.25607778785127, 520.4651900148182]","[356.95025742044567, 0.0, 954.5439947114976, 899.0, 153.9268427028694, 648.3692093573928, 564.4106274181424, 208.21976516899258, 89.09845372342289, 385.90417030344037, 65.35693317982765, 0.0, 834.838073352295, 348.8285101406033, 69.22515666436598, 233.1500304151192, 298.6761989597454, 330.04995533943134, 592.3385523241913, 341.13263256911387, 402.59456059451514, 48.47524094480699, 497.3769880377928, 64.0890912619902, 239.05921623369574, 205.19222265856303, 27.36008975614941, 334.366332990921, 67.26676781439504, 25.95078887835909, 314.78812009306955, 846.2581931106185, 187.37960001767092, 543.9949879352666, 19.381658609310154, 467.8498515088606, 53.86792632318406, 138.94046695416762, 496.7068212248633, 331.93210987633586, 295.52006106493565, 189.78029139605496, 569.1736558968327, 210.71967382714422, 118.0, 585.0192997497184, 929.3105327167876, 356.9760692381017, 354.8956406769747, 355.6665887818013, 461.5273913822908, 213.49064948213731, 519.1682345776778, 673.5972696711041, 598.9936271807196]"
X: 2016-09-30 00:00:00~2016-11-28 23:59:59 -> Y: 2016-11-29 00:00:00~2016-11-30 23:59:59,"[422.06990642046156, 21.297529807160316, 825.0514635092134, 690.0, 148.29169922805087, 956.5286003552966, 388.0100716381994, 293.45036109515064, 144.9476662337447, 463.9514047898443, 106.5631452925903, 0.0, 485.3315703761456, 283.4521052795425, 87.22515666436598, 108.51158192144976, 234.65672182434565, 315.84134239515686, 597.585178934911, 392.3994641000193, 379.91748865224184, 8.760716182236859, 458.91299331137276, 215.50254103168555, 373.04891756083754, 172.9848833913486, 113.45475848747903, 243.70750810030867, 154.42991331643324, 113.14654052911878, 315.2306810854094, 888.9411026118946, 266.66780395915185, 675.918201577344, 25.332638101391108, 501.38727712562934, 154.23215450145025, 138.13794592249465, 483.0851570402825, 312.4686087693997, 292.421566852902, 166.08131563091501, 524.6314099576127, 266.0383498411494, 196.0, 575.9170013467061, 782.7949385608118, 318.68873418200724, 391.63227129273383, 351.80951770053576, 584.4300191227468, 209.9453106128809, 491.72008756425356, 493.41215933076626, 507.2599305799254]","[363.95025742044567, 0.0, 957.504605814428, 871.0, 155.9268427028694, 690.1066623834633, 564.4106274181424, 209.21976516899258, 83.93831404985008, 402.95229845597777, 109.16990805307339, 0.0, 797.1166024201432, 351.4974273233155, 69.22515666436598, 234.1500304151192, 197.89578086763848, 360.2369804661856, 597.3875214199446, 328.443890173937, 425.3066660614539, 30.568312831326317, 474.3769880377928, 67.55289484108368, 219.94469932542185, 204.87495665401696, 20.329092894832925, 335.366332990921, 68.38184638904346, 25.95078887835909, 319.2306810854094, 820.5829761658044, 253.52404699557715, 585.921189298041, 19.381658609310154, 479.53859390403744, 56.86792632318406, 140.94046695416762, 498.0240872294094, 335.9246975570958, 299.52006106493565, 175.21277616488908, 551.6241267009963, 211.71967382714422, 123.0, 589.4296375458898, 933.6367850429483, 363.8293325592995, 343.17394942267157, 361.70334157833526, 453.7883776405112, 217.1253118242458, 519.7177637735143, 680.4396731505357, 570.0749277329828]"
X: 2016-10-01 00:00:00~2016-11-29 23:59:59 -> Y: 2016-11-30 00:00:00~2016-12-01 23:59:59,"[470.4816659159301, 21.404242797700512, 835.1743523380774, 666.0, 148.29169922805087, 935.6595936743574, 340.0, 323.10354424423315, 125.65116378711113, 498.33912623939216, 104.78588734821155, 0.0, 453.8738831927746, 278.0157694122408, 84.22515666436598, 196.74726791287443, 137.96135029500007, 312.29652324332505, 573.7323787125159, 377.9342411498711, 366.711917539091, 8.0, 438.91299331137276, 214.30467142577382, 366.7905147260556, 169.1465760204038, 107.82940705596997, 321.21107014343505, 314.54043220373114, 115.60309746827726, 325.84251142758035, 882.9364340706403, 259.396915129231, 660.5660749155186, 24.332638101391108, 477.8387872775652, 248.95811692074517, 130.97625329343944, 481.0851570402825, 393.42902345929394, 291.74824871225815, 144.74376992724092, 514.6276778739322, 268.0383498411494, 144.0, 556.8312104620786, 765.3265910912415, 316.6887341820073, 383.12870924960754, 291.6532435145519, 578.7022383195534, 211.74993596297867, 484.9595413995787, 494.42834867162827, 488.9658630325052]","[299.88580152189553, 0.0, 948.9417969341125, 876.0, 154.47879632668352, 696.1066623834633, 566.4106274181424, 224.21976516899264, 86.74398438252084, 426.7898156531877, 112.17095977522277, 0.0, 778.523005471043, 351.4974273233155, 68.22515666436598, 229.07314343393705, 180.5638226635045, 345.52480030941354, 599.2124576748705, 328.443890173937, 426.3066660614539, 30.568312831326317, 469.3769880377928, 69.55289484108368, 208.94469932542185, 205.87495665401696, 18.5197481520856, 363.366332990921, 156.38184638904346, 34.249727767897156, 325.28946584469406, 799.5829761658044, 252.52404699557715, 607.9211892980411, 19.381658609310154, 479.71365764911155, 25.568987433645994, 140.94046695416762, 499.0240872294094, 366.55471724319057, 299.0405342423057, 175.21277616488908, 551.6241267009963, 195.71967382714422, 123.0, 586.355192699124, 920.7012409414983, 363.8293325592995, 332.17394942267157, 343.70334157833526, 465.407958773294, 217.66322433986682, 520.7177637735143, 680.8096534644408, 570.2970755492516]"
