period,bower,kde200
X: 2016-09-03 00:00:00~2016-11-01 23:59:59 -> Y: 2016-11-02 00:00:00~2016-11-03 23:59:59,"[197.2894745557758, 103.81218884625449, 171.31763649418764, 422.5091906263919, 72.20045122950935, 173.26029276135824, 157.64234413156154, 61.79891872461065, 80.15113658329828, 118.8752626897965, 41.030760895866734, 87.43533867446492, 125.2352099480394, 142.9851921294184, 24.383101100489693, 84.02743256434412, 118.48390921676273, 140.25032939685926, 231.63656574931457, 130.2552541986748, 108.80217938037565, 110.78372403330074, 307.5569587388712, 84.43451238139062, 89.83284852077318, 104.64002026987123, 107.63570978746428, 159.86534187929604, 260.1242466118342, 92.51438601171154, 241.33001055986514, 189.83930468092967, 90.30512526175377, 127.60288799127099, 41.85491101635966, 285.5624789814695, 97.71611692259856, 189.78832051223205, 317.2212855717125, 129.92869230133286, 161.63382982394916, 141.28418393943505, 223.85860785436086, 94.7831459632414, 96.02452755591864, 128.1121287583352, 389.24864743981897, 67.07646442528423, 262.4682729834476, 83.93779573764309, 139.60669971292933, 70.46283153817248, 253.96951112456452, 449.58016226364015, 197.33866138487943]","[1.157777608019972e-05, 4.451088773767178e-06, 7.857855264847277e-06, 2.0421911222710815e-05, 3.3190966804564474e-06, 9.90342987872112e-06, 5.798533703232477e-06, 2.8596908393793507e-06, 3.5206598333878724e-06, 6.7963921352631806e-06, 1.8641684239748386e-06, 2.7061600339342526e-06, 6.974691580013494e-06, 6.0347813215488135e-06, 1.7176375997423962e-06, 3.324576118660625e-06, 6.388732897300192e-06, 5.528642638844787e-06, 1.03373808630479e-05, 4.284905314164916e-06, 6.080436783874084e-06, 4.5064793889647605e-06, 1.236364893483406e-05, 4.223619626192817e-06, 4.499212247618527e-06, 5.086750651149391e-06, 5.527014502456847e-06, 6.075684385198622e-06, 9.44442586357493e-06, 5.540681779303897e-06, 9.155809867668653e-06, 9.698057750400271e-06, 5.592524296683381e-06, 5.687308480495263e-06, 2.563471778773514e-06, 8.688029308582163e-06, 5.219890923468224e-06, 9.561139577488941e-06, 1.3568642387881365e-05, 8.15275997014136e-06, 8.743973937480956e-06, 4.74704298363143e-06, 1.04374505676128e-05, 2.531338311152879e-06, 4.6225743605627574e-06, 7.259085451319718e-06, 1.9420691688258543e-05, 4.116376036580801e-06, 1.3112618656961295e-05, 4.634818017339441e-06, 7.339377778693916e-06, 2.378496409520815e-06, 1.1041437630683921e-05, 1.9437030390558807e-05, 8.757671352684963e-06]"
X: 2016-09-04 00:00:00~2016-11-02 23:59:59 -> Y: 2016-11-03 00:00:00~2016-11-04 23:59:59,"[191.7412875451325, 93.57704686231142, 170.24311716424637, 390.6585336004381, 69.2953454281555, 155.81903375656734, 141.15775304364166, 60.55944811687326, 71.84223058400072, 140.11958187770622, 35.23461058421302, 55.46621366331701, 161.26978997542204, 130.77483280912975, 23.429720758354506, 76.97046791324208, 115.45013313782216, 128.9028814526626, 236.57193609368255, 128.83151444016818, 110.78092475112855, 98.50839598882602, 288.0845296834657, 83.59977552292827, 107.95319955702541, 91.33832168488631, 100.82629534996303, 171.87168106297713, 256.82317770187865, 94.92038417438835, 232.8054466006533, 210.74828085210888, 88.85899214305216, 119.34616123137661, 40.65386563862451, 299.07818447630035, 95.47954645445272, 182.85045770956347, 299.28549445149616, 130.98723608434275, 183.66336506713117, 146.54050758152331, 208.19993116892908, 91.37185843718892, 95.56307399625085, 166.08116295447815, 378.3593272521696, 64.94484174613437, 234.61441751486393, 71.41724437542055, 136.35717533537508, 53.23771375680752, 249.6357321798971, 461.71932140056543, 181.41449901108984]","[1.1617872274416794e-05, 4.4665037998234535e-06, 7.88491076355548e-06, 2.0152860146498457e-05, 3.325642586003751e-06, 9.763720518073142e-06, 5.8099789466957375e-06, 2.8690875293037292e-06, 3.532852565352671e-06, 6.492897082945075e-06, 1.8706244185175143e-06, 2.715532016732881e-06, 7.575429745745283e-06, 6.05783068636869e-06, 1.7235761532987628e-06, 3.0547338966359924e-06, 6.130314421828989e-06, 5.5480145545843605e-06, 1.0437850616437174e-05, 4.302515081632328e-06, 5.9802127292353784e-06, 4.522087700112613e-06, 1.2126644699775299e-05, 4.236941649357305e-06, 4.799181726826385e-06, 5.104367103582835e-06, 5.545795784989671e-06, 6.275335136162967e-06, 9.306126111052899e-06, 5.327912965463581e-06, 8.988141445971973e-06, 9.994513048834126e-06, 5.612144088897651e-06, 5.707004786921184e-06, 2.5723522639386432e-06, 9.038412349629072e-06, 5.237969314871732e-06, 9.59425068689619e-06, 1.3472622484655995e-05, 7.894440215850517e-06, 9.115711456763875e-06, 4.9067765921113365e-06, 1.049751254234365e-05, 2.6534787895816365e-06, 4.638583276097154e-06, 7.595779872163532e-06, 1.968688559492977e-05, 4.132138223860894e-06, 1.2836473760040554e-05, 4.361762465366567e-06, 7.027750339207773e-06, 2.3859090549579213e-06, 1.1026775140174172e-05, 1.9637821924647834e-05, 8.433645321462607e-06]"
X: 2016-09-05 00:00:00~2016-11-03 23:59:59 -> Y: 2016-11-04 00:00:00~2016-11-05 23:59:59,"[242.85578717513857, 103.77308653418388, 165.9264452563249, 399.8144379914621, 62.91910546314813, 152.49028741012958, 134.06599744325405, 59.71584663919777, 71.53734757551526, 127.90546119184604, 35.23461058421302, 59.66062325921042, 155.99396421090344, 122.22419762015636, 44.70107994280795, 74.6538257040994, 124.08710862541615, 161.69700044474408, 221.3363555141843, 136.38879083401926, 105.27102033234125, 80.45858678846773, 293.2450051460411, 95.51002211112922, 123.07896794300291, 94.57434745433798, 106.70603592802102, 187.0636189505914, 250.55239664224698, 87.9642904900619, 221.27790098130694, 242.2971937805057, 84.7854213845966, 133.41122528943365, 40.643805581774664, 290.37989450324096, 103.59633341372809, 273.92040310851826, 302.4060729093871, 126.82547763220539, 204.62709323446597, 132.54008596796723, 208.24816142968137, 98.09091364703104, 116.9120798954062, 162.5779601423742, 364.0899051757208, 63.53064027618837, 225.1519823615801, 66.97856671969015, 153.43660935665625, 52.81212153096194, 267.81078297185917, 471.8549410591881, 200.10215691777088]","[1.228701252260117e-05, 4.416895615277526e-06, 7.447926641969497e-06, 1.9869832958805262e-05, 3.285097473920212e-06, 9.638543874260652e-06, 5.735561321176546e-06, 2.8322462198651106e-06, 3.4829170026683117e-06, 6.213333301184806e-06, 1.8466725624687066e-06, 2.7564537019810178e-06, 7.639601050568641e-06, 5.956801345493694e-06, 2.0265760501136586e-06, 3.015570676872204e-06, 6.302200986010388e-06, 6.132073962990257e-06, 1.0298956276383009e-05, 4.250716446814652e-06, 5.652619940924925e-06, 4.4641122169211945e-06, 1.1932127832050735e-05, 4.509981028987002e-06, 5.071456941538645e-06, 5.063343796552563e-06, 5.6020600166868395e-06, 6.405852105568644e-06, 9.537444704933956e-06, 5.261348924552225e-06, 8.87290368886065e-06, 1.041700347872271e-05, 5.536589748119774e-06, 5.837368085765232e-06, 2.539373906479221e-06, 8.922539490375367e-06, 5.167585677087823e-06, 1.0226185598126064e-05, 1.3543133472114272e-05, 7.910517009095258e-06, 9.011527191828592e-06, 4.678234163433598e-06, 1.0069967836212872e-05, 2.737253801699146e-06, 4.921480701672636e-06, 7.5012612542048345e-06, 1.9456040821453895e-05, 4.079302026797084e-06, 1.2189788076339382e-05, 4.306202968399878e-06, 7.275096174047297e-06, 2.3553380754668624e-06, 1.1194722184483528e-05, 1.951760991848296e-05, 8.42252509438929e-06]"
X: 2016-09-06 00:00:00~2016-11-04 23:59:59 -> Y: 2016-11-05 00:00:00~2016-11-06 23:59:59,"[228.01147518855998, 96.27388349512071, 138.9645076288312, 376.6637348911016, 78.02340399993793, 147.88795393984452, 130.0489119297371, 66.24872310951241, 67.71098144840694, 127.6964398969474, 28.476348207772734, 58.027993205765576, 151.61739179820316, 123.08438123574466, 44.66424833452007, 54.898012965915875, 137.3925471106608, 151.30288070002797, 227.06768271054523, 133.55126808357946, 104.0818882563128, 77.91052303800537, 307.8709190630581, 84.79745840402244, 118.29001102712313, 116.65619209471535, 127.41632426941469, 175.1338211666116, 256.74524258014395, 87.56022969470648, 218.70464262840036, 230.93810067535225, 78.9716321959442, 172.92041466177355, 38.97005344095888, 315.1936126263716, 101.06721672822134, 269.8623967573066, 292.6369481502352, 122.33295660320806, 200.05126244623656, 130.38477121189982, 194.884610209, 98.01959592809422, 114.61280712010138, 150.35832603770186, 384.3855760958942, 60.37347592960552, 227.2172834591262, 85.7995578612299, 149.16229155731918, 52.479070620682904, 250.66128398788888, 447.99833154883123, 206.10933149440513]","[1.2225906115767827e-05, 4.12223329402358e-06, 7.441563357290774e-06, 1.9517268595716093e-05, 3.52122183854778e-06, 9.630312837647342e-06, 5.730666804007933e-06, 3.0011159657692585e-06, 3.479942692720249e-06, 6.278810018256671e-06, 1.845095557718143e-06, 2.7540978640005204e-06, 7.571400572237931e-06, 6.049436208542986e-06, 2.024766582328999e-06, 3.012995470905926e-06, 6.574112266049034e-06, 6.059996531748964e-06, 1.0396376897591231e-05, 4.073931789755687e-06, 5.739543730590948e-06, 4.4603000134260375e-06, 1.1896331266270976e-05, 4.403148849136056e-06, 4.526768412031546e-06, 4.631606407905341e-06, 5.370069328475042e-06, 6.4003822354271754e-06, 9.863937374876959e-06, 4.889992168029991e-06, 9.105504685821036e-06, 1.0378729968201055e-05, 5.385319215824594e-06, 6.1486046380190455e-06, 2.5372053548938728e-06, 9.256802436042048e-06, 5.1573727618789955e-06, 1.0053214867364266e-05, 1.3538514201819356e-05, 7.887287033078865e-06, 9.002299041573526e-06, 4.849484017389942e-06, 9.992092354598055e-06, 2.734916266433919e-06, 4.921659200486798e-06, 7.49485539489291e-06, 2.0123376307036767e-05, 4.076839604871898e-06, 1.238106711772828e-05, 4.631379144469142e-06, 7.322827754600608e-06, 2.353326685186472e-06, 1.0996588475834403e-05, 1.9352351187772348e-05, 8.45923513757222e-06]"
X: 2016-09-07 00:00:00~2016-11-05 23:59:59 -> Y: 2016-11-06 00:00:00~2016-11-07 23:59:59,"[208.45709006220946, 88.96370567267076, 136.63689727740336, 422.97945420155264, 78.01434138208054, 157.83970131236475, 124.25361266732854, 65.16210865226314, 61.941175165517706, 126.37967600273035, 28.476348207772734, 58.027993205765576, 149.3617301447709, 121.03737926359132, 43.612235600154015, 54.23802665592957, 136.97651232438238, 149.85767384059838, 225.9459771596724, 121.54548533129972, 103.442519578649, 74.1506909719235, 284.82719072423214, 82.33045841909797, 119.80564395840757, 99.88247230139065, 111.83907316184344, 170.04818690707566, 262.44708307878204, 86.96554962482465, 186.93391546951506, 249.65160000594292, 73.77065476299973, 206.6038464206479, 38.916057506150686, 318.33772084848556, 97.94649106133116, 259.5155305411657, 288.7912360954701, 121.62668471056122, 198.24968585593209, 113.40892159613331, 201.84375541111459, 82.45463702792497, 110.10336710114748, 138.37798549065204, 398.0809018546141, 61.97528626632257, 220.1786546253944, 107.06581538067495, 167.77249393546793, 52.479070620682904, 244.85454906815022, 429.5031741219874, 254.28963788100415]","[1.2215385692075145e-05, 4.1187160301208275e-06, 7.436016576632069e-06, 2.018234820444589e-05, 3.518212110618396e-06, 9.757435440216855e-06, 5.725779352978932e-06, 2.998555286617558e-06, 3.476973458415831e-06, 6.383563866042756e-06, 1.8435212441023442e-06, 2.7517479511473565e-06, 7.564565275878495e-06, 5.4080089998486405e-06, 2.023038965791213e-06, 2.919927211872942e-06, 6.568502955241851e-06, 6.054824645107971e-06, 1.0271895208234138e-05, 4.233420097518575e-06, 5.734643803684707e-06, 4.45649429669177e-06, 1.188054336451542e-05, 4.106520232075758e-06, 4.791456998702217e-06, 4.62765452530472e-06, 5.365487358058132e-06, 6.2359420830541264e-06, 1.0012765731687884e-05, 4.955837407328238e-06, 9.097736275238013e-06, 1.0383486060323452e-05, 5.380961806308815e-06, 6.830803614316448e-06, 2.535034936650051e-06, 9.360746259573873e-06, 5.152975953613427e-06, 1.0044637038979184e-05, 1.3526954996158295e-05, 7.886370109801891e-06, 8.993801454515607e-06, 4.820528369582954e-06, 1.0189967277813182e-05, 2.732518935497849e-06, 4.917459832568261e-06, 7.1483684519670305e-06, 1.982375809272064e-05, 4.138167218052935e-06, 1.19744180259867e-05, 4.950618519730381e-06, 7.467289285173357e-06, 2.062830437811623e-06, 1.072259200261074e-05, 1.861160949117926e-05, 9.335434508349681e-06]"
X: 2016-09-08 00:00:00~2016-11-06 23:59:59 -> Y: 2016-11-07 00:00:00~2016-11-08 23:59:59,"[206.3334794186538, 88.96370567267076, 154.87343916985992, 419.7787101990817, 77.52727882048912, 155.01021419181322, 108.73633710353046, 63.922893009245826, 58.53471329423436, 136.81382208013866, 31.066605024464025, 56.916723721181604, 144.90380542250531, 100.88788514095421, 63.84430048265372, 53.40395662619545, 134.40571599956027, 177.84896104683554, 222.85440785105706, 112.06044459742088, 123.0584168576681, 74.1506909719235, 298.0741518392072, 79.33142381709695, 132.20314779752403, 97.25266369663225, 111.275549616635, 185.1504301984111, 251.02189589661273, 86.38278891132919, 181.11852080951851, 246.56577644094423, 73.46322756909545, 202.9139118145309, 45.056967364848255, 303.4162238799512, 97.37006969289413, 241.44676600087925, 279.7459986255595, 112.30366099227136, 200.23584636878633, 120.52166441108712, 213.46142324731724, 77.58519336173995, 123.46822196850232, 153.1321364082935, 443.8099004435802, 59.43559388705705, 256.75906649849225, 106.25796353521123, 157.8091317920091, 50.324693256235015, 241.06034027585642, 418.38145703581233, 272.70214733402184]","[1.226783903976413e-05, 4.136421001715962e-06, 7.758287896828675e-06, 1.9962104367194293e-05, 3.532505103875685e-06, 9.120092181012004e-06, 5.749363795522089e-06, 3.011402567194355e-06, 3.224015985636086e-06, 6.568292586433237e-06, 1.8985798261488809e-06, 2.7672775242132528e-06, 7.489263018533926e-06, 5.318361236210151e-06, 2.3675464570168077e-06, 2.9324376308946718e-06, 6.600078959736614e-06, 6.477084605460964e-06, 1.026600929295125e-05, 4.251558144208917e-06, 5.757044567134884e-06, 4.475584455601516e-06, 1.218434962913131e-05, 4.1177954979724386e-06, 4.959383604208451e-06, 4.633694483492616e-06, 5.388288827660565e-06, 6.630980094703458e-06, 1.005008696221877e-05, 4.709549920322356e-06, 9.052190041302592e-06, 1.0085888886949598e-05, 5.105998839841317e-06, 6.517565090451463e-06, 2.6605455189838965e-06, 9.400852278228784e-06, 5.139620673125029e-06, 9.67036969228346e-06, 1.3148420918227089e-05, 7.760389677105093e-06, 8.848283435602116e-06, 4.97224955820031e-06, 1.042653229667329e-05, 2.7449721175858486e-06, 4.768807966103564e-06, 7.440112800643518e-06, 2.094776700624778e-05, 4.155487462567752e-06, 1.1651539559585976e-05, 4.664615234062796e-06, 7.1972693501478925e-06, 2.0716686442508964e-06, 1.0832653881186775e-05, 1.8297491737987563e-05, 9.37472056719545e-06]"
X: 2016-09-09 00:00:00~2016-11-07 23:59:59 -> Y: 2016-11-08 00:00:00~2016-11-09 23:59:59,"[202.54373245502944, 88.02333485565262, 172.08478293713657, 392.5413977446716, 72.0718550939004, 163.30602298516237, 108.0053997951117, 57.69821896326374, 55.6967056641569, 133.80606254798022, 30.03217558084427, 75.45920530968814, 162.88369229944, 95.68025827568292, 63.72674930473393, 52.56693861363945, 131.3013463684464, 163.34391231202952, 240.28246188156842, 103.99677254570217, 117.48009238121142, 71.91672201871145, 297.027813043329, 85.05879344592464, 152.7522357690139, 92.85670035053523, 110.28084748990462, 175.92751971663128, 225.9965728857483, 76.63478500137249, 194.56083168507422, 227.42250835303759, 73.34010210792862, 195.88330396554753, 38.84061029676404, 271.7145828795076, 88.58762124322394, 235.28342668237394, 240.50349461152925, 106.77706730868864, 171.6690533021615, 120.43776735103465, 204.1462560107867, 74.31168066138632, 120.37010374350287, 150.447639010979, 433.7833688551336, 58.42128323514121, 260.1239451680319, 101.75229065597816, 151.6450375849549, 49.85079667558163, 223.0702213731553, 377.903243344728, 301.5854613447156]","[1.2089248904406128e-05, 4.193890041065083e-06, 8.21036653740396e-06, 1.9550220614348005e-05, 3.581617959276606e-06, 9.380024301789903e-06, 5.829285446871298e-06, 3.0532639408477852e-06, 3.2717750286125727e-06, 6.690146436496746e-06, 1.924971900187441e-06, 2.5405533028635993e-06, 7.606275863734298e-06, 4.937576250600646e-06, 2.3991091413637257e-06, 2.973192297759682e-06, 6.722249158322607e-06, 6.5734533650164764e-06, 1.0388663032296368e-05, 4.310627642020819e-06, 5.575429366374023e-06, 4.15558630071761e-06, 1.2143859127852278e-05, 4.1404453225932315e-06, 5.345240727936685e-06, 4.698107267458486e-06, 4.943664620147281e-06, 6.100759541860473e-06, 1.021557178721356e-05, 4.775017165087921e-06, 9.478107039225333e-06, 9.621926062602406e-06, 5.283100656226854e-06, 6.292604245093923e-06, 2.6719939115599617e-06, 9.48959935628643e-06, 5.211066312306032e-06, 9.800669436039083e-06, 1.336052302538996e-05, 7.814879164962544e-06, 8.849497667943722e-06, 5.024264139414666e-06, 1.0502047663907616e-05, 2.68343069321454e-06, 4.4938095454706245e-06, 7.358721237518713e-06, 2.1129114385678494e-05, 4.068247296885253e-06, 1.1512901089116315e-05, 4.697469079484365e-06, 6.972222455574971e-06, 2.0974002672866866e-06, 1.0973368604990069e-05, 1.773682616156215e-05, 1.0149260933404736e-05]"
X: 2016-09-10 00:00:00~2016-11-08 23:59:59 -> Y: 2016-11-09 00:00:00~2016-11-10 23:59:59,"[195.3929601603319, 85.41123410091785, 180.68809374273795, 376.0296038479819, 67.74042932842634, 210.0463609772011, 104.41061953543169, 54.803548553910346, 61.43547624657302, 142.89631952061055, 29.49361113602982, 71.36516656217624, 158.95654898029568, 113.38999241969574, 63.27322982456699, 49.68133547792725, 129.91512368392725, 168.74755839747246, 219.13869938278359, 99.51942085932367, 114.5556114788833, 67.14699391273662, 270.1839173852715, 109.28733016397109, 152.04064868006495, 90.85158335927952, 96.79519812212946, 155.12287165539774, 225.54802281853617, 71.04148645864326, 191.85055197742523, 212.55938091545312, 69.158844301559, 183.17033900236763, 38.0398329860966, 227.2936870016256, 81.89248723942397, 232.3653022521622, 224.68066448851914, 105.84968893580687, 194.85951481762285, 115.4559356696137, 210.88362211929615, 83.86381534056888, 102.26292645947535, 146.46630184384884, 419.92618403086925, 54.301429243358946, 234.74375235523533, 99.92018878613521, 140.00656017547104, 39.51331598124561, 208.51280957208084, 359.4897674931988, 320.6261271602168]","[1.1772366717001641e-05, 4.204845987874759e-06, 8.579617081618753e-06, 1.92528779873225e-05, 3.5796466096283934e-06, 1.0137889778368365e-05, 5.844518771209779e-06, 3.0612428535852036e-06, 3.4116991832883253e-06, 6.983588448263218e-06, 1.9300023145588057e-06, 2.5471923794389138e-06, 7.309218137774436e-06, 5.284232312020475e-06, 2.4042571946367654e-06, 2.9809611686135437e-06, 6.7398069638180875e-06, 6.621497269457174e-06, 1.0416298658701214e-05, 4.321892348402413e-06, 5.54830178518783e-06, 4.16644584679962e-06, 1.1225588152116968e-05, 4.57847088021496e-06, 5.100171302681399e-06, 4.710047826806773e-06, 4.955868486987122e-06, 6.237864930956067e-06, 1.0344631017840447e-05, 4.7189405791558276e-06, 9.23167073611113e-06, 9.651691746344565e-06, 5.298617020111528e-06, 6.308190761746883e-06, 2.6789608981437753e-06, 9.51439796087601e-06, 5.224684081414848e-06, 9.74054903316447e-06, 1.27511398451714e-05, 7.839021559113002e-06, 8.85258016723627e-06, 5.038053973519089e-06, 1.0812976604794773e-05, 2.93049751948269e-06, 4.505552950206189e-06, 6.988062636621419e-06, 2.087037657663276e-05, 4.078878605166233e-06, 1.083763520218022e-05, 4.702380559079314e-06, 7.020920721446678e-06, 2.102881278385988e-06, 1.131226436967994e-05, 1.7871819165216652e-05, 1.0501208263009423e-05]"
X: 2016-09-11 00:00:00~2016-11-09 23:59:59 -> Y: 2016-11-10 00:00:00~2016-11-11 23:59:59,"[200.8782436080846, 82.04386146755874, 196.644840320318, 383.3642715915041, 66.32632181381767, 213.7749118744237, 114.19264010402827, 59.021895756489855, 58.229167119694196, 143.2980056350905, 30.252302633312055, 60.18744781361898, 132.74885886614874, 125.00607355940363, 74.75851357483998, 47.48526025937624, 127.96411076617039, 183.76679921981236, 226.70686501063773, 98.66653755402307, 103.94352909417745, 71.6514612996014, 273.08927677207004, 110.40877671466714, 157.82210075489334, 85.92019553960799, 94.47798825330193, 147.1460957461676, 235.1278205002587, 72.26520515139056, 201.79410518217637, 209.9666995818371, 72.62347569329867, 178.89886683902978, 37.169992477948135, 231.35979283461532, 95.19924944923171, 228.0189534849464, 212.62705113893793, 105.17879304754378, 178.78995714245667, 128.3421624114086, 204.37649879135526, 77.39952331724126, 101.9168362897245, 139.0279598183857, 402.83242140009213, 56.23017695726918, 219.87673486782296, 100.76746975027712, 144.9095509854543, 33.76932520160193, 229.63965294188716, 341.0347021666094, 331.6020393492769]","[1.1934440446300438e-05, 4.2129147237811584e-06, 8.770295414196986e-06, 1.9300156962347584e-05, 3.566653760631151e-06, 1.0169871201208365e-05, 6.062039584819446e-06, 3.1509477409806957e-06, 3.4117521934398877e-06, 7.171884786801423e-06, 1.9765339741441636e-06, 2.547192379666738e-06, 7.2876038833876075e-06, 5.51041067315849e-06, 2.5825414114859744e-06, 2.9781096921279506e-06, 6.739806964271622e-06, 6.4881820996812546e-06, 1.0760169953313565e-05, 4.3176202711596635e-06, 5.514728085853004e-06, 4.320179647461295e-06, 1.1523586491898029e-05, 4.606455631551211e-06, 5.371179045505264e-06, 4.615537110712793e-06, 4.914197887380818e-06, 6.237884021910461e-06, 1.0341324393842491e-05, 4.793495631767597e-06, 9.184871153427897e-06, 9.849614655760016e-06, 5.125405019662997e-06, 6.257573850084476e-06, 2.678967679223734e-06, 9.428498176694851e-06, 5.4426869257432124e-06, 9.600995205206421e-06, 1.2261032945203316e-05, 7.803335395484638e-06, 8.34634484657109e-06, 5.3139566726034566e-06, 1.0704673050100805e-05, 2.9304975194826814e-06, 4.505552950205801e-06, 6.840722811833513e-06, 2.024405215299648e-05, 4.133415033599392e-06, 1.0846382878742089e-05, 4.222150011878687e-06, 7.127614772362637e-06, 2.1029726173449725e-06, 1.1632455273530765e-05, 1.73569357900944e-05, 1.0614749996880461e-05]"
X: 2016-09-12 00:00:00~2016-11-10 23:59:59 -> Y: 2016-11-11 00:00:00~2016-11-12 23:59:59,"[172.5853720201293, 66.46669654089328, 194.0390636910273, 388.30687677897527, 65.19518961750333, 211.46158287887351, 110.70608311985063, 58.459494771372874, 58.229167119694196, 139.41682869570437, 30.252301189791016, 58.09024301567225, 122.01105202362876, 148.69596670506394, 63.42411645485985, 47.372506009521224, 110.4723184309477, 156.4277185669075, 220.30746411538422, 91.49804828477038, 101.52606016909668, 95.06382757039465, 280.78220372777355, 95.74923751682546, 165.52082436670025, 91.91597554003432, 89.91245952085148, 150.65762484981607, 211.91048309528477, 69.87136728075905, 228.69338327185375, 188.64606177681483, 69.22058064713724, 212.45619836116126, 48.55876275671821, 228.1015430733625, 87.3916943503704, 195.5015252310213, 240.05866947871564, 98.35881087785096, 176.83431535215902, 123.04078126396654, 204.16884275340266, 74.03999571232013, 97.40144018087257, 141.82235236522922, 391.53738887999236, 77.54632434728495, 242.72564324907196, 136.48316811335215, 131.52945881678147, 33.4622109931584, 234.57280809868584, 326.4677419887672, 317.6536571326944]","[1.1961733837307177e-05, 4.231343922093765e-06, 8.808660415707304e-06, 1.9730123311908254e-05, 3.4617366391562186e-06, 9.83225069505984e-06, 6.105613314678531e-06, 3.0470607067317242e-06, 3.4031514481420444e-06, 6.86464069036089e-06, 1.9851802294991263e-06, 2.558334953506016e-06, 7.029341638718875e-06, 5.966148426182488e-06, 2.6039070751182624e-06, 2.9636527412080047e-06, 6.4694923644024816e-06, 6.5396684837029064e-06, 1.0230422543735905e-05, 4.274800915915901e-06, 5.479082672117295e-06, 4.796244268325185e-06, 1.1910938258083006e-05, 4.4800887785589726e-06, 5.71933148099369e-06, 4.548845610083942e-06, 4.896307801279076e-06, 6.4431727816088336e-06, 1.0238801629469945e-05, 4.805714426195134e-06, 9.450705344304408e-06, 9.889481189718267e-06, 4.99166915039068e-06, 6.244191390399199e-06, 2.719357042586469e-06, 9.363055506109291e-06, 5.128442808927746e-06, 9.313428244280778e-06, 1.1815943910005357e-05, 7.695494552064543e-06, 8.491436450194237e-06, 5.299746908275945e-06, 1.0504534827119725e-05, 2.943311203447094e-06, 4.656487693390935e-06, 6.876325264026887e-06, 2.0320900832095867e-05, 4.399722319401604e-06, 1.0951310172511037e-05, 4.849484991590744e-06, 7.127316481236349e-06, 2.1121685354704656e-06, 1.1795588650141482e-05, 1.6946726711244898e-05, 1.04142787419914e-05]"
X: 2016-09-13 00:00:00~2016-11-11 23:59:59 -> Y: 2016-11-12 00:00:00~2016-11-13 23:59:59,"[184.5929477421049, 65.66165728535059, 205.25773568641486, 379.0202793172426, 54.49468228582854, 213.24390415646326, 108.590418175553, 49.23661523588625, 56.11932706034699, 138.69881938438908, 33.1788492038617, 76.57923513509112, 120.4967416157044, 142.3243247064425, 85.81559997134306, 40.05141617856181, 114.89843017207039, 168.62606232858894, 231.7809656469797, 90.10582617810647, 100.6726732691667, 93.72041869700301, 287.63216328100725, 100.08680039554807, 164.09307218542472, 77.62729891122909, 77.8038279858444, 158.03196872873707, 215.395335948288, 69.53191338832023, 218.3415756970849, 211.23664110265327, 74.4112085637213, 206.15981490202995, 46.341185673293275, 250.4262040671124, 83.99119669610437, 191.8060587783553, 237.41184330840593, 94.68426100904908, 174.90794794569982, 111.7560447475135, 200.3268657766043, 85.26944729643711, 95.93837693036782, 154.9524938104839, 356.06539902013964, 99.09089150989895, 231.35263094186885, 123.57992836764828, 146.8644783738158, 33.22375213846881, 223.84136101801582, 320.98214288540237, 363.8573117336843]","[1.2230706024386905e-05, 3.906438717687351e-06, 9.122381006349844e-06, 1.932322567300991e-05, 3.4497428247268158e-06, 9.688797694767141e-06, 6.084320831941361e-06, 2.871061575681888e-06, 3.3920524381569003e-06, 6.756501540434173e-06, 2.081325517147931e-06, 2.8353319676695116e-06, 7.0344912392432715e-06, 5.948822418673236e-06, 2.9431074816989434e-06, 2.9533177220955897e-06, 6.73016741041571e-06, 6.754020288762782e-06, 1.0611525510693618e-05, 4.259893520578645e-06, 5.529732096457223e-06, 4.78448088903058e-06, 1.2155111015603978e-05, 4.4764177391919835e-06, 5.720992211297767e-06, 4.5330732602240434e-06, 4.879232644981753e-06, 6.294554575975003e-06, 1.0551790246146418e-05, 4.788951934178574e-06, 9.526056668440323e-06, 9.07366342510897e-06, 4.812679465861749e-06, 6.5710694587282845e-06, 2.7184859048900288e-06, 9.913447556158317e-06, 5.110560192229642e-06, 9.32498482867061e-06, 1.197060576272948e-05, 7.524994983189698e-06, 8.469372576695017e-06, 5.281263717618519e-06, 1.0085871277912533e-05, 3.075854374788069e-06, 4.640248852263187e-06, 5.711737793797736e-06, 2.025001947518699e-05, 4.756760506252463e-06, 1.0549556924508599e-05, 4.8307264558398324e-06, 7.412846679650576e-06, 2.1048045722657594e-06, 1.1151389359890221e-05, 1.6855945681159195e-05, 1.1200521185669556e-05]"
