period,bower,kde200
X: 2016-09-22 00:00:00~2016-11-20 23:59:59 -> Y: 2016-11-21 00:00:00~2016-11-27 23:59:59,"[789.7875799022044, 184.4738022723293, 666.3945970837902, 1081.0, 196.5041930727256, 728.240407485281, 492.272840614846, 173.74025477450303, 136.90935407666353, 626.5535030667481, 326.97639218868636, 354.3325683036046, 393.3084157595985, 579.089386996328, 327.4999348632301, 128.2862636114504, 817.0390652808322, 502.5629768034784, 709.0936305768729, 301.4662027216201, 335.7697820086932, 293.3451223634399, 1006.2438509707832, 271.42108984473543, 638.5853686268626, 293.92550991637626, 205.85135650290886, 558.1024409325984, 988.9901318154047, 261.9898898922628, 320.944779816068, 867.6649748837497, 439.07108606376977, 630.1542265187666, 143.1315852424641, 1152.9061486836742, 181.607347268953, 640.2072937071804, 532.6907879670755, 490.78309291303293, 549.2351258389511, 239.87436478891806, 821.0739930687519, 219.92889951923232, 383.8182407134288, 707.6008112615748, 1010.6628277079728, 482.5411296330119, 520.9197565855096, 595.7150541949064, 610.8779357266679, 275.63917086144596, 540.3560061160595, 803.3568396254034, 546.2304951221942]","[1030.7966183522076, 277.5579558985728, 968.3455195912369, 1302.0, 360.88891753682987, 820.1131921093887, 600.5308673239932, 256.32159314853317, 275.5218249557596, 666.3204254613987, 160.82479303805232, 260.3053484886, 688.2031019481263, 597.7458329641681, 198.62059276664996, 292.866203749582, 765.0464019720938, 537.7507500843118, 728.8352863746956, 482.51922784009395, 557.4023872386327, 269.8211263291517, 1142.6698417667274, 259.3462714495973, 493.30338113522726, 328.01054479156255, 339.1658394565009, 528.6476961393267, 966.1940761203125, 456.15141812871155, 327.38157973879487, 963.709317553015, 476.3583140392095, 401.87549441791003, 183.31774664365153, 1113.4993328906078, 326.19443759938673, 752.9772559481952, 536.925092276136, 522.7562936929908, 645.1040419695579, 272.02757857033157, 821.4359962266681, 230.74203031641622, 438.1565253984602, 726.6611240524999, 1196.6029337172292, 475.00230403739545, 608.8297676245272, 449.4691326760068, 714.3782469729395, 303.1300503346386, 613.9152378440048, 870.9915506925868, 602.2251937135825]"
X: 2016-09-23 00:00:00~2016-11-21 23:59:59 -> Y: 2016-11-22 00:00:00~2016-11-28 23:59:59,"[866.8504868939871, 183.4738022723293, 619.2494263478735, 1061.0, 196.5041930727256, 722.240407485281, 625.9490063400577, 171.65085008303527, 122.79852778766393, 586.7179950808224, 369.7544246860189, 439.3325683036046, 349.30841575959846, 578.089386996328, 296.4370278714474, 122.49061474934797, 809.7904304800732, 565.072878607797, 678.6275675784326, 301.4662027216201, 417.47476550770193, 233.46920433207518, 992.1519010891077, 271.8253971977972, 739.0192086224976, 295.92550991637626, 204.17434563196375, 552.0828961391679, 989.9901318154047, 220.35210963919798, 318.944779816068, 990.5017429249756, 418.8214584331896, 619.1542265187666, 225.1537548285895, 1109.0248357868381, 129.75216505025492, 638.2987987180226, 532.6907879670755, 475.62125642602194, 572.6242024082455, 240.87436478891806, 810.7087560270821, 213.94844431266267, 381.8182407134288, 687.7464828826329, 1012.6406793690554, 469.4455723866584, 497.94190492442675, 556.0388884696948, 594.9967022931828, 264.4072089210538, 538.8474038232663, 802.3818342994396, 545.1185210693671]","[1016.7966183522074, 276.5579558985728, 959.5437118410359, 1262.0, 360.88891753682987, 817.1457432948231, 614.1727732552934, 256.32159314853317, 275.1770915911587, 654.3245678971008, 160.82479303805232, 312.4962141958187, 678.0330375193004, 594.7458329641681, 198.62059276664996, 292.866203749582, 760.219416433107, 504.45318489850496, 730.2205620552863, 481.51922784009395, 598.2293727776196, 268.8211263291517, 1141.414587317353, 259.3462714495973, 567.3033811352273, 332.01054479156255, 334.87484501310195, 514.647696139327, 965.3039236139778, 407.15141812871155, 325.915172197896, 1070.3836370266417, 476.3583140392095, 400.87549441791003, 183.31774664365153, 1112.4993328906078, 325.19443759938673, 746.6815539173643, 535.6872018478657, 522.6966985387729, 680.501735891545, 272.02757857033157, 816.0277227766067, 230.74203031641622, 437.1565253984602, 721.8311884813259, 1195.266461616665, 474.00230403739545, 608.8297676245272, 445.82722674470665, 714.3782469729395, 303.1300503346386, 613.9152378440048, 870.9915506925868, 604.2251937135825]"
X: 2016-09-24 00:00:00~2016-11-22 23:59:59 -> Y: 2016-11-23 00:00:00~2016-11-29 23:59:59,"[797.3493963332967, 124.79192291582208, 613.0735686187599, 1053.0, 191.04826692908773, 839.6979786471134, 647.2542918623532, 321.34847179612507, 144.7700845419953, 583.4647248937725, 369.7544246860189, 441.3325683036046, 335.8181231023267, 530.5980059719765, 323.06472460328393, 122.20467989296324, 824.7679540469325, 485.3207551962452, 678.6275675784326, 288.9680127287419, 406.8875800564535, 117.78540502249224, 967.9552320172608, 400.5795649054182, 693.3072531077418, 294.92550991637626, 200.9264690435153, 549.1124083270889, 1054.9479196225393, 206.67526535544926, 316.944779816068, 1017.4786880045605, 465.2548848334369, 624.0985977617331, 177.22016660718248, 1087.642223317828, 116.22957761379216, 524.5963279609462, 515.4326489670982, 459.561466505521, 569.6242024082455, 242.2784998585392, 836.0865798438676, 213.4103131490933, 336.52071147050555, 752.8293277235487, 1006.6406793690554, 402.01214598641116, 493.1026866796209, 645.7338579232865, 576.9967022931828, 263.4072089210538, 553.7708726611185, 796.162682106933, 567.3376732618736]","[1017.2358970765767, 277.5579558985728, 949.7645943864768, 1261.0, 366.48620881982686, 877.1196730779109, 635.1727732552934, 339.3215931485331, 278.6662323904063, 654.3245678971008, 161.82479303805232, 313.3053484885999, 678.0330375193004, 594.7458329641681, 205.1813140422806, 292.866203749582, 771.1035393042528, 493.2571564997025, 730.2205620552863, 481.51922784009395, 498.3452499064738, 161.05285265506205, 1101.894685770228, 304.00498576550586, 567.3419750848623, 332.01054479156255, 336.0657107203207, 523.1095649757576, 974.4967678547686, 407.15141812871155, 325.915172197896, 1136.223382417124, 479.51984502242806, 441.87549441791003, 184.31774664365153, 1091.3696410928028, 232.19443759938682, 748.6815539173643, 537.0899105648687, 518.7549186201854, 623.6977642903475, 273.02757857033157, 834.5997345728531, 232.2801614799856, 438.1565253984602, 732.8311884813259, 1180.2143513675433, 397.26666742006597, 608.8297676245272, 496.82722674470665, 714.3782469729395, 304.1300503346386, 617.9152378440048, 871.716879460689, 612.4998649454801]"
X: 2016-09-25 00:00:00~2016-11-23 23:59:59 -> Y: 2016-11-24 00:00:00~2016-11-30 23:59:59,"[775.3493963332967, 113.79192291582208, 723.2848589510943, 1098.0, 174.36217006955494, 1051.6979786471134, 644.9393839272374, 304.57968339858064, 129.6947094156167, 577.1030990040842, 343.89572793857815, 353.3325683036046, 464.84557838309, 524.6589159481628, 238.06472460328396, 80.10691941102714, 831.1047835532604, 452.179451943686, 665.7362173255555, 279.53697450475244, 375.1963294642939, 204.65314644415076, 954.9085775195585, 453.5681482832996, 958.580552707553, 291.1508213546617, 535.1338055001697, 536.1124083270889, 1099.9701202326285, 199.93388316036632, 316.944779816068, 985.1813321650749, 456.7428195182064, 515.086747547373, 173.22016660718248, 995.9132383644911, 100.89364804483947, 647.9152210590883, 512.5746547815702, 518.1498242658352, 544.6242024082455, 299.2554721625598, 827.7564235314823, 228.41031314909327, 330.52071147050555, 743.1670245395634, 1014.2701407451676, 339.4718482451322, 508.47322530350874, 676.0606160727627, 564.9474232267225, 261.0556103514855, 554.5376075822284, 786.7369303105655, 567.3376732618736]","[989.0905789727107, 233.76813947795605, 982.0806412587004, 1288.0, 363.21202674229284, 897.7416082534286, 635.1727732552934, 335.3215931485331, 274.6662323904064, 654.3245678971008, 159.82479303805232, 309.6117486752659, 718.3051022644693, 594.7458329641681, 195.1164485667634, 248.31095623888987, 784.1035393042528, 488.13207907137183, 729.2205620552863, 447.40159869148175, 499.54872211814745, 118.38153487536626, 1106.894685770228, 303.13975781408925, 643.4115311154636, 332.01054479156255, 497.7593105336547, 529.1095649757575, 992.4356423725343, 403.4961278499088, 325.915172197896, 1126.083630080253, 482.09395065653905, 436.87549441791003, 183.88658179790232, 1062.5897528668602, 229.67934633003415, 720.6815539173641, 536.3640926424027, 558.9848898979873, 622.8228417186782, 297.48820184009486, 837.5997345728531, 246.2801614799856, 437.1565253984602, 731.2654325835524, 1179.2143513675433, 341.78175868941867, 614.8297676245271, 530.8272267447066, 695.3976977074125, 241.63246893365698, 620.4546145742414, 871.716879460689, 607.2226302474903]"
X: 2016-09-26 00:00:00~2016-11-24 23:59:59 -> Y: 2016-11-25 00:00:00~2016-12-01 23:59:59,"[893.74284909797, 112.79192291582208, 719.3651877984671, 1074.0, 180.1421300899978, 1014.5839298981376, 636.890760895731, 279.69566627131286, 190.8584322172058, 572.1030990040842, 343.89572793857815, 357.3325683036046, 459.89431078238994, 534.8097266033099, 242.48301799148575, 312.33715391064425, 838.0933231817887, 454.179451943686, 661.7948968775358, 226.4477250081803, 375.38202919634233, 198.96466340410728, 949.9861399314702, 538.5797289025414, 1022.9289970761689, 284.86978766180147, 526.9264690435155, 551.0302231237738, 1097.8607775038304, 113.07948266657631, 315.944779816068, 921.2536041551537, 547.3835562240982, 660.1974389825863, 174.22016660718248, 991.0929816836136, 107.90470928048879, 585.1721967358113, 513.4326489670981, 503.98904662094145, 523.1076364849512, 299.2554721625598, 814.7564235314823, 227.34497722156166, 331.52071147050555, 676.8536548916835, 1003.2701407451676, 302.64395637001917, 506.62074643435545, 666.1092391042691, 563.9012658162442, 334.26769277267636, 563.2745073576784, 793.0053663233258, 564.3376732618738]","[1040.9909936227577, 183.85004261013, 942.1755386667155, 1262.0, 368.6690161334317, 902.7416082534285, 635.1727732552934, 339.3215931485331, 278.6662323904063, 657.3245678971008, 161.82479303805232, 312.4962141958187, 680.9500042431134, 614.0253510209695, 161.7147057976362, 326.95461006823234, 787.1035393042528, 492.2571564997025, 729.2205620552863, 447.4320504897131, 501.54872211814745, 87.18688814164409, 1097.1312888247426, 398.4730860970227, 717.7562408366608, 332.01054479156255, 500.8748450131019, 556.0957980776369, 1016.1023140896008, 407.15141812871155, 325.915172197896, 1124.7095009561817, 518.2641914595014, 507.63656756914185, 134.72659583399656, 1090.5593010686287, 232.19443759938682, 720.1621957521373, 533.4264614164906, 539.8331284115125, 623.6977642903475, 300.0045508743521, 835.021483354013, 246.2801614799856, 395.1565253984602, 720.5010539130824, 1179.2143513675433, 341.00152920908846, 615.8297676245271, 533.8272267447066, 705.2602198125885, 320.4829570029916, 625.873878688434, 871.716879460689, 607.2226302474903]"
X: 2016-09-27 00:00:00~2016-11-25 23:59:59 -> Y: 2016-11-26 00:00:00~2016-12-02 23:59:59,"[1022.953226768975, 91.9701960154716, 758.3651877984671, 1091.0, 181.14213008999778, 927.5299749762935, 626.9931375477568, 277.19789292043146, 179.98682776374642, 568.65110394816, 339.33980372239665, 344.2393459519147, 584.188315460616, 529.2119830920205, 205.09436722083132, 312.33715391064425, 816.562243597669, 443.24299833232146, 661.7948968775358, 219.4367354404803, 351.5990301465373, 193.91520856477592, 1020.9547975778752, 495.31777946353793, 942.6616952768148, 280.34752558300283, 601.8675064642109, 550.6279666350631, 1092.8091387010552, 113.57725601745777, 310.41128095042194, 904.9668578316466, 542.8453566646135, 653.1974389825863, 147.71942581109315, 957.1039712513135, 256.09132667429293, 474.184500701725, 508.7946648162024, 493.0325617048206, 514.6740524102964, 299.2554721625598, 816.5550049160128, 228.34497722156166, 306.52071147050555, 634.7453025556257, 1011.1280954755201, 286.63038349867594, 578.6207464343557, 668.0068624522432, 577.7824992497292, 334.26769277267636, 599.6467328750064, 800.0140958731357, 590.4496473147007]","[1060.5992385778397, 185.85004261013, 904.3113889946883, 1245.0, 367.6690161334317, 897.7054646512074, 616.5048422722828, 339.69643812388705, 278.6662323904063, 658.3245678971008, 161.82479303805232, 315.26514523692424, 718.8773497865922, 548.5754010095279, 164.6614613479951, 327.25410566229806, 788.1035393042528, 492.2571564997025, 730.2205620552863, 448.4320504897131, 447.2702225599343, 87.18688814164409, 1120.4465144274538, 401.65257600564854, 722.690151978501, 332.01054479156255, 496.53366644987335, 556.0957980776369, 1012.8458862781696, 408.7765731533576, 325.915172197896, 1057.204016511744, 518.2641914595014, 510.63656756914185, 135.72659583399656, 1091.5593010686287, 296.2377576346, 702.7260119245758, 533.4264614164906, 542.3386128559504, 608.6977642903475, 297.48820184009486, 840.4297568040744, 247.2801614799856, 396.5927092260217, 723.1459558917265, 1182.2143513675433, 343.00152920908846, 616.8297676245271, 529.4951577277174, 705.5668529342197, 323.8834863241734, 598.7755029059847, 866.8692634337248, 619.3474809724444]"
X: 2016-09-28 00:00:00~2016-11-26 23:59:59 -> Y: 2016-11-27 00:00:00~2016-12-03 23:59:59,"[1019.953226768975, 92.9701960154716, 750.3651877984671, 1084.0, 225.72917978599136, 923.5961007638167, 631.6411444185044, 281.51925791583284, 180.98682776374642, 551.9822936246107, 311.65239743068224, 315.2439610560769, 582.9079434008125, 500.9493864109151, 213.171929632743, 310.4633560011106, 805.6456912490274, 494.6065488877792, 667.4426910539142, 216.06012904906163, 420.5348159839713, 302.3825263980481, 1062.5213838321092, 497.31777946353793, 952.2519596535379, 280.34752558300283, 599.8675064642109, 530.627966635063, 1001.7430129135317, 167.6415849302084, 310.41128095042194, 949.4896610409616, 517.8430231558114, 701.1974389825862, 215.38967334608932, 958.3470792261536, 375.6425315766455, 466.4057338977357, 501.0715220005646, 507.1252249172224, 561.9563402694957, 295.2554721625598, 812.8584827297128, 224.34497722156166, 279.52071147050555, 660.3969949574906, 1085.8246176618204, 414.7108097965548, 572.6207464343557, 674.3588555814957, 554.812647541225, 329.8785278982801, 581.3421931488382, 799.1663086207398, 585.8368235075583]","[967.516063512126, 167.18057368647646, 902.4142843808232, 1233.0, 380.00744694933405, 848.91318456559, 622.5266826750799, 340.84010947553526, 265.31521347848343, 654.9893398375747, 214.10503465837346, 320.26514523692424, 724.8773497865922, 549.5754010095279, 165.6614613479951, 331.5589681029366, 796.528491979783, 519.9768360686368, 730.2205620552863, 450.161559140861, 479.5651750624015, 158.2285713928088, 1099.8130622570038, 396.540118096227, 730.7097375395128, 333.0105447915626, 498.53366644987335, 559.0957980776369, 1010.8164528066551, 431.5865727726186, 325.915172197896, 1078.501165421669, 520.10740507694, 541.497669040682, 124.24540687038782, 1093.7738118363868, 318.7820241545471, 703.5457831007878, 534.9794980629022, 571.3787998880938, 625.1790320647009, 297.48820184009486, 835.021483354013, 247.2801614799856, 363.0, 735.5343709150898, 1164.7162606923814, 449.1583155916499, 620.8297676245271, 539.4733173249201, 709.3205568925623, 326.8834863241734, 598.7755029059847, 868.8692634337248, 622.3474809724444]"
X: 2016-09-29 00:00:00~2016-11-27 23:59:59 -> Y: 2016-11-28 00:00:00~2016-12-04 23:59:59,"[960.5610654901936, 88.9701960154716, 766.6294924576621, 1059.0, 211.72917978599142, 821.4975060118554, 631.6411444185044, 273.0571686311731, 337.89262367895026, 560.320675621749, 262.65239743068224, 294.4891904801041, 604.2220883616669, 492.5193315909305, 207.09436722083132, 309.38211924931403, 754.156095334508, 491.1236610472988, 665.4186473304861, 390.9692675008478, 433.8725741114354, 285.8122342592835, 1064.598946244021, 485.2165172526465, 1027.9072499323406, 280.34752558300283, 542.740341926188, 527.6302987074555, 895.8791622543075, 152.2766959928619, 310.41128095042194, 1030.856876484299, 507.85650084300045, 753.1974389825862, 205.95949603066998, 1005.676293233107, 344.743916415493, 462.2437856915603, 505.28974502830283, 592.5843321849776, 534.2617454230223, 293.1173752155674, 805.8584827297128, 217.34497722156166, 263.20184562082636, 645.675540828962, 1064.2167789406014, 419.2660126321555, 563.0745729980871, 544.3588555814957, 546.8771764984422, 323.2407974174003, 581.3421931488382, 784.340592343717, 584.3275120076912]","[914.8427317053769, 166.18057368647646, 894.8207459745875, 1229.0, 380.00744694933405, 833.8759015354547, 620.5266826750799, 319.8367374629767, 266.32037663970357, 606.537968879925, 212.10503465837346, 314.45601094414303, 750.8514881799266, 553.5754010095279, 163.6614613479951, 342.0252468255754, 813.0931852926772, 518.9769148793814, 728.2205620552863, 447.15275785423427, 480.5862171214277, 151.2285713928088, 1109.2531884917487, 396.2522221854832, 702.3900194492675, 332.01054479156255, 496.3428007426546, 556.0957980776369, 998.560580511837, 422.9339364479673, 326.915172197896, 1099.2271455869013, 457.6030018020096, 556.6365675691419, 124.24540687038782, 1094.8459212058133, 280.2754937348999, 647.600188887554, 536.925092276136, 583.7475435936195, 621.1789532539563, 297.48820184009486, 834.021483354013, 247.2801614799856, 360.0, 735.4396470443312, 1100.2506939706707, 438.7024650692461, 616.8297676245271, 529.4733173249202, 700.1271686301168, 326.61094536552275, 597.7755029059847, 866.8692634337248, 619.3474809724444]"
X: 2016-09-30 00:00:00~2016-11-28 23:59:59 -> Y: 2016-11-29 00:00:00~2016-12-05 23:59:59,"[946.5831649357384, 87.9701960154716, 868.7160864793121, 1088.0, 305.10042711091495, 915.3661283942484, 566.3322030610815, 260.8669793464237, 380.7272446775948, 521.2851410432066, 261.7458155336329, 200.232380028324, 605.9626330480087, 484.56147003062455, 194.79072684600533, 307.71416195857415, 776.6892473970859, 438.62434774254064, 642.9249216426051, 384.4043530129758, 493.42515927243744, 268.10592332373756, 1100.306864768999, 518.5131092662448, 995.583938454235, 292.9005124376046, 552.3018183176857, 520.6302987074557, 1022.5051515241246, 148.0734078866539, 308.7593698651547, 877.5932720963481, 477.88643246551004, 854.3735001461282, 139.95949603066998, 969.2121353274406, 428.8379052623676, 443.1427480274278, 512.3186975455999, 587.8577319040218, 504.99062975388455, 293.1173752155674, 790.9825494378455, 210.34497722156166, 261.34969658813657, 634.5136853252899, 1129.3222587063406, 413.65792553414934, 552.0745729980871, 660.6677969389185, 534.9108846493576, 319.34949670722136, 580.2181264407056, 778.7631158860584, 578.7664441955894]","[943.4840491525678, 164.18057368647646, 886.7900892395496, 1197.0, 404.7110407880261, 928.9120451376756, 619.5266826750799, 317.4618924876228, 211.3152134784834, 598.5737887761827, 211.10503465837346, 323.2278587140335, 756.5794234347578, 548.7377012037196, 159.6614613479951, 341.0252468255754, 831.8473925347816, 459.8581958085968, 727.2205620552863, 445.15275785423427, 529.5492500411435, 149.09175896172047, 1126.2901555720332, 399.69905353097465, 773.4950110446649, 335.919978944785, 511.81674573065953, 537.9583303936736, 1090.9556964440098, 419.30878142332125, 325.915172197896, 1094.8025469328886, 456.6030018020096, 561.995250121951, 123.24540687038782, 1088.982733636902, 279.2924112596173, 624.3102701011026, 537.601983070673, 582.1721422476322, 605.2976723247407, 294.48820184009486, 834.021483354013, 246.2801614799856, 360.0, 738.7117117895, 1140.2506939706707, 435.7024650692461, 616.827435552135, 581.4733173249202, 698.1271686301168, 325.58845822045134, 589.7755029059848, 848.8692634337248, 618.3474809724444]"
X: 2016-10-01 00:00:00~2016-11-29 23:59:59 -> Y: 2016-11-30 00:00:00~2016-12-06 23:59:59,"[917.8834045018316, 72.3636416818169, 859.0775227184764, 1047.0, 297.10042711091495, 851.6692399802977, 533.3185556907304, 165.90090266861387, 345.4853265215419, 503.39207757153633, 253.57780879134384, 174.8725013846955, 644.8065291486234, 477.6600275132584, 152.47672382776562, 353.71416195857404, 839.271325527457, 434.99696061542414, 708.3641165966926, 372.427198375678, 494.9803557643893, 221.68046515944303, 1084.2351985757443, 445.6020610634692, 1015.0100956570147, 273.88883422938454, 553.9781391178019, 544.0118888140969, 987.7177959921858, 140.91511832769564, 314.7398231479145, 788.2000543601735, 452.6082642632552, 916.3776319048692, 235.2417788755945, 1095.1363788553986, 397.4204929240336, 369.120856559184, 510.3186975455999, 579.9651681767992, 527.312510511314, 299.3358567786142, 806.9105630294722, 206.35136121651163, 244.2761162835463, 603.6444001385862, 1155.4022074853212, 378.96860004812896, 579.4365439688955, 586.6814443092698, 542.9402035847706, 342.33638358153485, 564.8929814075043, 862.9367434379648, 583.9711865824141]","[953.6095853300366, 163.18057368647646, 882.760000611742, 1186.0, 401.7110407880261, 823.4793733710012, 619.5266826750799, 312.4618924876228, 206.3152134784834, 593.5737887761827, 203.81194785108514, 311.9441343765893, 672.2081604125337, 539.3805867638753, 158.7147057976362, 367.7519940982064, 838.6256247484584, 483.15321355879314, 737.1357122245639, 444.15275785423427, 539.7984651033029, 144.1060562916495, 1138.4872567639352, 389.7557348379304, 730.1623026784968, 335.919978944785, 503.10047006810385, 555.9306474096928, 1098.4366784991262, 348.53649819409196, 326.915172197896, 1080.1171112847267, 451.63309042981723, 666.2610499513337, 154.3017187630803, 1145.9827336369017, 271.7773199902647, 620.3102701011026, 537.601983070673, 543.8718185038955, 610.0081225791918, 294.48820184009486, 865.3793826675521, 202.30609026836592, 359.0, 725.3431463385289, 1136.7133826712195, 436.2175563385988, 619.3651658896523, 618.4733173249202, 701.3782469729395, 320.91904431317425, 588.7716809921845, 882.9413197066048, 640.2653098681784]"
X: 2016-10-02 00:00:00~2016-11-30 23:59:59 -> Y: 2016-12-01 00:00:00~2016-12-07 23:59:59,"[907.8834045018316, 69.36364168181692, 736.8473999598434, 982.0, 318.100427110915, 713.0463088763111, 531.3185556907304, 142.71621913308235, 340.2239898807456, 501.1056935198239, 243.142018431183, 155.87250138469557, 600.0576085807863, 467.90518102670376, 129.47672382776562, 355.3821192493139, 847.1729537244955, 547.0151616569439, 706.3783417854002, 370.427198375678, 691.5827289842339, 142.4865469498681, 1070.376270086626, 400.8394200074292, 878.587615325924, 271.05861481235473, 402.3957284364433, 600.0332366981714, 907.5258484833029, 205.91511832769564, 314.7398231479145, 747.0888587812526, 454.04656733579924, 955.4003040446433, 234.29809076828695, 1053.3210623909306, 397.4204929240336, 275.9510759762139, 510.3186975455999, 595.1942672664173, 507.312510511314, 280.0045508743521, 829.7694915185898, 326.330013332437, 243.2761162835463, 585.5394558480284, 1175.3812882962995, 380.2939152380192, 555.4347910181432, 545.6814443092696, 555.8174209086188, 341.76381330183284, 560.9679702018932, 859.4774561103054, 600.810708373541]","[939.0928411946581, 162.18057368647646, 804.6035869191809, 1185.0, 410.7110407880261, 794.1982942133701, 618.5266826750799, 307.46189248762283, 198.31553585651514, 560.7095225449945, 174.81194785108514, 309.0998721077122, 624.549806003463, 538.3805867638752, 150.27701101195174, 373.07123930259525, 851.9171344885846, 546.5200716721012, 733.2205620552863, 442.2706488706672, 556.217087927863, 144.1060562916495, 1131.4799559077073, 378.0368139955615, 692.1237087288616, 335.919978944785, 500.94471889261774, 594.9565761980731, 1094.4752724487612, 310.53649819409196, 326.915172197896, 1003.032261454004, 446.65344797553456, 697.5816268223701, 154.3017187630803, 1142.9827336369017, 271.6594289738317, 576.3102701011028, 537.601983070673, 556.310898921675, 581.0723823521131, 291.48820184009486, 874.9687969190542, 267.2801614799855, 357.0, 715.2788865656075, 1161.907428083632, 437.2175563385988, 619.3651658896523, 616.4733173249202, 700.3782469729395, 325.5997991087854, 588.7716809921845, 882.9413197066048, 648.2653098681784]"
X: 2016-10-03 00:00:00~2016-12-01 23:59:59 -> Y: 2016-12-02 00:00:00~2016-12-08 23:59:59,"[993.6495945824153, 68.36364168181692, 693.9239237305192, 963.0, 316.3565015660867, 669.6076319542041, 521.3185556907304, 118.41231106994118, 276.57387216839095, 466.323791304015, 233.142018431183, 150.87250138469557, 734.0575024504283, 450.2361640032125, 143.09253618072043, 367.12436828887974, 846.1729537244955, 546.2953982828449, 705.9166659891092, 350.28581683679795, 672.5827289842339, 140.4865469498681, 1064.376270086626, 402.58313778873566, 820.596471237679, 267.0586148123547, 387.39572843644333, 589.0241845438476, 949.4319453451727, 316.91511832769567, 311.3466963346242, 692.5739546484215, 366.9492011659774, 956.1287987692297, 305.1032399212559, 1011.7663519929516, 390.4204929240336, 318.0294232616156, 532.8422553470409, 642.1942672664173, 494.22723086280195, 279.0045508743521, 815.4660137048899, 316.330013332437, 317.19776899814445, 582.5394558480284, 1186.6886641843057, 365.36442069345617, 590.3203957857121, 536.6814443092696, 581.1034015564127, 316.5402180140383, 560.9679702018932, 859.4774561103054, 591.3427806679812]","[1004.905814178144, 163.18057368647646, 815.8411223588188, 1126.0, 414.9852228655601, 771.656123062978, 619.5266826750799, 313.4618924876228, 199.31553585651514, 561.1339726672937, 171.81194785108514, 313.8955463107399, 652.333853679262, 538.3805867638752, 165.78461489950263, 375.07123930259525, 829.1816748786348, 539.5598795910693, 736.2205620552863, 444.15275785423427, 560.4689717981853, 84.18688814164409, 1133.5908549049032, 399.37176104337226, 666.7248182672048, 318.919978944785, 503.1004566237407, 596.9519952937674, 1096.2461305546271, 301.37175465246435, 326.915172197896, 949.0322614540041, 447.0076038122386, 715.0373967657799, 162.03525100036666, 1147.9019017869073, 274.7773199902647, 581.3604000947532, 538.3278009931389, 579.310898921675, 546.2990421958586, 292.48820184009486, 876.6060140515361, 268.28474238429123, 394.94987000634944, 715.2788865656075, 1161.907428083632, 436.2014149399578, 623.5888190752058, 565.4733173249202, 723.3782469729395, 327.5997991087854, 588.7716809921845, 882.9413197066048, 649.2653098681784]"
X: 2016-10-04 00:00:00~2016-12-02 23:59:59 -> Y: 2016-12-03 00:00:00~2016-12-09 23:59:59,"[862.6686608610738, 58.14286617364316, 677.1152623725401, 894.0, 416.381107658771, 634.2102150526512, 496.5496955853099, 110.41231106994118, 283.93397504328954, 455.0759923133308, 207.02672430387838, 130.89453232938604, 672.3414193247203, 439.2361640032125, 126.28447763419103, 367.12436828887974, 818.0721052417477, 524.5683897866121, 736.5565886961192, 374.76467947813893, 692.1536891813458, 117.76265600192745, 1044.8276179168024, 385.44713048083656, 785.742583134457, 309.2237673552472, 332.54616549551355, 586.0241845438476, 929.9654553158628, 301.9975246692865, 309.3466963346242, 718.4550159126997, 437.0685678090204, 953.1403566177999, 352.3962663457162, 1039.0113802995513, 298.8744077544818, 349.70780159798943, 538.8176492543565, 635.0297353286918, 604.9612216514215, 278.0045508743521, 838.3183024520208, 309.330013332437, 297.19776899814445, 548.0717926325065, 1225.8617147035764, 375.4153618148567, 519.4282308208143, 511.45030441469015, 694.9541601009926, 332.96430081657905, 543.363444442231, 859.4774561103054, 576.2308066151542]","[1001.5852373071073, 162.18057368647646, 815.9059228015328, 1126.0, 449.9852228655601, 751.9607198072513, 619.5266826750799, 307.46189248762283, 209.31553585651514, 561.1339726672937, 171.81194785108514, 310.0110807901872, 650.333853679262, 538.3805867638752, 163.78461489950263, 375.07123930259525, 822.5180415507775, 538.5598795910693, 750.1357122245639, 436.807360951795, 470.2999039842562, 77.53956550140585, 1122.7343134950706, 396.3717610433723, 663.6862243175698, 324.3910231317527, 501.9849221442934, 594.9565761980731, 1085.2847245042622, 299.37175465246435, 326.915172197896, 796.1872530219485, 486.62206522661023, 710.3579736368166, 161.4462574020567, 1159.4081357191974, 270.8522255438519, 598.8893559077854, 538.3278009931389, 550.3402970060271, 609.2990421958586, 291.48820184009486, 876.6060140515361, 267.2801614799855, 392.94987000634944, 700.5326908501985, 1191.243900184196, 436.2175563385988, 623.5888190752058, 564.4733173249202, 775.6919578206816, 337.35297745273147, 588.7716809921845, 851.0422478240133, 614.1744965821559]"
