,bower,kde200
X: 2016-07-01 00:00:00~2016-08-29 23:59:59 -> Y: 2016-08-30 00:00:00~2016-09-05 23:59:59,"[1.0, 0.0, 0.0, 5.0, 1.0, 0.3476267496898524, 0.0, 0.18067655734252186, 0.0, 1.0, 0.0, 0.0, 2.0, 0.7082240790239303, 0.0, 0.0, 0.0, 0.0, 3.54488588871905, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.6523732503101476, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.8193234426574781, 0.0, 1.0, 2.0, 0.0, 0.0, 0.9679860919443104, 2.0, 0.0, 0.0, 0.0, 5.032013908055689, 0.0, 4.0, 0.0, 1.0, 0.0, 3.0, 4.7342671353521295, 6.0]","[2.0, 0.0, 0.0, 6.0, 0.0, 0.3476267496898524, 0.0, 0.18067655734252186, 0.0, 1.0, 0.0, 0.0, 2.0, 0.7082240790239303, 0.0, 0.0, 0.0, 0.0, 3.54488588871905, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.6523732503101477, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.8193234426574781, 0.0, 2.0, 2.0, 0.0, 2.0, 0.9679860919443104, 2.0, 0.0, 0.0, 2.0, 6.032013908055689, 0.0, 4.0, 0.0, 1.0, 0.0, 3.0, 4.7342671353521295, 7.0]"
X: 2016-07-02 00:00:00~2016-08-30 23:59:59 -> Y: 2016-08-31 00:00:00~2016-09-06 23:59:59,"[1.0, 0.0, 1.0, 4.0, 0.0, 1.1959838780271586, 0.0, 0.18067655734252186, 0.0, 1.0, 0.0, 0.0, 2.0, 1.7082240790239303, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.1282485424927164, 0.0, 1.0, 0.0, 2.0, 1.6757675794801252, 0.0, 2.0, 1.0, 0.0, 3.0, 0.0, 1.819323442657478, 0.0, 1.0, 1.0, 0.0, 2.0, 0.9679860919443104, 1.0, 1.0, 1.0, 0.0, 4.032013908055689, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 3.29177592097607, 8.0]","[2.0, 0.0, 0.0, 4.0, 0.0, 1.1959838780271586, 0.0, 0.18067655734252186, 0.0, 1.0, 0.0, 0.0, 0.0, 0.7082240790239303, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.1282485424927164, 0.0, 1.0, 0.0, 2.0, 0.6757675794801253, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.8193234426574781, 0.0, 2.0, 1.0, 0.0, 4.0, 0.9679860919443104, 0.0, 0.0, 0.0, 2.0, 4.032013908055689, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.29177592097607, 8.0]"
X: 2016-07-03 00:00:00~2016-08-31 23:59:59 -> Y: 2016-09-01 00:00:00~2016-09-07 23:59:59,"[1.0, 0.0, 2.0, 5.0, 0.0, 1.4646174951489868, 0.0, 0.18067655734252186, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7082240790239303, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.1282485424927164, 0.0, 1.0, 0.0, 2.0, 2.407133962358297, 0.0, 3.0, 1.0, 0.0, 3.0, 0.0, 2.819323442657478, 0.0, 1.0, 1.0, 0.0, 2.0, 1.9679860919443104, 1.0, 1.0, 1.0, 0.0, 3.0320139080556894, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 2.29177592097607, 8.0]","[2.0, 0.0, 0.0, 5.0, 0.0, 1.4646174951489868, 0.0, 0.18067655734252186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7082240790239303, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.1282485424927164, 0.0, 1.0, 0.0, 2.0, 1.4071339623582972, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.819323442657478, 0.0, 2.0, 1.0, 0.0, 3.0, 1.9679860919443104, 0.0, 0.0, 0.0, 0.0, 3.0320139080556894, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 2.29177592097607, 8.0]"
X: 2016-07-04 00:00:00~2016-09-01 23:59:59 -> Y: 2016-09-02 00:00:00~2016-09-08 23:59:59,"[0.0, 0.0, 2.0, 4.0, 0.0, 1.4646174951489868, 0.0, 0.18067655734252186, 0.0, 0.0, 0.0, 0.0, 1.0, 2.5878532449275697, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 1.0, 0.0, 1.1203708340963603, 1.4071339623582972, 0.0, 5.0, 1.0, 0.0, 4.0, 0.0, 2.819323442657478, 0.0, 0.0, 1.0, 0.0, 2.0, 1.9679860919443104, 1.0, 1.0, 0.0, 0.0, 2.0320139080556894, 0.0, 4.0, 1.0, 0.0, 0.0, 3.0, 1.2917759209760697, 6.0]","[0.0, 0.0, 0.0, 5.0, 0.0, 1.4646174951489868, 0.0, 0.18067655734252186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7082240790239303, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 1.0, 0.0, 1.0, 1.4071339623582972, 0.0, 5.0, 0.0, 0.0, 4.0, 0.0, 1.819323442657478, 0.0, 0.0, 1.0, 0.0, 3.0, 1.9679860919443104, 0.0, 1.0, 0.0, 0.0, 3.0320139080556894, 0.0, 4.0, 1.0, 0.0, 0.0, 3.0, 1.2917759209760697, 7.0]"
X: 2016-07-05 00:00:00~2016-09-02 23:59:59 -> Y: 2016-09-03 00:00:00~2016-09-09 23:59:59,"[0.0, 0.0, 2.0, 4.0, 0.0, 1.4646174951489868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.8796291659036397, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 0.0, 0.0, 0.12037083409636025, 1.4071339623582972, 0.0, 4.380899905728104, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.619100094271896, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 3.0, 2.0, 6.0]","[0.0, 0.0, 0.0, 5.0, 0.0, 1.4646174951489868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 0.0, 0.0, 1.0, 1.4071339623582972, 0.0, 4.380899905728104, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.619100094271896, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 1.0, 0.0, 3.0, 2.0, 9.0]"
X: 2016-07-06 00:00:00~2016-09-03 23:59:59 -> Y: 2016-09-04 00:00:00~2016-09-10 23:59:59,"[1.0, 0.0, 2.0, 3.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.8796291659036397, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.1282485424927164, 1.0, 0.0, 0.0, 1.1203708340963603, 0.7547607120481495, 0.0, 4.380899905728104, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 6.619100094271896, 0.0, 3.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 4.0, 1.0, 0.0, 0.0, 3.0, 3.0, 7.0]","[0.0, 0.0, 0.0, 3.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 0.0, 0.0, 2.0, 0.7547607120481495, 0.0, 4.380899905728104, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 6.619100094271896, 0.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 4.0, 1.0, 1.0, 0.0, 3.0, 3.0, 8.0]"
X: 2016-07-07 00:00:00~2016-09-04 23:59:59 -> Y: 2016-09-05 00:00:00~2016-09-11 23:59:59,"[1.3271408217504237, 0.6728591782495762, 2.0, 3.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.1282485424927164, 1.0, 0.0, 0.0, 1.0, 0.7547607120481495, 0.0, 6.046618915178069, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.2479998781996132, 6.7053812066223175, 0.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.0, 3.0, 7.0]","[0.3271408217504237, 0.6728591782495762, 0.0, 3.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.1282485424927164, 0.0, 0.0, 0.0, 1.0, 0.7547607120481495, 0.0, 6.046618915178069, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.2479998781996132, 6.7053812066223175, 0.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 3.0, 8.0]"
X: 2016-07-08 00:00:00~2016-09-05 23:59:59 -> Y: 2016-09-06 00:00:00~2016-09-12 23:59:59,"[1.3271408217504237, 0.6728591782495762, 2.0, 2.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 4.0, 0.1282485424927164, 2.0, 0.0, 0.0, 3.0, 0.7547607120481495, 0.0, 5.3808999057281035, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 8.619100094271896, 0.0, 4.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 4.0, 6.0]","[1.3271408217504237, 0.6728591782495762, 0.0, 3.0, 0.0, 1.1169907454591343, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 5.0, 0.1282485424927164, 0.0, 0.0, 0.0, 3.0, 0.7547607120481495, 0.0, 6.046618915178069, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.2479998781996132, 8.705381206622318, 0.0, 5.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 3.0, 1.0, 2.0, 0.0, 3.0, 5.0, 8.0]"
X: 2016-07-09 00:00:00~2016-09-06 23:59:59 -> Y: 2016-09-07 00:00:00~2016-09-13 23:59:59,"[1.3271408217504237, 0.6728591782495762, 1.0, 3.0, 0.0, 0.2686336171218281, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.8796291659036397, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 3.1203708340963603, 0.7313663828781719, 0.0, 5.3808999057281035, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 9.619100094271896, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 1.0, 1.0, 0.0, 2.0, 3.0, 5.0]","[1.3271408217504237, 0.6728591782495762, 0.0, 4.0, 0.0, 0.2686336171218281, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.7313663828781719, 0.0, 6.046618915178069, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.2479998781996132, 9.705381206622318, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 2.0, 0.0, 2.0, 4.0, 7.0]"
X: 2016-07-10 00:00:00~2016-09-07 23:59:59 -> Y: 2016-09-08 00:00:00~2016-09-14 23:59:59,"[1.3271408217504237, 0.6728591782495762, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.8796291659036397, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 3.1203708340963603, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 9.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 0.0, 4.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0, 6.0]","[1.3271408217504237, 0.6728591782495762, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.876857446751291, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 6.046618915178069, 0.1231425532487094, 2.0, 1.0, 0.0, 1.0, 0.0, 0.2479998781996132, 9.705381206622318, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 0.0, 4.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 4.0, 8.0]"
X: 2016-07-11 00:00:00~2016-09-08 23:59:59 -> Y: 2016-09-09 00:00:00~2016-09-15 23:59:59,"[1.3271408217504237, 0.6728591782495762, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 10.0, 0.0, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0, 4.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 4.0, 6.0]","[2.261052578775644, 0.6728591782495762, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.06608824297477968, 0.0, 1.0, 0.0, 6.876857446751291, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.04661891517807, 0.1231425532487094, 2.0, 0.0, 0.0, 1.0, 0.0, 0.2479998781996132, 10.705381206622318, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 5.0, 7.0]"
X: 2016-07-12 00:00:00~2016-09-09 23:59:59 -> Y: 2016-09-10 00:00:00~2016-09-16 23:59:59,"[1.3271408217504237, 0.6728591782495762, 2.0, 2.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 3.0, 1.2136366334471878, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 10.0, 0.0, 2.0, 0.030553767367897482, 5.0, 1.0, 1.0, 2.0, 5.0, 0.0, 2.9694462326321025, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0]","[2.261052578775644, 0.6728591782495762, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.06608824297477968, 0.0, 1.0, 0.0, 5.876857446751291, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 4.665719009449965, 0.1231425532487094, 2.0, 0.0, 0.0, 1.0, 0.0, 0.2479998781996132, 10.086281112350422, 1.0, 2.0, 0.030553767367897482, 4.0, 1.0, 1.0, 1.0, 5.0, 0.0, 2.9694462326321025, 0.0, 1.0, 0.0, 2.0, 4.0, 5.0]"
X: 2016-07-13 00:00:00~2016-09-10 23:59:59 -> Y: 2016-09-11 00:00:00~2016-09-17 23:59:59,"[0.3271408217504237, 0.6728591782495762, 2.0, 2.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 3.0, 1.2136366334471878, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 5.0, 1.0, 1.0, 0.030553767367897482, 3.0, 1.0, 0.0, 2.0, 4.0, 0.0, 2.9694462326321025, 0.0, 1.0, 0.0, 2.0, 3.0, 4.0]","[1.2610525787756441, 0.6728591782495762, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.06608824297477968, 0.0, 1.0, 0.0, 7.876857446751291, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.665719009449965, 0.1231425532487094, 0.0, 0.0, 0.0, 1.0, 0.0, 0.2479998781996132, 5.086281112350422, 1.0, 1.0, 0.030553767367897482, 4.0, 1.0, 1.0, 1.0, 4.0, 0.0, 2.9694462326321025, 0.0, 1.0, 0.0, 2.0, 4.0, 4.0]"
X: 2016-07-14 00:00:00~2016-09-11 23:59:59 -> Y: 2016-09-12 00:00:00~2016-09-18 23:59:59,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 3.0, 1.2136366334471878, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 5.0, 1.0, 1.0, 0.030553767367897482, 3.0, 1.0, 0.0, 1.0, 3.0, 0.0, 2.9694462326321025, 0.0, 1.0622987960469576, 0.0, 2.0, 4.0, 6.937701203953043]","[0.9339117570252204, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.06608824297477968, 0.0, 1.0, 0.0, 7.876857446751291, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.1231425532487094, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 2.0, 1.0, 0.030553767367897482, 4.0, 1.0, 1.0, 1.0, 5.0, 0.0, 2.9694462326321025, 0.0, 1.0622987960469576, 0.0, 2.0, 5.0, 6.937701203953043]"
X: 2016-07-15 00:00:00~2016-09-12 23:59:59 -> Y: 2016-09-13 00:00:00~2016-09-19 23:59:59,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 2.0, 1.2136366334471878, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.0, 0.980988984949861, 1.0, 0.0, 2.0, 0.0, 0.0, 5.0, 1.0, 0.0, 0.030553767367897482, 3.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.9694462326321024, 0.0, 2.062298796046958, 0.0, 2.0, 3.0, 4.957368006137807]","[0.9339117570252204, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.06608824297477968, 0.0, 1.0, 0.0, 4.876857446751291, 0.0, 1.2481122706228376, 0.0, 2.751887729377162, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.1231425532487094, 0.980988984949861, 0.0, 0.0, 2.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.030553767367897482, 3.0, 1.0, 0.0, 1.0, 6.0, 0.0, 0.9694462326321024, 0.0, 2.062298796046958, 0.0, 2.0, 3.0, 4.957368006137807]"
X: 2016-07-16 00:00:00~2016-09-13 23:59:59 -> Y: 2016-09-14 00:00:00~2016-09-20 23:59:59,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.2136366334471878, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 4.510343391749279, 1.0, 0.980988984949861, 2.0, 0.0, 1.0, 0.0, 0.0, 7.489656608250721, 1.0, 0.0, 0.030553767367897482, 2.0, 1.0, 0.0, 1.0, 4.0, 0.0, 0.9694462326321024, 0.0, 1.0622987960469576, 0.0, 2.0, 6.0, 3.9573680061378074]","[0.9339117570252204, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.06608824297477968, 0.0, 1.0, 0.0, 3.876857446751291, 0.0, 1.2481122706228376, 0.0, 2.751887729377162, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 4.510343391749279, 1.1231425532487094, 0.980988984949861, 0.0, 0.0, 1.0, 0.0, 0.0, 7.489656608250721, 3.0, 0.0, 0.030553767367897482, 3.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.9694462326321024, 0.0, 2.062298796046958, 0.0, 2.0, 6.0, 3.9573680061378074]"
X: 2016-07-17 00:00:00~2016-09-14 23:59:59 -> Y: 2016-09-15 00:00:00~2016-09-21 23:59:59,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.7863633665528122, 0.0, 0.0, 0.0, 0.0, 0.4897861254175872, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5102138745824127, 4.0, 0.0, 0.0, 0.0, 1.0, 1.2136366334471878, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 3.510343391749279, 1.0, 0.980988984949861, 2.0, 0.0, 1.0, 0.0, 0.0, 8.489656608250721, 1.0, 0.0, 0.030553767367897482, 2.0, 1.0, 0.0, 1.0, 4.175504180214771, 0.0, 1.7939420524173315, 0.0, 1.0622987960469576, 0.0, 2.0, 6.0, 2.9573680061378074]","[1.9339117570252204, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.06608824297477968, 0.0, 1.0, 0.0, 4.0, 0.0, 1.2481122706228376, 0.0, 2.751887729377162, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 3.510343391749279, 1.0, 0.980988984949861, 0.0, 0.0, 1.0, 0.0, 0.0, 8.489656608250721, 3.0, 0.0, 0.030553767367897482, 3.0, 1.0, 0.0, 1.0, 5.175504180214771, 0.0, 1.7939420524173315, 0.0, 2.062298796046958, 0.0, 2.0, 6.0, 2.9573680061378074]"
X: 2016-07-18 00:00:00~2016-09-15 23:59:59 -> Y: 2016-09-16 00:00:00~2016-09-22 23:59:59,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.7863633665528122, 1.0, 0.0, 0.0, 0.0, 0.4897861254175872, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0306870519524605, 4.0, 0.0, 0.0, 0.0, 1.0, 0.21363663344718772, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 4.510343391749279, 1.0, 0.980988984949861, 1.0, 0.0, 1.0, 0.0, 0.0, 8.489656608250721, 1.0, 0.4795268226299522, 1.0305537673678975, 1.0, 1.0, 0.0, 1.0, 3.1755041802147708, 0.0, 2.7939420524173317, 0.0, 2.062298796046958, 1.0, 0.0, 5.0, 3.9573680061378074]","[2.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 1.2481122706228376, 0.0, 3.751887729377162, 0.0, 0.0, 1.0, 0.0, 1.542512546987472, 0.0, 0.0, 4.510343391749279, 1.0, 0.980988984949861, 1.0, 0.0, 1.0, 0.0, 0.0, 8.489656608250721, 3.0, 0.0, 1.0305537673678975, 2.0, 1.0, 0.0, 1.0, 7.175504180214771, 0.0, 3.2514295054298596, 0.0, 3.062298796046958, 0.0, 0.0, 4.0, 3.9573680061378074]"
X: 2016-07-19 00:00:00~2016-09-16 23:59:59 -> Y: 2016-09-17 00:00:00~2016-09-23 23:59:59,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.7863633665528122, 0.0, 0.0, 0.0, 0.0, 0.4897861254175872, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0306870519524605, 3.0, 0.0, 0.0, 0.0, 1.0, 0.21363663344718772, 1.0, 0.436749707330067, 0.0, 1.0, 0.0, 0.0, 3.510343391749279, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 11.052906900920654, 1.0, 0.4795268226299522, 2.0, 1.177137566548266, 0.0, 0.0, 1.0, 5.998366613666505, 1.0, 1.8244958197852292, 0.0, 2.062298796046958, 1.0, 0.0, 4.0, 4.937701203953043]","[2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.2481122706228376, 0.0, 2.751887729377162, 0.0, 0.0, 1.436749707330067, 0.0, 0.5425125469874722, 0.0, 0.0, 3.510343391749279, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 11.052906900920654, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 9.175504180214771, 1.0, 2.281983272797757, 0.0, 3.062298796046958, 0.0, 0.0, 4.0, 4.937701203953043]"
X: 2016-07-20 00:00:00~2016-09-17 23:59:59 -> Y: 2016-09-18 00:00:00~2016-09-24 23:59:59,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.7863633665528122, 0.0, 0.0, 0.0, 0.0, 0.4897861254175872, 0.0, 1.0, 1.0, 0.0, 1.598612326438472, 1.0, 1.0306870519524605, 3.0, 0.0, 0.0, 0.0, 1.0, 0.21363663344718772, 1.0, 0.7540157118761472, 0.0, 1.0, 0.0, 0.0, 3.8912329973174407, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 14.321076662590187, 1.0, 0.4795268226299522, 2.0, 1.177137566548266, 0.0, 0.0, 0.0, 4.998366613666505, 1.0, 1.8244958197852292, 0.0, 3.094961052020705, 1.4106539801307372, 0.0, 5.0, 4.937701203953043]","[2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.2481122706228376, 0.0, 2.751887729377162, 0.0, 1.0, 1.7540157118761472, 0.0, 0.5425125469874722, 0.0, 0.0, 3.8912329973174407, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 14.321076662590187, 2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 10.175504180214771, 1.0, 2.281983272797757, 0.0, 3.094961052020705, 0.0, 0.0, 3.0, 4.937701203953043]"
