,bower,kde200
X: 2016-09-04 00:00:00~2016-11-02 23:59:59 -> Y: 2016-11-03 00:00:00~2016-11-09 23:59:59,"[4.327140821750424, 1.6728591782495763, 6.396069621161959, 1.0, 0.0, 4.0, 0.0, 0.6772239441113197, 1.4303868234100348, 4.0, 1.0, 0.0, 0.962912981452585, 1.105871596744723, 1.0, 0.0, 1.037087018547415, 1.1335683186379768, 0.9692890971553924, 1.2092030482915936, 4.0, 2.0, 1.0, 3.0, 4.0, 0.3254477867829829, 1.0, 2.9388212605738175, 0.0, 2.0, 0.0, 2.214805767767277, 0.17354355542800606, 0.0, 0.0, 2.1135730075970867, 3.0, 2.0, 0.6745522132170171, 2.0, 0.8664316813620233, 0.5029790281846472, 0.0, 2.0611787394261825, 2.0, 4.785194232232723, 2.4970209718153527, 2.0307109028446075, 0.0, 2.0, 3.0, 2.0, 2.0121023217808798, 0.8442131191655062, 0.0]","[4.327140821750424, 1.6728591782495763, 7.396069621161959, 3.0, 0.0, 4.0, 0.0, 0.6772239441113197, 1.4303868234100348, 3.0, 2.0, 0.0, 0.0, 1.105871596744723, 2.0, 0.0, 1.0, 1.1335683186379768, 0.0, 1.2092030482915936, 4.0, 2.0, 1.0, 3.0, 4.0, 0.0, 1.0, 1.9388212605738175, 0.0, 2.0, 0.0, 2.214805767767277, 0.17354355542800606, 1.0, 0.0, 2.1135730075970867, 3.0, 1.0, 0.0, 2.0, 0.8664316813620233, 0.5029790281846472, 0.0, 4.0611787394261825, 2.0, 3.7851942322327234, 1.4970209718153529, 2.0, 0.0, 2.0, 3.0, 2.0, 1.0121023217808796, 0.8442131191655062, 0.0]"
X: 2016-09-05 00:00:00~2016-11-03 23:59:59 -> Y: 2016-11-04 00:00:00~2016-11-10 23:59:59,"[4.327140821750424, 1.6728591782495763, 4.826456444571994, 3.0, 0.0, 2.0, 0.0, 1.6772239441113197, 0.0, 5.0, 0.0, 0.0, 0.0, 1.105871596744723, 1.0, 0.0, 1.0, 1.1335683186379768, 0.9692890971553924, 1.2092030482915936, 4.0, 2.0, 2.0, 3.0, 4.0, 0.3254477867829829, 1.0, 1.9388212605738175, 0.0, 2.0, 0.0, 2.214805767767277, 1.173543555428006, 0.0, 0.0, 2.1135730075970867, 3.0, 3.0, 0.6745522132170171, 2.0, 1.8664316813620232, 0.5029790281846472, 0.0, 2.0611787394261825, 2.0, 4.785194232232723, 3.4970209718153527, 4.030710902844607, 1.0, 2.0, 1.0, 2.0, 2.0121023217808798, 1.8442131191655062, 0.0]","[4.327140821750424, 1.6728591782495763, 4.396069621161959, 6.0, 0.0, 2.0, 0.0, 1.6772239441113197, 0.43038682341003487, 3.0, 1.0, 0.0, 0.0, 1.105871596744723, 1.0, 0.0, 1.0, 1.1335683186379768, 0.0, 1.2092030482915936, 4.0, 2.0, 1.0, 3.0, 4.0, 0.0, 1.0, 1.9388212605738175, 0.0, 2.0, 0.0, 2.214805767767277, 1.173543555428006, 1.0, 0.0, 2.1135730075970867, 3.0, 1.0, 0.0, 2.0, 1.8664316813620232, 0.5029790281846472, 0.0, 4.0611787394261825, 2.0, 3.7851942322327234, 2.4970209718153527, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0121023217808796, 1.8442131191655062, 0.0]"
X: 2016-09-06 00:00:00~2016-11-04 23:59:59 -> Y: 2016-11-05 00:00:00~2016-11-11 23:59:59,"[3.3271408217504237, 1.6728591782495763, 1.826456444571994, 3.0, 0.0, 2.0, 0.0, 1.6772239441113197, 1.0743419624987078, 5.0, 0.0, 0.0, 0.0, 0.9885228174527108, 1.0, 0.0, 1.0, 1.1335683186379768, 0.9692890971553924, 1.2092030482915936, 3.0, 0.0, 3.0, 2.7311950943032217, 6.268804905696778, 0.3254477867829829, 0.0, 1.0, 0.0, 3.0, 0.0, 4.2148057677672774, 1.173543555428006, 1.0, 0.0, 2.1135730075970867, 2.0, 3.925658037501292, 0.6745522132170171, 2.0, 1.8664316813620232, 0.5029790281846472, 0.0, 1.0, 1.0, 2.7851942322327234, 2.4970209718153527, 2.0307109028446075, 0.0, 2.0, 1.0, 0.0, 2.0121023217808798, 1.0, 0.0]","[3.3271408217504237, 1.6728591782495763, 2.6338238235913964, 5.0, 0.0, 3.0, 0.0, 1.6772239441113197, 1.2669745834793056, 4.0, 1.0, 0.0, 0.0, 0.9885228174527108, 1.0, 0.0, 1.0, 1.1335683186379768, 0.0, 1.2092030482915936, 3.0, 0.0, 2.0, 3.7311950943032217, 6.268804905696778, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 4.2148057677672774, 1.173543555428006, 1.0, 0.0, 2.1135730075970867, 2.0, 1.9256580375012922, 0.0, 2.0, 1.8664316813620232, 0.5029790281846472, 0.0, 3.0, 2.0, 2.7851942322327234, 2.4970209718153527, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0121023217808796, 1.0, 0.0]"
X: 2016-09-07 00:00:00~2016-11-05 23:59:59 -> Y: 2016-11-06 00:00:00~2016-11-12 23:59:59,"[3.3271408217504237, 0.6728591782495762, 1.826456444571994, 4.0, 0.0, 2.0, 0.0, 1.6772239441113197, 1.0743419624987078, 3.0, 0.0, 0.0, 0.0, 0.9885228174527108, 1.0, 0.0, 1.0, 1.1335683186379768, 0.9692890971553924, 0.3227760558886803, 2.0, 0.0, 3.0, 1.7311950943032217, 5.268804905696778, 0.3254477867829829, 1.0, 1.0, 0.0, 3.0, 0.0, 4.2148057677672774, 1.173543555428006, 2.0, 0.0, 2.0, 2.0, 3.925658037501292, 0.6745522132170171, 3.0, 1.8664316813620232, 0.5029790281846472, 2.0, 1.0, 2.0, 2.7851942322327234, 3.4970209718153527, 2.0307109028446075, 0.0, 2.0, 1.0, 0.0, 3.0121023217808798, 1.0, 0.0]","[3.3271408217504237, 0.6728591782495762, 2.6338238235913964, 6.0, 0.0, 3.0, 0.0, 1.6772239441113197, 1.2669745834793056, 3.0, 1.0, 0.0, 0.0, 0.9885228174527108, 1.0, 0.0, 1.0, 1.1335683186379768, 0.0, 1.2092030482915936, 2.0, 0.0, 2.0, 2.7311950943032217, 5.268804905696778, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 4.2148057677672774, 1.173543555428006, 2.0, 0.0, 2.1135730075970867, 2.0, 1.9256580375012922, 0.0, 3.0, 1.8664316813620232, 0.5029790281846472, 1.0, 2.0, 2.0, 3.7851942322327234, 3.4970209718153527, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0121023217808798, 1.0, 0.0]"
X: 2016-09-08 00:00:00~2016-11-06 23:59:59 -> Y: 2016-11-07 00:00:00~2016-11-13 23:59:59,"[3.0, 0.0, 2.8264564445719937, 5.0, 0.0, 1.0, 0.0, 1.6772239441113197, 1.0743419624987078, 4.0, 0.0, 0.0, 1.0, 0.9885228174527108, 1.0, 0.0, 1.0, 0.9129736433526572, 1.9692890971553925, 1.3227760558886803, 2.0, 0.0, 3.0, 1.7311950943032217, 6.268804905696778, 0.3254477867829829, 1.0, 1.0, 0.0, 3.0, 0.0, 4.0, 1.173543555428006, 2.0, 0.0, 2.0, 2.0, 1.9256580375012922, 0.6745522132170171, 3.0, 2.087026356647343, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0307109028446075, 0.0, 1.0, 1.0, 0.0, 3.0121023217808798, 2.0, 1.0]","[4.0, 0.0, 2.8264564445719937, 6.0, 0.0, 2.0, 0.0, 1.6772239441113197, 1.0743419624987078, 3.0, 1.0, 0.0, 1.0, 0.9885228174527108, 2.0, 0.0, 1.0, 0.9129736433526572, 0.0, 2.2092030482915934, 2.0, 0.0, 3.0, 3.7311950943032217, 6.268804905696778, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 4.0, 1.173543555428006, 2.0, 0.0, 2.1135730075970867, 2.0, 0.9256580375012922, 0.0, 3.0, 2.087026356647343, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0121023217808798, 1.0, 0.0]"
X: 2016-09-09 00:00:00~2016-11-07 23:59:59 -> Y: 2016-11-08 00:00:00~2016-11-14 23:59:59,"[2.0, 0.0, 2.0, 5.0, 0.0, 2.0, 0.0, 3.6772239441113195, 1.0743419624987078, 2.0, 0.0, 0.0, 1.0, 0.9885228174527108, 1.0, 0.0, 1.0, 0.9129736433526572, 1.9692890971553925, 1.3227760558886803, 1.0, 0.0, 3.0, 1.7311950943032217, 7.268804905696778, 0.3254477867829829, 1.0, 1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 5.0, 0.0, 2.0, 2.0, 1.9256580375012922, 0.6745522132170171, 3.0, 2.087026356647343, 0.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0307109028446075, 0.0, 1.0, 0.0, 0.0, 3.0121023217808798, 2.0, 1.0]","[3.0, 0.0, 2.0, 7.0, 0.0, 3.0, 0.0, 3.6772239441113195, 1.0743419624987078, 1.0, 1.0, 0.0, 1.0, 0.9885228174527108, 2.0, 0.0, 1.0, 0.9129736433526572, 0.0, 2.2092030482915934, 1.0, 0.0, 3.0, 3.7311950943032217, 7.268804905696778, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 5.0, 0.0, 2.1135730075970867, 2.0, 1.9256580375012922, 0.0, 3.0, 2.087026356647343, 0.0, 1.0, 1.0, 1.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0121023217808798, 1.0, 0.0]"
X: 2016-09-10 00:00:00~2016-11-08 23:59:59 -> Y: 2016-11-09 00:00:00~2016-11-15 23:59:59,"[2.0, 0.0, 2.0, 5.0, 0.0, 2.0, 0.0, 3.0, 2.074341962498708, 1.0, 0.0, 0.0, 1.0, 0.9885228174527108, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.7311950943032217, 6.268804905696778, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.0, 1.0, 5.0, 0.0, 0.0, 2.0, 2.925658037501292, 0.0, 3.0, 1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 3.0121023217808798, 3.0, 1.0]","[3.0, 0.0, 2.0, 5.0, 0.0, 3.0, 0.0, 3.0889640246587726, 2.074341962498708, 1.0, 1.0, 0.0, 1.0, 0.9885228174527108, 3.0, 0.0, 2.0, 0.7794053247146803, 0.0, 1.8864269924029133, 1.0, 0.0, 3.0, 3.7311950943032217, 6.268804905696778, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.0, 1.0, 5.0, 0.0, 1.0246089829383143, 2.0, 2.925658037501292, 0.0, 3.0, 1.2205946752853196, 0.0, 2.0, 1.0, 1.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0121023217808798, 1.0, 0.0]"
X: 2016-09-11 00:00:00~2016-11-09 23:59:59 -> Y: 2016-11-10 00:00:00~2016-11-16 23:59:59,"[1.0, 0.0, 3.0, 5.0, 0.0, 1.0, 0.0, 3.0, 2.074341962498708, 0.0, 1.0, 0.0, 2.0, 0.8796291659036397, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.7311950943032216, 5.268804905696778, 0.0, 1.0, 1.1203708340963603, 0.0, 3.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.925658037501292, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.9968973968407902, 3.00310260315921, 0.0]","[2.0, 0.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0889640246587726, 2.074341962498708, 0.0, 1.0, 0.0, 2.0, 0.8796291659036397, 1.0, 0.0, 2.0, 1.7794053247146802, 0.0, 1.0, 1.0, 0.0, 2.0, 1.7311950943032217, 5.268804905696778, 0.0, 1.0, 1.1203708340963603, 0.0, 3.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.9110359753412276, 1.0, 2.925658037501292, 0.0, 1.0, 1.2205946752853196, 0.0, 2.0, 0.0, 0.0, 3.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
X: 2016-09-12 00:00:00~2016-11-10 23:59:59 -> Y: 2016-11-11 00:00:00~2016-11-17 23:59:59,"[1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.074341962498708, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 2.0, 0.0, 4.0, 1.0, 0.5494624232741071, 1.0, 0.0, 0.0, 1.0, 1.7311950943032217, 5.378147634494795, 0.0, 2.0, 0.12037083409636025, 1.8906572712019836, 3.0, 0.0, 4.450537576725893, 0.0, 2.0, 1.0, 0.0, 1.0, 2.925658037501292, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.99689739684079, 0.0031026031592098114, 0.0]","[2.0, 0.0, 2.0, 3.0, 0.0, 3.0, 0.0, 2.0889640246587726, 2.074341962498708, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 3.0, 0.0, 4.0, 1.7794053247146802, 0.0, 1.0, 1.0, 0.0, 1.0, 2.7311950943032217, 5.378147634494795, 0.0, 2.0, 0.12037083409636025, 1.8906572712019836, 3.0, 0.0, 3.0, 0.0, 2.0, 1.0, 0.9110359753412276, 1.0, 2.925658037501292, 0.0, 1.0, 1.2205946752853196, 0.0, 2.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0]"
X: 2016-09-13 00:00:00~2016-11-11 23:59:59 -> Y: 2016-11-12 00:00:00~2016-11-18 23:59:59,"[0.0, 1.0, 2.0, 0.0, 0.0, 5.262064003719694, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 2.0, 0.0, 5.0, 1.0, 0.5494624232741071, 2.0, 0.0, 0.0, 1.0, 2.7379359962803056, 4.109342728798016, 0.0, 3.0, 0.12037083409636025, 1.8906572712019836, 2.0, 0.0, 2.450537576725893, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 0.1598250093198271, 2.840174990680173, 1.0, 0.0, 3.0, 2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.99689739684079, 0.0031026031592098114, 0.0]","[1.0, 1.0, 2.0, 2.0, 0.0, 4.262064003719694, 0.0, 2.0889640246587726, 1.0, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 3.0, 0.0, 5.0, 1.7794053247146802, 0.0, 2.0, 1.0, 0.0, 1.0, 3.7379359962803056, 4.109342728798016, 0.0, 3.0, 0.12037083409636025, 1.8906572712019836, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.9110359753412274, 2.0, 3.0, 0.0, 2.0, 2.2205946752853194, 0.1598250093198271, 2.840174990680173, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0]"
X: 2016-09-14 00:00:00~2016-11-12 23:59:59 -> Y: 2016-11-13 00:00:00~2016-11-19 23:59:59,"[1.0, 1.0, 4.0, 0.0, 0.0, 7.237253733963419, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 2.0, 0.0, 6.309950523174057, 1.0, 0.5494624232741071, 2.0, 1.0, 0.0, 1.0, 2.7379359962803056, 3.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 1.915467540958259, 1.0, 0.0, 2.450537576725893, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 0.1598250093198271, 0.8401749906801731, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.9968973968407902, 0.0031026031592098114, 0.0]","[1.0, 1.0, 2.0, 0.0, 0.0, 6.237253733963419, 0.0, 2.0889640246587726, 1.0, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 3.0, 0.0, 6.309950523174057, 1.7794053247146802, 0.0, 2.0, 1.0, 0.0, 1.0, 3.7379359962803056, 3.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 1.915467540958259, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 2.9110359753412274, 2.0, 3.0, 0.0, 1.0, 2.2205946752853194, 0.1598250093198271, 0.8401749906801731, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 2.0, 0.0, 0.0, 1.0, 0.0]"
X: 2016-09-15 00:00:00~2016-11-13 23:59:59 -> Y: 2016-11-14 00:00:00~2016-11-20 23:59:59,"[0.0, 1.0, 3.0, 0.0, 0.0, 11.02361710051623, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.8796291659036397, 2.0, 0.0, 6.309950523174057, 1.0, 0.5494624232741071, 1.0, 1.0, 0.0, 1.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 1.915467540958259, 1.0, 0.0, 3.450537576725893, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 0.1598250093198271, 2.840174990680173, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.9968973968407902, 0.0031026031592098114, 0.0]","[0.0, 1.0, 2.0, 0.0, 0.0, 10.023617100516232, 0.0, 2.0889640246587726, 1.0, 0.0, 1.0, 0.0, 2.0, 1.8796291659036397, 2.0, 0.0, 6.309950523174057, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 1.915467540958259, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.9110359753412274, 2.0, 3.0, 0.0, 1.0, 2.0, 0.1598250093198271, 1.8401749906801732, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0]"
X: 2016-09-16 00:00:00~2016-11-14 23:59:59 -> Y: 2016-11-15 00:00:00~2016-11-21 23:59:59,"[0.0, 2.0, 3.0, 0.0, 0.0, 10.023617100516232, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.8796291659036397, 2.0, 0.0, 6.309950523174057, 1.0, 0.5494624232741071, 1.0, 1.212505779527524, 0.0, 2.0, 2.9515726297274933, 1.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 2.915467540958259, 1.0, 0.0, 1.450537576725893, 1.0, 1.0, 1.0, 3.0, 1.0, 2.0, 1.0, 0.7874942204724759, 2.0, 0.1598250093198271, 2.840174990680173, 3.0, 3.0, 0.0, 1.0, 1.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 2.0, 2.0, 1.0, 0.0, 9.023617100516232, 0.0, 0.1781884457851487, 1.0, 0.0, 1.0, 0.0, 2.0, 2.8796291659036397, 2.0, 0.0, 6.309950523174057, 1.0, 0.0, 1.0, 1.212505779527524, 0.0, 2.0, 2.9515726297274933, 1.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 2.915467540958259, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 4.821811554214851, 1.0, 2.0, 0.0, 1.787494220472476, 2.0, 0.1598250093198271, 1.8401749906801732, 3.0, 3.0, 0.0, 1.0, 1.0, 0.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]"
X: 2016-09-17 00:00:00~2016-11-15 23:59:59 -> Y: 2016-11-16 00:00:00~2016-11-22 23:59:59,"[1.0, 2.0, 1.0, 0.0, 0.0, 11.02361710051623, 1.0, 0.08922442112637627, 0.0, 0.0, 1.0, 0.0, 0.0, 2.8796291659036397, 1.0, 1.0, 4.309950523174057, 1.0, 0.5494624232741071, 1.0, 0.212505779527524, 0.0, 2.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.6900494768259433, 1.1203708340963603, 2.915467540958259, 0.0, 0.0, 3.450537576725893, 1.0, 2.0, 1.0, 3.910775578873624, 1.0, 1.0, 1.0, 0.7874942204724759, 2.0, 0.1598250093198271, 2.840174990680173, 3.0, 4.0, 1.0, 1.0, 1.0, 0.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 2.0, 1.0, 0.0, 0.0, 10.023617100516232, 0.0, 0.08922442112637627, 0.0, 0.0, 1.0, 0.0, 2.0, 2.8796291659036397, 2.0, 1.0, 4.309950523174057, 1.0, 0.0, 1.0, 0.212505779527524, 0.0, 2.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 2.915467540958259, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.910775578873624, 1.0, 1.0, 0.0, 1.787494220472476, 2.0, 0.1598250093198271, 1.8401749906801732, 3.0, 4.0, 0.0, 1.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
X: 2016-09-18 00:00:00~2016-11-16 23:59:59 -> Y: 2016-11-17 00:00:00~2016-11-23 23:59:59,"[1.0, 2.0, 0.0, 0.0, 0.0, 12.02361710051623, 1.0, 1.0892244211263762, 0.0, 0.29692646115938554, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 4.309950523174057, 0.0, 0.5494624232741071, 3.4307259920343345, 0.212505779527524, 0.0, 4.0, 2.9515726297274933, 3.1093427287980164, 0.0, 2.6900494768259433, 1.0, 2.915467540958259, 0.0, 0.5467352915677475, 4.450537576725893, 1.425244384456573, 2.0, 1.0, 4.480049586839289, 1.0, 1.0, 1.0, 1.787494220472476, 2.0, 0.1598250093198271, 3.840174990680173, 3.0, 4.0, 2.0, 1.0, 2.0, 0.0, 4.0, 1.4532647084322525, 3.0, 1.0, 0.0, 2.2897131580900103]","[1.0, 2.0, 0.0, 0.0, 0.0, 11.02361710051623, 0.0, 1.0892244211263762, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 4.309950523174057, 0.0, 0.0, 3.4307259920343345, 0.212505779527524, 0.0, 4.0, 2.9515726297274933, 3.1093427287980164, 0.0, 2.6900494768259433, 0.0, 2.915467540958259, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 4.480049586839289, 1.0, 1.0, 0.0, 1.787494220472476, 2.0, 0.1598250093198271, 2.840174990680173, 3.0, 4.0, 1.0, 1.0, 2.0, 0.0, 4.0, 1.0, 3.0, 1.0, 1.0, 1.0]"
X: 2016-09-19 00:00:00~2016-11-17 23:59:59 -> Y: 2016-11-18 00:00:00~2016-11-24 23:59:59,"[1.0, 2.0, 1.0, 0.0, 0.0, 11.02361710051623, 1.0, 1.0892244211263762, 0.0, 0.29692646115938554, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.3099505231740567, 0.0, 1.0, 4.130457954911167, 0.212505779527524, 0.0, 4.0, 1.9515726297274933, 3.0, 0.0, 1.6900494768259433, 1.0, 1.0248102697562753, 0.0, 1.5467352915677475, 3.0, 1.425244384456573, 3.0, 0.0, 5.780317623962458, 1.0, 1.0, 0.0, 1.787494220472476, 3.0, 0.1598250093198271, 3.840174990680173, 3.0, 4.0, 1.0, 0.0, 3.0, 0.0, 3.0, 0.4532647084322525, 3.0, 1.0, 0.0, 2.2897131580900103]","[1.0, 2.0, 0.0, 0.0, 0.0, 10.02361710051623, 0.0, 1.0892244211263762, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.3099505231740567, 0.0, 0.0, 4.130457954911167, 0.212505779527524, 0.0, 4.0, 1.9515726297274933, 3.0, 0.0, 1.6900494768259433, 0.0, 1.0248102697562753, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 5.780317623962458, 1.0, 1.0, 0.0, 1.787494220472476, 2.0, 0.1598250093198271, 2.840174990680173, 3.0, 4.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 1.0, 0.0, 1.0]"
X: 2016-09-20 00:00:00~2016-11-18 23:59:59 -> Y: 2016-11-19 00:00:00~2016-11-25 23:59:59,"[1.0, 1.0, 2.0, 1.0, 0.0, 10.012807728980297, 1.0, 1.0892244211263762, 0.0, 0.29692646115938554, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.3099505231740567, 0.0, 2.4997271351792207, 3.1304579549111664, 1.212505779527524, 0.0, 4.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.6900494768259433, 1.0, 1.773555637572517, 1.0, 1.5467352915677475, 3.0, 0.4252443844565731, 2.0, 0.0, 3.780317623962458, 1.0, 0.0, 0.0, 0.7874942204724759, 2.0, 0.0, 3.0, 3.0, 4.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.4532647084322525, 3.0, 1.0, 0.4985987716753775, 3.2897131580900103]","[1.0, 1.0, 1.0, 1.0, 0.0, 10.012807728980297, 0.0, 1.0892244211263762, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.3099505231740567, 0.0, 0.4997271351792207, 4.130457954911167, 1.212505779527524, 0.0, 4.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.6900494768259433, 0.0, 1.773555637572517, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.780317623962458, 1.0, 0.0, 0.0, 0.7874942204724759, 1.0, 0.0, 2.0, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 2.0, 0.4985987716753775, 1.0]"
X: 2016-09-21 00:00:00~2016-11-19 23:59:59 -> Y: 2016-11-20 00:00:00~2016-11-26 23:59:59,"[1.0, 1.0, 1.0, 1.0, 0.0, 8.768984381614743, 1.0, 2.089224421126376, 0.0, 1.2969264611593856, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.9973280083996354, 2.4997271351792207, 4.130457954911166, 1.212505779527524, 0.0, 5.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.0, 1.0, 1.0173789849380697, 1.0, 1.5467352915677475, 4.0, 0.4252443844565731, 2.0, 0.0, 3.780317623962458, 1.0, 0.0, 0.0, 0.7874942204724759, 1.0026719916003646, 0.0, 1.0, 3.0, 3.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.4532647084322525, 3.0, 1.0, 0.4985987716753775, 3.2897131580900103]","[1.0, 1.0, 1.0, 1.0, 0.0, 9.037617998736572, 0.0, 2.089224421126376, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.9973280083996354, 0.4997271351792207, 5.130457954911166, 1.212505779527524, 0.0, 5.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.0, 0.0, 1.7487453678162417, 1.0, 0.0, 3.0, 0.0, 3.0, 0.0, 3.780317623962458, 1.0, 0.0, 0.0, 0.7874942204724759, 0.002671991600364601, 0.0, 1.0, 3.0, 3.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 2.0, 0.4985987716753775, 1.0]"
