period,bower,kde200
X: 2016-09-05 00:00:00~2016-11-03 23:59:59 -> Y: 2016-11-04 00:00:00~2016-11-05 23:59:59,"[759.6752599749755, 60.133814165157496, 1231.3352236063677, 1017.0, 451.758093037106, 1222.2963250549683, 747.6580553770475, 185.58237209097203, 335.57019012445335, 415.5584927014532, 604.0113726633616, 10.72613704585358, 1092.7449738574358, 480.6799896704779, 255.11684757851353, 418.9235405275391, 691.7551926458983, 548.0702109881313, 748.8547266230818, 446.0134923903016, 580.4920691317421, 278.2731597034039, 796.9817650597599, 452.16326406466794, 491.79967896073185, 347.2923092809858, 119.83708538160303, 534.6216964365728, 672.983772810572, 126.06982738066709, 327.80145551529387, 1111.7597484994183, 434.90485843341554, 798.3809241658726, 218.47808588042395, 1018.5388624724719, 257.493867054328, 185.9015930076372, 533.1240373157045, 460.75789320868074, 365.0652749201882, 217.32722517944146, 738.7319467772503, 261.8513285228016, 224.4003447789492, 684.8238809718716, 1114.2366639050276, 420.04430494279626, 387.25051627614874, 526.7491239434881, 591.0979584364953, 216.27581664361517, 546.5726143683631, 788.8878538051915, 666.5886162436626]","[938.7605260950533, 44.45532582046369, 1193.5291709003488, 1019.0, 476.6047382323311, 1164.2496582716374, 785.5719226986881, 196.3540072197593, 212.0875716511291, 457.30808928159433, 478.3976670764352, 24.034567558481065, 1063.123420663855, 671.885648876468, 165.8073321837234, 403.3680290106128, 1033.8493723685374, 799.3070177682303, 757.6684262283603, 446.19501738524656, 627.8700221791497, 296.66718744575735, 1015.173943118754, 417.2438204323439, 834.649650573413, 340.9329926278935, 202.92315252176726, 577.9300637074037, 640.774879340693, 219.71170467122988, 328.7550074178601, 1193.5911552299162, 547.7316037315403, 876.7581505835788, 148.23703429072413, 1094.7256565607308, 254.31240225129528, 183.02694182425412, 539.1240373157046, 504.93293797180127, 433.3650662209224, 301.97740306452874, 844.7187623971768, 241.73291811916053, 245.4616724926292, 869.6638921337363, 1217.3277609392599, 473.49945024612816, 403.82417388582155, 630.8712677397054, 656.3217205526017, 317.8658706781303, 590.5510885812173, 873.3305834425233, 696.7162567090944]"
X: 2016-09-06 00:00:00~2016-11-04 23:59:59 -> Y: 2016-11-05 00:00:00~2016-11-06 23:59:59,"[924.0323343649377, 56.133814165157496, 1257.2522097458482, 1032.0, 420.2321437624088, 1118.3319705526994, 731.7841378664784, 185.55115685816057, 370.9971109054534, 401.9204142710874, 557.6867891650511, 9.009647018382742, 1083.0993243941446, 537.0904603241613, 246.11684757851353, 372.70238967868465, 633.5937894878891, 510.394794486442, 737.3696307559129, 426.54500993770654, 661.7361469887928, 384.3601905409675, 747.1388641338442, 472.3117355752883, 496.97317890484766, 342.2923092809859, 196.66617017926592, 523.1854864288982, 561.3045761381602, 114.60420548241498, 325.7106564812376, 1057.3078510549167, 434.90864959395304, 745.3493841328858, 214.78006906405776, 937.7789945191577, 341.5571063512992, 180.9015930076372, 522.649986590402, 492.5992144887132, 363.1895730650234, 211.32722517944146, 745.8072349700568, 312.3917505886204, 276.4003447789492, 745.5846855495478, 1120.5305580996248, 610.7920909058346, 394.0983074271161, 503.4113364844206, 598.9581669696855, 321.8935480148495, 541.7927283474901, 803.3462887019189, 657.5886162436625]","[1014.4333852733029, 39.78246664221412, 1203.007200638318, 1046.0, 475.6047382323311, 1039.9290949156139, 781.5009009096888, 196.3540072197593, 209.62089164208953, 450.7014719063128, 467.77345229250204, 23.08907869114874, 1057.8372328646765, 686.3815297356789, 161.8073321837234, 400.3680290106128, 1027.906960284653, 782.1845110665722, 756.6684262283603, 440.0236449900415, 659.0627912707004, 350.2412925117014, 1006.3158470145281, 438.56062598433954, 845.508429922493, 339.9329926278935, 210.20588863582256, 576.0032726779908, 618.2190617528609, 217.52094468900265, 328.7550074178601, 1187.5972116833468, 548.5331251490967, 874.229604368124, 143.23703429072413, 1087.1515514947869, 292.327190975317, 180.46312565181566, 539.1240373157046, 515.6284850837038, 420.76733742947204, 300.39265404881013, 842.9258857852035, 246.16320948781723, 262.02548866506766, 907.8137223576929, 1213.9914667740138, 579.7347187958329, 414.6985879117105, 621.4708357441594, 654.9917831820112, 327.86587067813025, 589.8494711478357, 866.9248434422498, 691.657694554175]"
X: 2016-09-07 00:00:00~2016-11-05 23:59:59 -> Y: 2016-11-06 00:00:00~2016-11-07 23:59:59,"[890.5079903462527, 153.1338141651575, 1245.0212012703248, 1020.0, 381.32577269200544, 1022.4109736693563, 718.7841378664784, 186.93146906202313, 350.9971109054535, 473.2694540568597, 556.6867891650511, 9.009647018382742, 1081.0993243941446, 516.754187860337, 239.11684757851353, 370.70238967868465, 638.5459604052593, 501.6975162724481, 745.6507146569554, 487.24294413492953, 712.783976071423, 314.83429719846555, 743.1388641338442, 424.83324471525543, 637.6087717393422, 308.89526380231945, 196.6067066457314, 516.5217588927226, 544.8416326508634, 278.379180522604, 325.6943951059447, 1063.6359690607555, 420.76165782997316, 750.226678820982, 213.78006906405776, 897.6143674001438, 343.515844518934, 169.9015930076372, 518.9534031394717, 492.5992144887132, 361.39348290489085, 208.71902773568962, 737.9124533856241, 350.3917505886204, 264.4003447789492, 752.1405896107582, 1082.2291249083855, 604.9797342275009, 392.0983074271161, 501.86279803443324, 592.1764393792379, 319.89289990445536, 536.9110768922743, 786.2279401571346, 641.7031892936144]","[983.4104976417041, 38.70943325730127, 1184.9780743639092, 1044.0, 474.6047382323311, 1011.8780285705571, 770.7471703410008, 195.3540072197593, 209.62089164208953, 469.80712321111395, 457.4679880075298, 23.08907869114874, 1061.0292481494541, 655.2241640910607, 120.90325320023506, 400.3680290106128, 1026.0152953777474, 746.4899753515444, 758.9525478775172, 473.98086668347884, 686.7567942813641, 342.283469009899, 945.1772762669759, 438.56062598433954, 849.4636712702311, 339.9329926278935, 210.20588863582256, 576.0032726779908, 590.2701280979173, 278.4931363464744, 327.6628935237593, 1179.2709135359917, 540.7615612151901, 881.064504108497, 143.23703429072413, 1094.1943298013493, 254.05294187337714, 180.46312565181566, 539.1240373157046, 515.6284850837038, 421.80554480968965, 299.39265404881013, 840.068099187178, 277.1632094878172, 261.02548866506766, 882.7811615889392, 1212.9914667740138, 568.8530988264694, 413.6985879117105, 614.3896665724743, 650.610997105738, 327.86587067813025, 588.8458284934135, 847.4435127453909, 689.6587151103051]"
X: 2016-09-08 00:00:00~2016-11-06 23:59:59 -> Y: 2016-11-07 00:00:00~2016-11-08 23:59:59,"[770.4758253629558, 193.22478595894404, 1227.7086502576835, 1010.0, 376.1143010049319, 1010.3986600472986, 690.6531289253891, 186.49060391747835, 363.9782697260854, 454.82983434311745, 547.666948901049, 8.891045273123497, 1079.1950264502723, 486.0367208281481, 186.27573649590482, 375.85574448345955, 626.4877299754471, 539.7173565364503, 738.6507146569553, 442.48119054618223, 679.783976071423, 298.93106692849733, 696.5054714157009, 413.93174829650525, 617.5265427447855, 306.89526380231945, 181.009029877603, 521.0584323358545, 500.86011981507284, 261.46140951716063, 322.1006103769525, 1071.489137230216, 380.2308145234834, 772.1573444932441, 210.78006906405776, 856.4379547504535, 301.35988694301267, 329.5118422140542, 516.0115200217704, 492.5992144887132, 357.2672417364131, 244.32866361782692, 738.5641567451157, 358.3917505886204, 318.54765394762944, 816.4933055294337, 1115.2179718551397, 599.3383105367141, 395.68829411220736, 625.9938069755226, 584.3688100810987, 318.89289990445536, 499.4164361973358, 783.2277797660446, 636.5445321052395]","[998.9247961710059, 59.728525272533815, 1191.1569238822565, 1043.0, 474.6047382323311, 1039.8780285705573, 768.7471703410008, 194.3540072197593, 232.4420421237421, 469.80712321111395, 458.4679880075298, 22.08907869114874, 1059.8718559880415, 613.5445807196768, 125.33463717024533, 400.3680290106128, 1024.8293843015447, 770.1584238793932, 758.9525478775172, 473.98086668347884, 686.7567942813641, 332.51632634183824, 939.7956899340837, 438.56062598433954, 824.4636712702311, 339.9329926278935, 209.0291607218634, 567.8202589661395, 590.2701280979173, 278.4931363464744, 327.6628935237593, 1197.2069252022986, 540.7615612151901, 845.2830485197733, 142.23703429072413, 1091.9614724694102, 254.05294187337714, 231.4365607650442, 539.1240373157046, 515.6284850837038, 409.62183540430283, 300.635140972262, 837.2082509898105, 303.2129149116949, 277.0520535518391, 893.6945308755419, 1235.0274336171942, 561.8530988264694, 412.59909939457617, 576.3896665724743, 650.610997105738, 327.86587067813025, 588.4272229241487, 845.7400714051565, 689.6587151103051]"
X: 2016-09-09 00:00:00~2016-11-07 23:59:59 -> Y: 2016-11-08 00:00:00~2016-11-09 23:59:59,"[912.5331511634412, 184.22478595894404, 1265.8231288728682, 992.0, 366.72488769237253, 1033.836724489285, 691.5847517935167, 172.93146906202313, 374.54020528409905, 517.9256638450161, 456.6669489010489, 5.492656912385969, 1068.144022522287, 459.8351608400597, 190.27573649590482, 374.01141724704615, 597.9850549836757, 536.7587634160102, 718.8150584735189, 458.9185369806551, 750.9518165374656, 281.1213276255029, 673.8872520613376, 396.81104622791634, 606.5220225397828, 306.89526380231945, 165.74452685583665, 519.9721012978723, 385.98082188366186, 268.5171100765434, 329.00877063316256, 1154.6446011019545, 429.221942906441, 763.226678820982, 202.57322372146322, 856.2476940534481, 379.0602058299905, 367.131648650695, 500.40093333432964, 454.3398002291226, 329.9013222127705, 229.32866361782692, 717.014872552094, 356.3917505886204, 305.9278475109886, 790.2412338183711, 1104.4771099639947, 560.9718594192921, 394.52759418786997, 617.062184107395, 638.0674910240842, 326.38301083552534, 487.41637542941373, 781.9026034259792, 635.2549596165125]","[1013.5275190655559, 61.728525272533815, 1222.0778216338083, 1046.0, 475.6047382323311, 1036.1076039549955, 773.7192219091015, 195.3540072197593, 235.4420421237421, 486.27210817221095, 440.1589181241671, 23.08907869114874, 1058.9226804330958, 616.8604512455835, 67.33463717024533, 402.3680290106128, 1005.8293843015446, 712.2907658487967, 757.9575559323388, 488.4191920494884, 724.1323792529711, 336.51632634183824, 927.4201049624768, 419.1785581795786, 828.4636712702311, 340.58899707073255, 210.20588863582256, 571.52873438973, 554.2701280979172, 280.4931363464744, 328.20662092553107, 1221.2202571871044, 557.0160491270686, 849.6803256252233, 146.23703429072413, 1027.9614724694102, 286.12660250065375, 244.78055632220514, 539.1240373157046, 518.6284850837038, 411.1484241552662, 302.635140972262, 837.2082509898105, 295.5044394881044, 279.0520535518391, 886.1171176795241, 1237.901847643083, 501.49684510430075, 412.72468536868723, 580.4176150043736, 664.668647222741, 333.0315312512365, 589.4272229241487, 840.1087291050841, 688.2966903819486]"
X: 2016-09-10 00:00:00~2016-11-08 23:59:59 -> Y: 2016-11-09 00:00:00~2016-11-10 23:59:59,"[894.8163954863239, 173.22478595894404, 1245.0277693287062, 987.0, 366.72488769237253, 905.1484718485997, 678.5847517935168, 254.76765668576343, 366.66001302099994, 530.9866884064623, 399.5284569106329, 5.389671679639643, 1051.0069256158565, 451.1735635010985, 175.32189738586612, 365.0114172470462, 637.2018222158723, 587.7474999715305, 699.6845692869813, 440.5614839219953, 817.2722250898477, 283.50912047695743, 664.6524342779556, 361.2460349214629, 619.326267112185, 309.956896775555, 163.25328972697736, 514.6336986368334, 368.62651311551934, 353.0816597407067, 329.00877063316256, 1281.3961320115195, 440.4085141738244, 733.9559110455621, 203.88055497537465, 909.5864456698954, 381.6815374290877, 344.2398977001169, 510.40093333432964, 449.17732173822617, 376.7437463937547, 229.32866361782692, 713.129905594614, 349.3917505886204, 254.75796548833122, 803.5551620426908, 1079.477109963995, 582.760686839608, 422.5275941878699, 559.003546669971, 636.0674910240842, 326.38301083552534, 478.41558526350906, 769.9033935918839, 629.8210237057071]","[954.5740533124892, 62.728525272533815, 1224.7615706150648, 1077.0, 477.6047382323311, 1043.8906996291207, 760.8250627899217, 226.15587091738956, 236.45845015833748, 479.8331759843126, 441.1589181241671, 23.08907869114874, 1061.2016846078893, 617.8465488227249, 70.33463717024533, 401.6412817379818, 1012.8293843015446, 714.7384115905674, 757.9575559323388, 501.7750611997067, 740.2812673876812, 337.51632634183824, 930.4201049624768, 421.1785581795786, 858.3051960486847, 340.58899707073255, 212.20588863582256, 555.6713153023541, 557.7868754079402, 263.65161156802077, 328.20662092553107, 1283.2202571871044, 534.584622002809, 849.8880731415711, 147.23703429072413, 1100.160571866012, 287.12660250065375, 251.67433486570118, 539.1240373157046, 498.6284850837038, 405.6625710332778, 302.6490433951205, 802.9557377982906, 297.2129149116949, 279.158275008343, 890.7274327502383, 1236.6475658798022, 457.57143998411016, 422.7816168483455, 571.3117741235534, 659.668647222741, 321.8907206707222, 587.6797361156687, 840.1087291050841, 684.7356225698469]"
X: 2016-09-11 00:00:00~2016-11-09 23:59:59 -> Y: 2016-11-10 00:00:00~2016-11-11 23:59:59,"[946.825581890619, 169.22478595894404, 1233.3838869755975, 950.0, 353.9291482983122, 1021.1419354527399, 661.2950376271818, 235.43519496310637, 360.66001302099994, 586.415006262295, 470.5284569106329, 4.050347036453827, 1010.4239188289031, 470.6623805986807, 226.18156094744802, 361.80715664110653, 631.9856527458393, 567.7474999715304, 703.6845692869813, 430.1372133843112, 788.995107016207, 282.50912047695743, 652.5284441333133, 514.8882205244448, 601.3264256208454, 307.04502517045836, 160.61746444163026, 508.07185317765277, 392.9354074965994, 354.0603908657706, 329.00877063316256, 1278.7369062827386, 401.7129255867155, 743.1577080924801, 142.39223046016986, 876.1404055534219, 388.7026477953634, 332.15418119790706, 508.40093333432964, 554.3359263676953, 341.0192370009274, 231.79998401827845, 729.8286124257463, 413.3917505886204, 281.75555359563765, 771.7470567672042, 1113.9857508841283, 565.6590478035316, 418.8716010064826, 571.1898315080356, 621.3227075952715, 322.33574826663835, 576.8108730133059, 752.4040146911962, 623.8961658819384]","[966.4093979914763, 39.9840567712995, 1228.4821512059002, 1056.0, 476.6047382323311, 1009.7352460515053, 760.4994149813624, 234.41090221878102, 233.2135245562888, 518.1923790185771, 408.15891812416714, 2.4797775612451165, 1056.9653659639198, 638.7837304053776, 88.97076183609279, 399.6412817379818, 990.6099624302078, 713.7384115905674, 758.9575559323388, 519.3039679073685, 734.2812673876812, 335.51632634183824, 939.1783332257631, 431.97788695854297, 803.4787372557659, 340.58899707073255, 187.15969091549889, 552.4138305220586, 561.6001150132481, 268.72111257013455, 327.6628935237593, 1263.863881558043, 532.584622002809, 878.5316405114445, 120.06050468078699, 1099.805012007508, 344.7038919652048, 246.78055632220514, 539.1240373157046, 548.9329379718015, 401.6570698968832, 303.702918022391, 818.7860027661236, 320.5044394881044, 308.0520535518391, 857.5977936827843, 1248.051796436228, 455.56577236901006, 425.9971223624973, 592.6374219321129, 650.6686472227411, 321.8907206707222, 612.8747201573843, 840.8042762169866, 684.7356225698469]"
X: 2016-09-12 00:00:00~2016-11-10 23:59:59 -> Y: 2016-11-11 00:00:00~2016-11-12 23:59:59,"[947.0633025941823, 162.2352607475676, 1178.204897471439, 1111.0, 345.1111746457991, 867.6819984503907, 638.3698529295227, 308.8282036483123, 298.57143954972014, 611.3956448356558, 367.3176801799341, 3.037857542670424, 979.3889218289986, 511.2826584575181, 154.17108615882444, 358.5492606175533, 571.6014322847536, 544.6473163557364, 688.6989000571699, 391.931970207949, 776.595368953632, 274.5075347817117, 654.7281454970988, 501.0251479929123, 557.725518718046, 299.9119101433815, 144.4830815126283, 555.5801402103018, 323.020205302778, 346.73499372480063, 326.60410876447463, 1147.5419863038433, 483.2072128270861, 747.5313253642171, 112.44074505001136, 797.1404055534218, 382.7827912483112, 318.6571527489383, 505.47680301039605, 551.0484722462545, 433.26291945586087, 230.02537604777316, 703.6863155186097, 411.4203500586251, 275.75555359563765, 767.1438725840162, 1146.0241864660784, 624.3700037395231, 448.221827449232, 564.1150162056947, 571.8132535410839, 317.85189460690964, 562.8691356363216, 791.9441855535125, 609.1605267465475]","[970.4093979914763, 39.9840567712995, 1241.261362272674, 1120.0, 477.6047382323311, 1007.3676456068105, 761.4994149813624, 234.41090221878102, 237.67904888238547, 509.9476436257066, 378.1589181241671, 2.4311894953957767, 1061.9653659639198, 654.0311445209535, 89.97076183609279, 400.6412817379818, 980.658550496057, 713.7384115905674, 755.9575559323388, 521.8635725286333, 727.7435235989634, 335.51632634183824, 907.7160770144809, 432.7637508980105, 805.6928733162983, 340.58899707073255, 188.15969091549889, 558.5462286129776, 543.9677154579429, 271.72111257013455, 327.6628935237593, 1265.0330395018589, 550.3687990588224, 871.8061860258128, 121.06050468078699, 973.8050120075079, 347.7038919652048, 248.78055632220514, 539.1240373157046, 544.2589188360072, 464.9804154365967, 297.5380631953792, 807.5552556839921, 321.5044394881044, 233.0520535518391, 888.274448143071, 1239.6813692664718, 528.2219906917314, 426.52264572314243, 595.6374219321129, 655.5179274100757, 318.02407686232533, 612.8747201573843, 860.0872376779398, 683.7356225698469]"
X: 2016-09-13 00:00:00~2016-11-11 23:59:59 -> Y: 2016-11-12 00:00:00~2016-11-13 23:59:59,"[927.0672006684886, 165.2352607475676, 1188.595918858752, 1105.0, 338.8532786222458, 867.8362506952473, 630.3698529295227, 313.8282036483123, 386.1907907511853, 598.0013151932329, 348.1736181108494, 3.037857542670424, 983.4927629459033, 488.37704154656365, 148.17108615882444, 345.6006365621793, 526.1105649060057, 528.6708928825815, 702.7486399007558, 358.5284480036506, 759.091178952549, 134.48719455388726, 660.6805696215366, 544.2504743832311, 779.3918889729733, 298.89011180095315, 70.87010777447128, 543.4962685230836, 276.6026900034478, 437.0161105165649, 324.4047449343013, 1155.2253125334648, 451.15580764681675, 745.6204179219054, 110.30573152309483, 688.5642679855447, 333.93920862892867, 352.311833017932, 506.47680301039605, 535.0890015259407, 417.4132448489598, 225.204488824133, 691.4127343611564, 385.23584986588355, 251.75555359563768, 767.5159801868662, 1141.4429781048964, 532.3700037395231, 441.315750156472, 565.1150162056947, 572.6229283168991, 316.0484081233161, 567.7632411906308, 783.241820786369, 602.1605267465475]","[994.4093979914763, 39.9840567712995, 1254.7443908094074, 1117.0, 476.6047382323311, 971.9321079132773, 761.4994149813624, 234.41090221878102, 272.53291893939894, 499.9417937449915, 329.57349159710026, 0.4423098759321421, 1061.9653659639198, 653.0311445209535, 89.97076183609279, 400.6412817379818, 893.1399151382469, 705.2018819169905, 769.8299473911464, 521.8635725286333, 726.7435235989634, 334.21787623189584, 917.6634136201005, 449.5708852534418, 905.9902279413683, 340.58899707073255, 173.4904779788134, 558.5462286129776, 501.96771545794303, 275.72111257013455, 327.6628935237593, 1315.1606480430512, 549.3687990588224, 869.8061860258128, 121.06050468078699, 848.1034621174504, 346.7038919652048, 248.78055632220514, 539.1240373157046, 544.2589188360072, 452.27909955119964, 297.5380631953792, 804.9113968920724, 321.5044394881044, 233.0520535518391, 898.274448143071, 1238.7508423628399, 528.2219906917314, 428.14969481307435, 573.6374219321129, 656.5941506372694, 318.02407686232533, 612.8747201573843, 858.0872376779398, 680.6593993426532]"
X: 2016-09-14 00:00:00~2016-11-12 23:59:59 -> Y: 2016-11-13 00:00:00~2016-11-14 23:59:59,"[925.8934799403445, 91.23526074756762, 1232.0406416305066, 1111.0, 318.30918757718496, 806.6277630675398, 624.3698529295227, 313.8282036483123, 323.6278060725997, 574.5565924214782, 331.146383931682, 3.037857542670424, 985.4927629459033, 483.5984886744663, 156.17108615882444, 341.6006365621793, 516.0655333669591, 505.0103253609494, 688.7555875244511, 356.81569295533666, 730.6913577924129, 125.7208966792418, 659.6805696215366, 438.55524204808773, 726.2975351440915, 285.434202846014, 157.37674023488216, 538.274821395181, 259.6026900034478, 438.50954091855095, 324.4047449343013, 1144.4674773492284, 432.14886002312136, 740.0328499355262, 111.30573152309483, 620.0884010444264, 311.006836697261, 349.311833017932, 505.47680301039605, 594.7555607328478, 428.6568961196047, 242.8861065022172, 763.4791451517707, 379.23584986588355, 251.75555359563768, 802.2317916488852, 1205.868670364342, 530.082758787837, 441.40484271416034, 560.6134916343857, 563.0368861116151, 315.82906464390857, 566.8691356363216, 764.7451795136295, 581.2851946916516]","[943.4725239148177, 39.9840567712995, 1272.7735170838164, 1136.0, 476.6047382323311, 970.9321079132773, 735.1687730789279, 234.41090221878102, 272.53291893939894, 510.9126674705827, 312.3834407480065, 0.4423098759321421, 1061.9653659639198, 653.0311445209535, 96.66308202981683, 400.6412817379818, 893.0323338519253, 674.6717683872305, 769.8299473911464, 520.8635725286334, 694.8511048852852, 334.21787623189584, 918.5197892044811, 448.5708852534418, 893.8555187218793, 340.58899707073255, 179.9825256859877, 558.5462286129776, 501.96771545794303, 343.8558217896235, 327.6628935237593, 1299.1606480430512, 548.3687990588224, 878.5585797143078, 109.06050468078699, 846.1034621174504, 346.7038919652048, 248.78055632220514, 539.1240373157046, 565.2589188360071, 472.95325856014307, 303.702918022391, 833.8386661605039, 321.5044394881044, 233.0520535518391, 907.828405805807, 1277.0468965659509, 527.2219906917314, 427.70442823871394, 574.6609367204128, 655.5941506372694, 318.02407686232533, 612.8747201573843, 858.0872376779398, 680.6593993426532]"
X: 2016-09-15 00:00:00~2016-11-13 23:59:59 -> Y: 2016-11-14 00:00:00~2016-11-15 23:59:59,"[986.9013075896617, 73.24468598776207, 1256.1424479855032, 1115.0, 318.0219995370619, 724.958409344486, 608.2706545088566, 317.58555160923527, 324.7285307168757, 576.7022304189113, 325.01283410547165, 2.037857542670424, 1008.8539769280771, 480.37704154656365, 252.85741639336018, 341.6006365621793, 496.55311495737385, 526.5477692768646, 703.7555875244512, 390.0950275750875, 714.1143215347695, 126.7208966792418, 651.8049060533006, 602.5552420480874, 809.3651466883275, 281.99997513402894, 169.3695974114987, 536.2023952792779, 263.5336888433881, 439.4780627053408, 324.4047449343013, 1103.3474744174418, 415.93274975467335, 739.0328499355262, 108.30573152309483, 616.0884010444264, 311.64677583387544, 242.43717221496436, 502.7639910505191, 597.7555607328478, 448.5880776840161, 242.8861065022172, 758.4541991618606, 357.8338078534229, 217.6002659944312, 796.6626477677652, 1195.1551514656699, 534.3700037395231, 429.10075797042657, 514.7126900550516, 561.0368861116151, 315.82906464390857, 567.8691356363216, 761.7451795136295, 574.3555740036204]","[986.8225523681668, 48.45532582046369, 1285.5959944201418, 1142.0, 476.6047382323311, 966.1868461680884, 735.3456723795348, 212.1592429299481, 266.44985346754714, 526.3574495391963, 315.3834407480065, 0.4423098759321421, 1075.0595384783207, 655.0311445209535, 143.6981601116839, 400.6412817379818, 885.0323338519253, 713.5789189696859, 769.8299473911464, 555.1152318174666, 698.851104885285, 336.21787623189584, 909.8945383035415, 426.93867623549846, 906.814810635034, 340.58899707073255, 188.8765174858916, 556.8377531893873, 435.98234197072367, 347.5141123816316, 327.6628935237593, 1286.1606480430512, 549.7178083991272, 856.5585797143078, 111.06050468078699, 851.1034621174504, 347.7038919652048, 249.67433486570118, 539.1240373157046, 567.2589188360071, 492.05794366338273, 302.702918022391, 828.6075414770629, 322.2129149116949, 234.15827500834305, 907.828405805807, 1277.0468965659509, 511.87298135142674, 427.70442823871394, 585.4840374198059, 657.5941506372694, 318.02407686232533, 603.8747201573843, 858.0872376779398, 685.2204671547549]"
X: 2016-09-16 00:00:00~2016-11-14 23:59:59 -> Y: 2016-11-15 00:00:00~2016-11-16 23:59:59,"[982.9540970730114, 62.24468598776206, 1240.354516096278, 1090.0, 293.862262464236, 807.7582832920646, 599.2706545088566, 437.58555160923527, 323.1861956343403, 576.7022304189113, 312.01283410547165, 2.037857542670424, 998.8539769280771, 480.54678850679494, 252.85741639336018, 334.53583794261016, 452.5257638714249, 520.5477692768648, 696.7508956636278, 387.01538741499263, 659.4315565496527, 120.7208966792418, 635.8283356077424, 583.8584461556475, 869.5225585422564, 279.99997513402894, 168.39694849744765, 546.3083873922192, 213.2934402025624, 426.56576515613824, 321.4047449343013, 1161.3474744174418, 364.2474673190158, 848.1313992526732, 93.30241626267056, 583.4552861562072, 394.1947035500752, 276.4371722149645, 501.90817963611835, 576.5298995115127, 440.9118574802833, 235.8861065022172, 740.5189902521482, 352.8672414203487, 207.6002659944312, 797.3421832319223, 1181.9109011288424, 522.4471286208397, 428.6151676225506, 514.1608754329188, 541.0368861116152, 301.2565393546054, 598.7992090801171, 759.3200106336129, 568.9698646929411]","[1019.0080866925172, 49.45532582046369, 1235.871453749858, 1126.0, 477.6047382323311, 936.4171901942, 738.3456723795348, 263.2321952704704, 271.44985346754714, 524.3515996584811, 325.2276902525698, 0.571982023912823, 1075.2647417578069, 660.5019100984883, 145.6981601116839, 403.6412817379818, 864.7805548894245, 723.7346694651226, 753.8464911196967, 561.0422794769443, 699.6459016057989, 277.21787623189584, 842.0166451180618, 415.9575177167946, 880.5838866276848, 339.9329926278935, 103.87651748589154, 565.1657422059639, 398.9640804706651, 352.5141123816316, 327.6628935237593, 1305.2246363767442, 547.4686211049271, 912.9591048389522, 116.18596559847249, 859.1034621174504, 382.6669260818535, 205.33033930854023, 539.1240373157046, 537.2589188360071, 493.05794366338273, 252.65956277848545, 829.6075414770629, 304.2129149116949, 237.15827500834305, 882.6389565544287, 1274.342707199918, 513.8729813514268, 427.538298958615, 572.7682966169431, 657.5941506372694, 318.02407686232533, 612.1680747875229, 858.0872376779398, 685.2204671547549]"
X: 2016-09-17 00:00:00~2016-11-15 23:59:59 -> Y: 2016-11-16 00:00:00~2016-11-17 23:59:59,"[988.0970623747417, 62.24468598776206, 1219.8584733562077, 1121.0, 294.862262464236, 790.4609983183723, 616.2919604806019, 439.62168494026105, 425.18619563434044, 572.7022304189113, 300.01283410547165, 9.930257033114145, 931.3927987952909, 475.54678850679494, 263.9609504458099, 332.0175904776405, 620.2900370774557, 513.5291868122362, 680.7508956636278, 344.18976485117906, 694.3448361248873, 106.23307612904343, 633.8283356077424, 564.5099219469168, 831.8765707135796, 281.03537324945205, 168.09764335658505, 545.5170132828677, 217.0867679163249, 529.7198905877393, 322.4047449343013, 1100.8446560701177, 357.2474673190158, 822.0453835563465, 96.30241626267056, 572.2809087200206, 407.99895682485555, 366.7659322098005, 501.90817963611835, 560.5820103424622, 435.9304399449117, 229.6568018306732, 725.9440004877989, 345.8672414203487, 178.23610788417193, 775.4712423004348, 1176.2788348410925, 519.4471286208397, 418.1868883095682, 483.1342833271042, 569.0203083394902, 300.79562275134015, 595.6120302993367, 757.0515746208526, 574.9698646929411]","[991.4567798375597, 49.45532582046369, 1249.4523104810685, 1148.0, 478.6047382323311, 937.3195861529666, 744.3456723795348, 265.1592429299481, 274.44985346754714, 524.3515996584811, 325.2276902525698, 4.0003899778403955, 1075.2647417578069, 640.5955809028096, 159.1476742610538, 397.10830002874167, 947.0858449443515, 722.7346694651226, 722.854548703447, 560.1152318174666, 730.5383203194773, 277.21787623189584, 842.0184351905873, 382.5177966753165, 838.5537995577746, 340.64445913517494, 115.25040076335856, 549.2951714238865, 392.9506358920763, 396.15597368601016, 327.6628935237593, 1307.4415696967137, 522.6983935831875, 875.0558312998689, 115.18596559847249, 803.1034621174502, 384.0250647774749, 230.61887280125876, 539.1240373157046, 537.2589188360071, 493.05794366338273, 235.4822028937262, 806.8218510078221, 304.2129149116949, 237.15827500834305, 881.6389565544287, 1274.342707199918, 510.63515128941634, 430.538298958615, 570.7715727890884, 659.0669858530748, 292.25851398138707, 604.1311251415228, 851.9253641614883, 685.2204671547549]"
