period,bower,kde200
X: 2016-08-13 00:00:00~2016-10-11 23:59:59 -> Y: 2016-10-12 00:00:00~2016-10-18 23:59:59,"[453.58214949153205, 41.00239693638432, 344.7557654744691, 762.0, 228.04956137291464, 234.3104573623202, 380.0, 86.25198346936997, 99.05221501741325, 267.08575735973466, 255.30945676028054, 5.044662866641225, 844.830472426353, 404.4712651115768, 9.165704323395858, 302.27619365775644, 772.8636770594503, 700.499118319816, 594.7537170648899, 166.34565749404902, 273.64630158624817, 411.2732062759048, 624.6900289798601, 74.0070994619241, 419.93095891982983, 187.89197431441158, 105.03559626547114, 365.0347365254706, 369.83432751060224, 183.1033774168257, 282.73020006499274, 434.9061835757288, 136.91902936510385, 518.3719713521767, 93.14207303786611, 647.109840301815, 142.00579883661558, 221.0289095808908, 538.133796843244, 218.75485157603705, 374.9255472640507, 220.5343322092655, 636.7068574044595, 93.45110614925377, 37.5748575720582, 387.272767615619, 986.2842944121256, 298.2543028176119, 398.77550531374334, 278.0, 370.56793034135063, 149.9299371743436, 449.84367801005834, 747.6634914989233, 515.4220129316212]","[392.698107152698, 31.872703281057767, 439.0232914473701, 801.0, 268.36449542295566, 112.33168114455206, 404.0, 53.807526400789634, 63.250196521003346, 345.0243301954188, 152.5335827647448, 5.508273424898888, 606.961430063569, 426.77888779046333, 2.787694296412793, 308.07443016793036, 685.4650411537968, 538.901625900317, 667.0938368659062, 158.12303699525717, 269.11373873984155, 173.82192470151338, 864.5679363498103, 80.48638857879936, 333.0, 229.34886027633883, 45.41356714913178, 411.6416888113965, 448.71564937125436, 72.34158732445778, 309.3365613919536, 548.8279470039284, 185.35898766139383, 489.1576352180708, 23.100447684764493, 582.0378093787698, 58.65841267554223, 114.91787252328142, 538.3278009931389, 319.36852480661366, 366.9316412720941, 273.35888447459365, 733.6661852798771, 169.0317063932345, 130.0, 427.0094232759187, 1022.4968061317908, 196.09443413966844, 436.6005112175679, 218.0, 504.7009079161158, 250.86873543580919, 492.64763076270395, 819.2810888171081, 547.4228287001563]"
X: 2016-08-14 00:00:00~2016-10-12 23:59:59 -> Y: 2016-10-13 00:00:00~2016-10-19 23:59:59,"[431.1746640713725, 41.00239693638432, 462.0124648859337, 776.0, 221.04455944725015, 260.29500060269595, 478.0, 135.98982555060024, 88.98922085842028, 259.8832896842811, 191.92964835868082, 3.232905124386462, 855.6562288669766, 406.5337707441925, 5.389449049923426, 301.6558638651042, 734.7696045548577, 660.6825867614162, 590.9810504466396, 163.64590307189556, 241.40794534536246, 410.2732062759048, 665.5952542607075, 56.371064016464544, 461.93095891982983, 186.89197431441158, 95.08982158333737, 364.7867251859858, 244.29211446321452, 165.1033774168257, 282.73020006499274, 389.0492450181129, 209.4389552668222, 559.7794567723363, 85.6630284666093, 641.9516587880476, 130.0057988366156, 121.02890958089077, 538.1387987689085, 238.11878478417822, 404.9814863396709, 216.8861496621803, 651.2190351300005, 86.63661185612285, 38.5748575720582, 387.08966003213527, 969.6536867130874, 297.12526927583644, 398.77550531374334, 296.0, 372.56793034135063, 146.53730708188326, 449.06903372037243, 761.2011072826717, 513.0985433458953]","[381.8750691798672, 31.872703281057767, 475.02329144737007, 810.0, 269.36449542295566, 127.43261914436646, 446.0, 98.07810247090381, 61.79662356225595, 342.1647678254664, 146.53358276474484, 4.4957839311154855, 633.7405743412093, 426.5709032111213, 0.07756241191169393, 305.07443016793036, 646.8822714558518, 527.4126609537949, 655.7590487053657, 140.2345859067595, 243.63953549303224, 171.82192470151338, 866.3940852889466, 77.83902353773236, 328.0, 228.34886027633883, 39.41356714913178, 408.2708241971308, 442.7156493712543, 69.34158732445778, 306.5057570309424, 537.1627351644689, 193.44802249340069, 495.9850908178483, 21.578402975612676, 555.6556843971534, 58.65841267554223, 111.91787252328142, 538.3278009931389, 322.172770661607, 371.1997420603544, 273.90913419819674, 755.3245134376531, 167.06030586323908, 127.0, 419.4680458288392, 1019.0633701694198, 190.09443413966844, 427.7730556177904, 252.0, 492.12841835335536, 248.86873543580919, 489.7043639608853, 821.6486557132927, 546.4228287001563]"
X: 2016-08-15 00:00:00~2016-10-13 23:59:59 -> Y: 2016-10-14 00:00:00~2016-10-20 23:59:59,"[397.17613984782116, 38.37772630747358, 531.7902298694086, 768.0, 203.58022263064984, 365.177410137035, 564.1542186522311, 123.98982555060022, 76.21145587494519, 250.0669376279682, 172.6102096077147, 3.232905124386462, 838.0331589341937, 381.8424615897152, 1.6363640706852531, 293.45160325916453, 708.5600759033515, 662.9723227951987, 582.3531477990779, 203.7130153243536, 263.11513806412165, 388.2732062759048, 670.0757421012762, 96.4729825047255, 425.87023259398836, 246.76421734866284, 68.44629029102401, 419.48979303862194, 287.30778644061434, 154.62284675480257, 275.2876390726529, 429.7318902331003, 196.47293255209087, 525.122725210606, 84.44726790470841, 622.0745429291416, 91.54705582448015, 116.15666654663958, 526.8073961914483, 236.61986381862133, 400.0592915784942, 211.8861496621803, 630.4253054028685, 102.42288225670212, 27.574857572058196, 356.2777185600209, 971.197233551781, 266.0912919905678, 390.30767737816797, 277.84578134776905, 345.2075332752273, 135.53730708188323, 462.36337856063835, 759.5894246122768, 531.1334108555595]","[327.5909279011035, 31.19984410280819, 512.0232914473701, 807.0, 266.36449542295566, 168.2045898790013, 508.391333616976, 98.07810247090381, 61.79662356225595, 340.144572443494, 128.7038087746642, 4.4957839311154855, 631.7405743412093, 413.4040170370522, 0.6107322692436026, 305.07443016793036, 643.7391926921556, 528.6747062375563, 658.7590487053657, 159.6988568272384, 239.4902733904776, 168.82192470151338, 874.8609154316147, 88.19445935063789, 324.0, 248.96320344452604, 39.41356714913178, 420.38015745038774, 436.5882428237139, 65.0, 302.9917112890815, 564.1627351644688, 165.44259821312437, 488.90317610303686, 24.047584867127007, 596.1914134766745, 29.0, 110.81757509695507, 538.3278009931389, 318.46511152785786, 365.2982888751594, 273.90913419819674, 749.3812466358345, 170.0317063932345, 126.0, 419.4680458288392, 1005.1022853412446, 195.1200538019172, 427.7730556177904, 196.60866638302397, 491.3002311045333, 246.86873543580919, 464.7226195570929, 822.2576907696081, 553.641980892663]"
X: 2016-08-16 00:00:00~2016-10-14 23:59:59 -> Y: 2016-10-15 00:00:00~2016-10-21 23:59:59,"[447.16908811782844, 29.37772630747358, 599.9970950945683, 705.0, 194.66546323949618, 351.84215973997465, 560.1542186522311, 123.98982555060022, 69.21145587494517, 240.46484345144827, 155.39212138624714, 2.232905124386462, 832.6845460139905, 414.51544336153256, 51.10319421335334, 276.9535321355271, 542.5402145900839, 613.1538741167989, 604.1626948879729, 198.45596460906813, 246.88695962298763, 356.2732062759048, 706.4936588815972, 103.2723305117964, 398.8702325939884, 293.7263284367947, 43.30982837153091, 444.74835320915497, 265.96968697750435, 136.00715435561534, 265.93555175511045, 530.961143088692, 171.6484195108697, 492.122725210606, 44.9676364213975, 604.331593644427, 121.58389504924095, 107.60226885312798, 526.6556745192071, 335.2197696753848, 408.35265621608215, 200.35449713175052, 605.6050985854399, 128.16432208616908, 20.31886584967918, 337.7197859767327, 916.6358474207484, 356.16179483415516, 389.9433551520981, 265.84578134776905, 331.15955656298036, 129.9357652985174, 453.4947290561559, 782.2022173012294, 512.9366177876758]","[339.86936986266426, 28.624670628910742, 535.2159240683507, 791.0, 263.36449542295566, 158.7392551140581, 514.391333616976, 95.98913844624504, 32.603990941275356, 317.6730925298107, 119.70380877466418, 4.4957839311154855, 653.741162578678, 420.08908099859065, 9.0, 304.07443016793036, 626.3121833946791, 523.4988985912456, 668.0178165957286, 157.42089657836365, 234.47715645320918, 163.82192470151338, 824.2551212336481, 98.6597941155811, 309.0, 277.96320344452613, 27.358018831530792, 431.7804640702703, 416.58824282371387, 61.0, 301.9059184555647, 590.1436196594577, 159.44259821312437, 477.6409325745416, 23.424303421021193, 583.2803775013333, 28.0, 107.81757509695505, 538.3278009931389, 349.4651115278578, 368.1529262851767, 271.35888447459365, 735.7092195099157, 181.49658553541667, 122.0, 404.1672970093256, 987.9906308589117, 298.3980140507917, 424.7730556177904, 222.60866638302397, 455.6751536449231, 242.8687354358092, 462.72192890813176, 843.4453539223359, 557.6419808926629]"
X: 2016-08-17 00:00:00~2016-10-15 23:59:59 -> Y: 2016-10-16 00:00:00~2016-10-22 23:59:59,"[449.2681562379707, 25.672859178249578, 654.106205732986, 692.0, 194.64031136401684, 419.07873597408206, 558.3088542171766, 123.98982555060022, 57.98496554958017, 240.2778709354834, 137.5333937842803, 3.232905124386462, 857.6929222670984, 413.80352980516176, 79.08442943666789, 270.9786840110064, 544.6731255816583, 573.010822224491, 603.1626948879729, 225.7324353657448, 251.74151749911118, 289.5020634432425, 693.649930359133, 166.72758730032382, 339.08692534493383, 295.12382237819014, 47.163786819055694, 426.74810292057697, 232.06116120392406, 116.91307465506614, 265.68286141623213, 489.242688391475, 240.30238086731853, 481.67489185585, 56.61133350586803, 632.9630834262138, 145.89924879089347, 218.20477491173258, 524.627696769995, 329.2197696753848, 406.73247945219083, 190.25919045572627, 610.6922927828155, 117.16457237474711, 43.318865849679185, 370.3378391119767, 901.6192817667641, 348.57386643877817, 384.9433551520981, 285.69114578282336, 294.43691158024035, 121.93576529851738, 446.15777049019897, 762.2022173012294, 509.0365961451197]","[368.40494850434294, 28.624670628910742, 563.3959989850615, 791.0, 258.35971169856396, 157.7392551140581, 495.8413071355461, 95.98913844624504, 32.603990941275356, 321.60224782707917, 119.70380877466418, 4.4957839311154855, 673.4951973156617, 420.08908099859065, 19.464421358321296, 288.079213892322, 626.3121833946791, 524.4988985912456, 669.0178165957286, 158.42089657836365, 221.059241163676, 163.82192470151338, 814.8688260007323, 120.67680229412511, 309.0, 277.96320344452613, 27.358018831530792, 431.7804640702703, 418.57123464516985, 62.0, 292.41273400638187, 561.1436196594577, 189.333367999145, 472.6409325745416, 23.424303421021193, 584.2803775013333, 28.0, 83.27409811076308, 538.8712779793309, 345.89975580261, 368.1529262851767, 270.35888447459365, 700.8551022737491, 181.49658553541667, 122.0, 421.41326227234185, 978.9906308589117, 287.3980140507917, 424.7730556177904, 257.1586928644539, 453.1682803060561, 240.8687354358092, 462.5760461442982, 838.8149201700329, 555.6430014487931]"
X: 2016-08-18 00:00:00~2016-10-16 23:59:59 -> Y: 2016-10-17 00:00:00~2016-10-23 23:59:59,"[494.58672950014704, 15.672859178249576, 635.7684110922899, 710.0, 186.64031136401687, 550.3473780446325, 625.6060966696853, 121.75878104799403, 20.5440342313797, 238.2778709354834, 114.57612522339339, 2.232905124386462, 843.0070212169319, 372.68749636237595, 90.05895299909166, 265.9786840110064, 526.7120728458398, 540.7717508253784, 597.1626948879729, 171.67988466826978, 238.74151749911118, 253.50206344324246, 686.8050458729916, 164.45894522977358, 321.08692534493383, 290.577773526255, 39.29227993811094, 425.9674760717793, 262.0611612039241, 54.91307465506614, 263.68286141623213, 629.1085306188219, 230.35332198871907, 465.67489185585, 86.74549127852123, 549.246678626295, 193.67797474979014, 194.7508237636677, 523.627696769995, 323.91531678728734, 383.29043863262035, 190.25919045572627, 572.9275979149893, 159.7731462227015, 132.31886584967918, 357.533627822658, 869.8968170319503, 342.5229253173776, 378.9433551520981, 284.39390333031474, 263.3446238023518, 118.9357652985174, 428.4362944059195, 756.5066701893269, 493.13715419672087]","[431.15912248525916, 28.624670628910742, 542.3959989850615, 797.0, 226.86346262676793, 175.7392551140581, 533.0, 95.98913844624504, 33.603990941275356, 292.6702819297815, 120.7038087746642, 4.4957839311154855, 656.4951973156617, 400.08908099859065, 26.787809789316743, 287.5951556205112, 627.899775348432, 526.4433502736448, 669.0178165957286, 144.4819638225981, 213.97891513106833, 164.82192470151338, 805.2839976676753, 123.67680229412511, 312.0, 277.96320344452613, 27.413567149131776, 431.7804640702703, 440.5712346451699, 60.0, 290.3443519605345, 589.5380188714726, 190.333367999145, 464.05168039039813, 40.004982121851675, 575.3049938405806, 4.0, 84.27409811076308, 538.8515853229377, 306.92467788976484, 368.1529262851767, 270.35888447459365, 700.8551022737491, 191.49658553541667, 144.0, 422.41326227234185, 980.9906308589117, 282.31233046730995, 421.36230780193387, 257.0, 453.1682803060561, 241.8687354358092, 461.5760461442982, 830.8149201700329, 555.6430014487931]"
X: 2016-08-19 00:00:00~2016-10-17 23:59:59 -> Y: 2016-10-18 00:00:00~2016-10-24 23:59:59,"[484.58806483935143, 20.672859178249578, 708.0475814827972, 716.0, 196.1205621549866, 592.619582680039, 645.9275922383999, 119.61014828304248, 44.17193714517939, 214.33649945811715, 91.30314375829187, 27.41542227151033, 853.7082217646883, 422.11639982246675, 90.05895299909166, 283.18324141651317, 541.6443074228443, 503.05474613801846, 603.6933601497389, 150.28592298496588, 230.74151749911118, 228.73407380168044, 677.7937711941815, 161.27718114079022, 287.08692534493383, 286.577773526255, 53.13474739896711, 416.2113379109699, 259.12409114038024, 55.91307465506614, 261.51940195142504, 618.0153527593185, 226.68795345722793, 450.67489185585, 133.55661349979664, 483.8156508237835, 166.58186422519282, 202.03248030344483, 519.1201184620099, 311.91531678728734, 392.34015565916826, 189.54213645217217, 572.6624618125127, 152.17446011860073, 181.31886584967918, 396.8227416806053, 867.2898965616708, 323.3844164639823, 368.54894028317324, 284.0724077616, 263.3446238023518, 119.93576529851738, 443.13996059622974, 764.0551024776669, 492.2999856742199]","[322.0297860845326, 0.6246706289107409, 507.0866338666412, 824.0, 236.9350021667081, 171.7392551140581, 540.0, 60.807526400789634, 12.91335605969566, 295.6904773117539, 88.59058075702782, 25.128138748476225, 702.3708630751647, 438.8239240396036, 29.68629303723383, 298.52361608057106, 626.0351941300319, 512.9270183373336, 670.0178165957286, 144.4819638225981, 221.07235810094443, 166.82192470151338, 820.8865609040437, 124.67680229412511, 320.0, 279.96320344452613, 38.005443275218745, 434.04562102925735, 433.57123464516985, 62.0, 290.3443519605345, 576.2378582894275, 203.3387922794213, 472.8928317257288, 42.62826356795749, 580.336928469282, 4.0, 86.27409811076308, 538.8515853229377, 288.9902053155725, 371.15920479301826, 267.84374331422595, 706.3395734201823, 193.49658553541667, 167.0, 478.0480777065163, 917.1912353041082, 289.43638822181515, 424.36230780193387, 262.0, 460.1682803060561, 245.86873543580919, 464.52983698759016, 842.0947736067844, 563.2967454170068]"
X: 2016-08-20 00:00:00~2016-10-18 23:59:59 -> Y: 2016-10-19 00:00:00~2016-10-25 23:59:59,"[443.8106880227772, 15.672859178249576, 703.990295834253, 697.0, 205.52580025341607, 608.6017052239577, 653.7688993739462, 118.75222876098988, 36.32186608664431, 162.55643989394326, 65.16309981411035, 31.039383015240638, 765.8881130208675, 393.25511071217136, 93.05895299909166, 342.0389111832068, 494.12967478501645, 484.49804848126325, 598.7352467656497, 236.57133279298296, 244.9354765005801, 244.2744395397631, 675.213943035863, 194.75532563625706, 252.40499884976361, 304.7438807745675, 42.47521215440071, 419.96847862604307, 278.1661819583105, 60.0, 261.9200589867063, 674.1829019497802, 240.71794569236525, 494.07210280127606, 143.852621309085, 429.51010444376595, 174.58186422519282, 201.8663730551323, 521.7428581127925, 307.91531678728734, 360.33623292133535, 188.94766563203737, 552.2117256688908, 155.17446011860073, 240.31886584967918, 384.99912726992915, 851.6922107717363, 316.9469419236615, 368.76965122918267, 285.2311006260539, 305.90397725446223, 98.12600958392697, 407.3533614229631, 758.1643603775094, 542.6912967863075]","[323.45461261063514, 1.1998441028081892, 508.0866338666412, 807.0, 240.9350021667081, 174.7392551140581, 562.0, 61.807526400789634, 12.91335605969566, 295.6904773117539, 88.59058075702782, 25.128138748476225, 703.3708630751647, 438.8239240396036, 29.68629303723383, 315.3679433169844, 627.0351941300319, 512.9270183373336, 669.0178165957286, 193.48196382259812, 221.07235810094443, 130.82192470151338, 816.16818629763, 128.17892329142052, 347.4978790027046, 285.6340889645186, 38.005443275218745, 434.04562102925735, 370.57123464516985, 63.0, 290.3443519605345, 589.2378582894275, 190.361921081278, 496.02641249610934, 42.62826356795749, 582.336928469282, 4.0, 88.60321259077058, 538.8515853229377, 288.9902053155725, 371.15920479301826, 255.74945536857166, 666.6727729523791, 183.49658553541667, 167.0, 478.0480777065163, 914.6706983239794, 291.43638822181515, 416.2287270315533, 262.0, 472.91795812735523, 247.0244081993958, 463.52983698759016, 842.9229608556064, 574.9099041498756]"
X: 2016-08-21 00:00:00~2016-10-19 23:59:59 -> Y: 2016-10-20 00:00:00~2016-10-26 23:59:59,"[436.72827670066073, 76.67285917824958, 670.1163422173738, 657.0, 200.1205621549866, 505.08617204547414, 636.8413071355461, 141.3284276526402, 35.52963332346811, 187.10991762778784, 53.36711854401907, 30.88324767906223, 694.3836934744705, 384.9780315055653, 93.14646032803888, 343.2369384299727, 512.1850028964079, 498.63102020877534, 598.6590900049824, 242.57133279298293, 270.108917614918, 234.2744395397631, 666.3768485421673, 195.64457910177347, 374.94500989595036, 305.68918571748554, 37.18538371691309, 419.79580755625216, 220.044683388267, 55.0, 284.74624229152636, 658.4749870212357, 206.91738399403692, 445.5346799945407, 134.56053623762955, 489.53183634481206, 174.58186422519282, 212.92106811221427, 519.148096211222, 323.6556914813057, 367.2195463416538, 181.39741590843428, 517.2000275988175, 154.17446011860073, 234.31886584967918, 377.5004374865233, 935.8005802461747, 310.34580865940853, 373.76967831298685, 266.1586928644539, 392.07683118156183, 98.92820620661256, 407.6260842283942, 744.1445762645501, 539.7388795825922]","[317.0297860845326, 24.624670628910742, 518.0659667836353, 745.0, 240.9350021667081, 168.7392551140581, 563.0, 99.61936090945669, 6.1061489967165326, 303.7111443947598, 84.59058075702782, 25.128138748476225, 615.6805232569692, 437.8239240396036, 28.68629303723383, 315.3679433169844, 661.7745298613327, 512.5502997834394, 670.0178165957286, 191.48196382259812, 227.80497252275882, 129.82192470151338, 802.9240951117379, 128.13533911514705, 403.54146317897806, 298.7197987410305, 35.695783093414214, 433.04562102925735, 367.57123464516985, 62.0, 299.384271701285, 586.2378582894275, 187.33630141902927, 467.02641249610934, 42.004982121851675, 597.525093960615, 4.0, 82.32470987723775, 538.8515853229377, 269.76234634834964, 382.15920479301826, 255.74945536857166, 663.6727729523791, 183.49658553541667, 153.0, 473.0480777065163, 950.8808644763554, 292.4620078840639, 420.0185608791773, 261.0, 487.8770756185244, 248.0244081993958, 463.52983698759016, 841.9229608556064, 574.9099041498756]"
X: 2016-08-22 00:00:00~2016-10-20 23:59:59 -> Y: 2016-10-21 00:00:00~2016-10-27 23:59:59,"[364.720796511694, 66.67285917824958, 709.853450400325, 690.0, 188.50052364712548, 415.2700455691186, 641.1136396406555, 133.3284276526402, 33.09196212956698, 253.04285130288253, 49.88457623691147, 26.41542227151033, 765.348213635493, 348.6083985693109, 89.14646032803888, 328.10881631182417, 535.0744954928618, 403.7504858923968, 581.2702225696604, 284.48811188854046, 247.67332753501776, 207.73407380168044, 765.2610512318647, 172.1945702185087, 332.6833041786682, 299.37299214673794, 55.845251359761214, 380.96346959124475, 306.27308747611926, 48.0, 287.9305520109085, 849.3031219163286, 196.0021256899853, 495.3577772490575, 131.6182745071061, 430.71659735458775, 156.58186422519282, 183.7813527280226, 504.2240436740223, 309.9034554672736, 347.4667981597206, 178.39741590843428, 547.7452356489104, 149.1744601186007, 209.31886584967918, 357.25118610743357, 918.7988828626903, 289.92118754817596, 365.95575863092114, 253.88636035934445, 419.5884937976618, 141.010693960422, 399.27646351365127, 728.8111209852191, 562.2497945534566]","[317.0297860845326, 24.624670628910742, 531.0659667836353, 716.0, 204.69067279416498, 168.7392551140581, 592.0, 99.61936090945669, 6.1061489967165326, 329.97469257897336, 83.64887258490798, 25.128138748476225, 667.0225594361572, 420.43227694533664, 28.68629303723383, 315.3679433169844, 612.5998009256022, 462.2866023433683, 670.0178165957286, 193.57433067563667, 251.1461651735352, 129.82192470151338, 848.2540236920862, 128.13533911514705, 404.54146317897806, 298.76503112155046, 40.60026389001321, 433.04562102925735, 301.5712346451699, 62.0, 300.4526537471324, 636.9087521360474, 189.33630141902927, 478.02641249610934, 42.004982121851675, 599.4327271075765, 4.0, 85.27947749671779, 528.0959146954808, 271.75298524587214, 379.72407904023305, 255.74945536857166, 656.8464509578307, 174.49658553541667, 153.0, 474.1226563834429, 957.2459350914679, 292.4620078840639, 402.8147255581093, 261.0, 508.89028653776813, 267.5013923149633, 453.74252562460504, 827.5564789455639, 578.5757917268253]"
X: 2016-08-23 00:00:00~2016-10-21 23:59:59 -> Y: 2016-10-22 00:00:00~2016-10-28 23:59:59,"[314.720796511694, 66.67285917824958, 636.3829629202883, 776.0, 270.56805610205345, 559.8546936989368, 681.8696213079663, 133.3284276526402, 33.09196212956698, 251.69625001039108, 49.32893251500999, 25.415422271510334, 779.6146377792176, 393.17143678685454, 49.55316922927352, 320.10881631182417, 437.615324923299, 373.82700583018146, 566.7726118457149, 357.7686376123684, 244.67332753501776, 185.90080820343354, 716.8543423306302, 173.45542274985257, 414.8961296429348, 276.0716381969769, 65.94567545648107, 376.2895487960603, 327.37884286708766, 63.78717453573337, 281.08506744397494, 859.9627079301667, 191.0021256899853, 488.3577772490575, 138.02048094977263, 424.2347372639987, 131.10109565309892, 179.64339108835358, 527.1417700325131, 257.9034554672736, 331.12948990691945, 176.86576337800452, 522.4888945186412, 121.8986749356006, 209.31886584967918, 411.04594529162017, 913.3820030848921, 215.12252191493704, 358.95575863092114, 239.13037869203364, 432.2087282775187, 141.010693960422, 390.42497742546624, 705.4837600534838, 568.529777465326]","[309.9282693324497, 24.624670628910742, 527.0659667836353, 766.0, 233.31235498898135, 231.7537419510106, 598.0, 98.61936090945669, 6.1061489967165326, 329.0427266816757, 79.64887258490798, 24.128138748476225, 686.5471569682314, 444.1049217758063, 26.787809789316743, 312.523616080571, 607.5998009256022, 457.2866023433684, 648.3924198111546, 216.98088735576883, 249.1056358938491, 126.82192470151338, 792.8016256285973, 132.98722406204575, 451.1694978579533, 296.3227532623641, 30.07566635793896, 431.73633716365583, 268.7484470375922, 32.32838114475132, 299.384271701285, 670.3299151224069, 184.33630141902927, 474.02641249610934, 44.60254542489936, 589.7693063098808, 4.0, 82.32470987723775, 538.8712779793309, 269.7935145255583, 378.72407904023305, 252.74945536857166, 650.0266483529931, 151.4965855354167, 130.0, 522.1039300940357, 952.5181357597944, 224.34426878620172, 401.8147255581093, 257.0, 499.89028653776813, 256.98223934332117, 453.74252562460504, 833.4779053689359, 583.6339035848281]"
X: 2016-08-24 00:00:00~2016-10-22 23:59:59 -> Y: 2016-10-23 00:00:00~2016-10-29 23:59:59,"[399.647327619435, 56.672859178249574, 784.6373250185195, 836.0, 266.56805610205345, 590.8677473486246, 714.8696213079663, 133.3284276526402, 83.45490127378551, 314.934614212039, 41.83290325031148, 25.415422271510334, 759.6538312211426, 395.50274269111657, 38.25175649064944, 311.0010335272264, 432.2971273065806, 383.7018407542186, 558.2577077128838, 319.7885471634916, 238.20403287116451, 129.36836260091155, 684.3562748867524, 164.19298288727566, 383.0594034328997, 274.0716381969769, 65.64175513905816, 367.927152431153, 295.1238246575399, 52.21120175945539, 297.59383355054086, 857.5827835568352, 134.51906017987832, 494.0143310236639, 138.44775505845723, 410.1174586519354, 166.32021573905098, 141.6286499017724, 527.1565112190943, 250.90345546727357, 319.4893773858773, 164.37463246442263, 511.4892637618018, 112.26107130050791, 194.31886584967918, 466.4938826719867, 884.1003309411689, 198.15448998649273, 356.95575863092114, 199.13037869203364, 430.89778840911134, 133.11912598115538, 383.0171466168861, 679.61032563423, 585.5317097111121]","[387.87093741986325, 24.624670628910742, 604.5959507853096, 743.0, 232.31235498898135, 292.0668917618673, 622.0, 99.61936090945669, 8.938372036554439, 357.28766494707213, 53.593136220865674, 10.470259071629405, 687.5471569682314, 432.1049217758063, 28.68629303723383, 300.8186727861934, 611.0676263331541, 445.3423387074107, 643.3924198111546, 219.39799052308416, 236.1461651735352, 94.08690462918008, 759.8016256285972, 146.035011490872, 457.2130820342267, 275.3227532623641, 27.26572062723389, 432.73633716365583, 281.9817185801235, 32.32838114475132, 306.2834581081436, 687.0649351947403, 191.7853778409483, 481.1852611607787, 44.60254542489936, 592.3895880141689, 24.0, 87.32470987723775, 538.8712779793309, 271.75298524587214, 379.72407904023305, 252.74945536857166, 628.2988490213195, 131.4965855354166, 130.0, 534.1039300940357, 933.2459350914679, 224.30688391459816, 369.81472555810933, 242.0, 500.29096334935065, 177.64563432123165, 453.74252562460504, 833.4779053689359, 582.651024638566]"
X: 2016-08-25 00:00:00~2016-10-23 23:59:59 -> Y: 2016-10-24 00:00:00~2016-10-30 23:59:59,"[406.1340714587869, 59.822358381447785, 835.0900478540303, 793.0, 266.56805610205345, 595.0898722347612, 721.7972135463664, 133.3284276526402, 70.18478016031773, 363.8786350189926, 37.23266168190574, 20.415422271510334, 759.0669454681262, 378.4352280237025, 28.0047811788558, 310.95063262845605, 437.16722221269436, 391.958813357362, 566.5870277663525, 317.4786693686266, 234.26069185989303, 119.36836260091155, 663.7945855014684, 174.3562566772406, 387.8961296429348, 258.0731062916112, 63.64175513905817, 371.994667098567, 273.5756733179569, 42.21120175945539, 297.59383355054086, 791.0518620815241, 243.96317353838452, 504.0143310236639, 106.97867653376859, 373.42733644680044, 129.320215739051, 134.8880219141108, 527.1565112190943, 254.90345546727357, 320.8602438544986, 165.37463246442263, 524.7903081330979, 132.26107130050792, 170.31886584967918, 473.0531709216441, 917.8190846378194, 203.3299769452715, 342.1816283226598, 203.20278645363365, 436.89778840911134, 122.12361282782248, 383.0171466168861, 715.278770999066, 586.8771186158702]","[428.87676466314394, 7.382292435550852, 616.3804550316094, 746.0, 233.31235498898135, 305.99789060180757, 641.0, 100.61936090945669, 9.15386779025476, 373.8945381337817, 55.593136220865674, 10.470259071629405, 676.2682925463893, 435.9745790547545, 29.845281575401334, 300.8186727861934, 601.0036341869604, 454.3905192491728, 642.9483980812906, 221.39799052308416, 238.1461651735352, 87.08690462918008, 742.3338563457331, 80.41935252046044, 431.2130820342267, 275.3694537375184, 27.56964094465679, 432.8666798847076, 221.66637871059476, 33.32838114475132, 304.0772617330163, 691.5798393275714, 215.79265746356984, 485.1852611607787, 45.225826871005175, 594.3895880141689, 25.0, 89.27800940208337, 538.8712779793309, 272.75298524587214, 381.7646163075692, 251.74945536857166, 638.0734476683836, 140.49658553541664, 132.0, 530.3668749432509, 939.0806602853735, 231.2812642523494, 369.81472555810933, 247.0, 501.89028653776813, 179.64563432123165, 454.74252562460504, 836.4253630055958, 588.651024638566]"
