,bower,kde200
X: 2016-07-01 00:00:00~2016-08-29 23:59:59 -> Y: 2016-08-30 00:00:00~2016-08-31 23:59:59,"[912.2719477979994, 468.11627173284563, 687.3706413012118, 1201.0, 387.20762517822334, 729.4754559988502, 591.5931934890981, 233.25195115134161, 338.02230061657815, 498.6300715299879, 95.69024213999396, 343.69160394858716, 627.3553524704172, 498.4590873522183, 111.65651370036609, 362.83111618760927, 516.7058667238786, 561.629752279081, 706.8249121295717, 411.0835609950141, 412.6849591651338, 379.7364059294317, 1038.1802319565872, 332.6256003611848, 334.46683918438157, 358.24939202289363, 516.8663613628926, 463.2302500325038, 1029.859417900896, 515.2744305068094, 321.32133766562595, 815.4447670282476, 366.442642578709, 348.67162750498284, 128.39258556394657, 801.1519903795717, 290.2962725864468, 710.5407793480014, 522.0576207434186, 437.2221831633793, 495.6835256815653, 280.90913419819674, 747.0950463561763, 324.01038193805596, 257.5748575720582, 577.6144493311931, 1146.021930619717, 285.8718801916387, 703.4289498260517, 384.4068065109019, 601.8708277829195, 216.2932254233329, 590.5052445036433, 862.1871843325558, 577.8068526781401]","[1040.8358513080016, 391.52470693099957, 843.754725361319, 1342.0, 397.0020036111609, 1069.9524554898746, 573.5934232396006, 266.30337196544286, 353.4911949664253, 621.7452469753342, 19.636153221562164, 231.0009024193734, 865.837189152996, 604.9760234605916, 147.46869483210818, 383.6412817379817, 595.0990162572708, 550.3843715618385, 673.1586426306703, 485.171840366165, 599.6646039534214, 375.3595762449465, 1260.9717348517763, 348.7591605896217, 401.71691263297737, 326.918553331376, 484.37025677548826, 456.91114946361625, 957.8008367204847, 546.004261686986, 328.91836394638824, 1021.5377302674457, 452.65948280445286, 368.7096389896489, 168.24995235137018, 632.9207342831282, 409.1023570180319, 848.4990073298609, 522.5797263704806, 470.18681789556507, 701.0540587757587, 274.5049991285756, 744.4539879603757, 173.52233194465873, 393.6294954139693, 746.2124539657591, 1232.932859685241, 416.2162265415048, 770.1550604536371, 385.0696803272683, 689.474851540013, 231.51223991139221, 606.3946651067341, 887.0823871301657, 690.5400482275384]"
X: 2016-07-02 00:00:00~2016-08-30 23:59:59 -> Y: 2016-08-31 00:00:00~2016-09-01 23:59:59,"[872.9616242847253, 427.11627173284563, 788.6564788581841, 1194.0, 344.31025007434056, 676.7433160444965, 577.5931934890981, 247.1894629391973, 313.0223006165782, 507.721589994154, 92.69024213999396, 342.69160394858716, 574.0138666534032, 479.70312347966717, 104.77507784980013, 342.8567350086958, 509.7058667238787, 555.6656485634851, 708.8806674155004, 436.3093623764744, 399.5816271032359, 384.63546386217433, 1017.6671001674956, 308.95675649207186, 321.4447513403537, 352.06093749790824, 402.45057554238394, 464.69430275309935, 987.5148706931891, 408.1384009070498, 321.32133766562595, 756.5120557937594, 380.29817813169194, 363.37989847071964, 120.94609888224379, 1120.0626057308634, 350.2269346080573, 685.3274534806125, 516.3567762396757, 430.72528641472957, 505.094116078864, 272.35888447459365, 733.0139044237425, 322.5724598834164, 314.5748575720582, 555.3717209687155, 1129.2041896749022, 256.9545712841901, 713.1792638320408, 337.4068065109019, 610.7894045939565, 295.7487306006353, 583.789606523273, 869.7168023278258, 568.381141684848]","[1028.4090145813232, 379.52343585867584, 918.4364203155993, 1314.0, 392.0020036111609, 1052.3079573241666, 569.5934232396006, 261.6195348971377, 347.48603180520524, 618.672632664213, 18.636153221562164, 228.0009024193734, 824.0864790658525, 602.1974705884942, 144.39240349252023, 383.6412817379817, 589.1123706675397, 487.91978599421145, 682.03831667993, 490.1158811536657, 590.427825463875, 368.4288892111968, 1260.3500306379299, 338.8988270979973, 389.71691263297737, 325.918553331376, 447.1422523803921, 470.8148485292518, 867.8025600064725, 537.8075502525573, 328.91836394638824, 1004.590560722387, 448.48605938273715, 374.9597059656289, 166.55054053014626, 824.851421316878, 453.40817077558324, 838.4990073298609, 521.5797263704806, 467.7352443953881, 698.4282337313316, 272.2039719170653, 745.4539879603757, 174.14833123997215, 416.6294954139693, 720.9676364710078, 1233.7574790768253, 412.8469204991865, 774.7560653238996, 376.0696803272683, 691.0369098554595, 278.0882881975318, 602.7438351365773, 888.4183490544611, 688.6513474506588]"
X: 2016-07-03 00:00:00~2016-08-31 23:59:59 -> Y: 2016-09-01 00:00:00~2016-09-02 23:59:59,"[861.3687405212826, 349.5716258263985, 783.0736658844836, 1163.0, 343.3960797032086, 596.393734207483, 577.4841743769182, 243.29918772331104, 289.0223006165782, 568.0463719482221, 75.1130133409965, 219.090737068734, 673.2811150316649, 481.99489940064325, 103.80025280111315, 331.57961040910726, 502.11532246717707, 527.463125294381, 698.2274861712959, 427.94192769966014, 359.39683406373433, 308.63546386217433, 986.1900635595815, 313.32159671331743, 408.69678139430385, 312.19154769374086, 344.64265415010965, 556.7560565414801, 988.9832209502558, 440.82217459373743, 320.32133766562595, 852.7225557456089, 381.29817813169194, 353.49225318929655, 120.97014077225724, 1204.8088614015448, 344.53497372446526, 679.4239052349702, 519.0438846606173, 451.1766161102958, 512.849826256952, 272.8515216524126, 727.7988725122159, 365.51070609503495, 316.5748575720582, 631.1060863680658, 1115.1212584992331, 259.0421734150555, 679.445213011181, 237.51582562308172, 603.6630938496413, 278.03896832591045, 587.3289832535097, 870.4250264068497, 562.0915669525444]","[1030.4090145813232, 382.52343585867584, 919.4364203155993, 1314.0, 389.8834741986567, 1023.123330630808, 569.5934232396006, 261.4388583397952, 349.48603180520524, 608.672632664213, 18.636153221562164, 228.0009024193734, 847.5992446772377, 601.4892465094703, 144.46996590443192, 334.5825812619947, 586.642224396943, 490.76133458459844, 688.2023247119548, 490.41112533560494, 578.427825463875, 370.4288892111968, 1234.272468226018, 338.8988270979973, 424.51266871843103, 324.918553331376, 448.49167124004515, 489.38943793501966, 843.9871866998312, 538.0117941671035, 327.91836394638824, 1031.5344833784511, 450.48605938273715, 373.9597059656289, 166.55054053014626, 888.5728456602563, 458.0388647332649, 841.4990073298609, 521.5797263704806, 476.7913217393238, 706.4282337313316, 272.235985825121, 745.4539879603757, 201.57374183420436, 417.6294954139693, 736.7340496801792, 1232.9008457771854, 414.2162265415048, 771.5806847154839, 364.0696803272683, 683.0369098554595, 278.0882881975318, 603.7438351365773, 888.97502428871, 665.8040383056098]"
X: 2016-07-04 00:00:00~2016-09-01 23:59:59 -> Y: 2016-09-02 00:00:00~2016-09-03 23:59:59,"[981.8819936417052, 379.57162582639853, 754.8783441069417, 1149.0, 296.9051884578438, 553.62362117731, 552.1510529879083, 225.93911474160927, 278.02230061657815, 535.1139771375085, 73.51028093665421, 237.6856932007583, 687.3470250460712, 464.99489940064325, 221.33415835272515, 305.94441726432956, 537.5322475646584, 626.8275823431871, 692.8850340000527, 430.9043105015388, 321.1716128633755, 262.19395327902015, 1020.4066089891, 372.2149784016954, 477.30503833778505, 305.6901979723091, 371.8954104451382, 552.7545147293729, 927.7991479098094, 369.8939876248375, 317.32133766562595, 904.8079941718438, 378.29817813169194, 417.979000068874, 115.97014077225724, 1142.712922182494, 364.10312314971947, 994.1315372585195, 513.938067927556, 461.5432822004125, 538.9228613546559, 270.3908983826493, 719.808784389918, 369.51070609503495, 315.5748575720582, 604.5076908430075, 1103.9449122068268, 241.9545712841902, 670.4440370459491, 187.84894701209163, 627.1618053329407, 270.5129842891213, 576.789606523273, 861.696712921261, 543.7408523210178]","[1087.40940317672, 355.5234358586758, 878.4364203155992, 1307.0, 388.8834741986567, 1011.7757038811181, 565.5934232396007, 260.4388583397952, 341.48603180520524, 602.2207086155532, 17.337915643263468, 235.68212723733524, 867.6867770234053, 594.0394962330734, 154.18785871082304, 334.5825812619947, 578.8721282021146, 599.1178948363302, 686.2023247119548, 492.46393013453536, 509.0447134573483, 362.4288892111968, 1247.3876385191618, 335.8988270979973, 483.51266871843103, 322.918553331376, 456.68601567855245, 490.40011138977286, 845.3348134495211, 526.0117941671035, 326.403223023601, 1070.6583020472754, 448.48605938273715, 380.9593173702318, 164.55054053014626, 871.8680898421953, 464.46568920027875, 837.4990073298609, 520.5797263704806, 492.91042685464043, 706.4282337313316, 268.6857361015179, 740.5070914834232, 211.5630683794511, 425.6294954139693, 730.6816814186274, 1232.7254651687697, 411.44135309362144, 763.7979686805348, 353.02777697063317, 699.0039748269066, 277.0882881975318, 602.7438351365773, 885.8831914701418, 640.9360351709943]"
X: 2016-07-05 00:00:00~2016-09-02 23:59:59 -> Y: 2016-09-03 00:00:00~2016-09-04 23:59:59,"[946.4791366823549, 344.5716258263985, 611.9419675683429, 1112.0, 328.30388399734323, 531.5203573392863, 554.4841743769182, 219.7085461638925, 260.0018848771954, 503.07076941548996, 42.73142554044902, 237.6856932007583, 663.6442737128483, 458.9905269070901, 221.80097904787027, 287.7520295324532, 641.6068706195731, 588.0585003425435, 750.9635237605612, 425.34113804046103, 359.2860197946737, 246.19395327902015, 1115.5463325628607, 311.04014574847054, 453.46552430366796, 331.74853057498893, 457.1177150608505, 511.75451472937345, 937.9167584351752, 371.8939876248375, 318.32133766562595, 849.9727264000018, 375.29817813169194, 476.5426387834183, 107.39308724229478, 1155.9434907602106, 362.66629561079725, 975.3875289808984, 518.5674902592781, 460.8166846425127, 531.9228613546558, 265.35888447459365, 704.0971695607761, 370.51070609503495, 311.46671681698933, 575.2899803942652, 1114.7652081778715, 231.87608152368162, 662.7960272245954, 280.51582562308175, 599.418806061643, 270.0311708511465, 578.789606523273, 840.3356034189252, 533.2922611042773]","[1077.8854832297473, 306.04735580564864, 877.4364203155992, 1306.0, 404.030519765051, 1011.7757038811181, 564.5934232396007, 279.61953489713767, 341.48603180520524, 602.6726326642131, 17.337915643263468, 235.68212723733524, 866.6867770234053, 594.7477203120973, 154.18785871082304, 334.5825812619947, 632.1277835055134, 592.5787514555676, 714.5876003925456, 466.8523810943374, 545.2839340760473, 361.4288892111968, 1252.8927625970641, 335.39081464764064, 359.6759714475904, 329.01054479156255, 438.68601567855245, 488.40011138977286, 852.3348134495211, 505.35650388830084, 328.91836394638824, 1069.2730263666845, 448.48605938273715, 394.6984418148235, 164.09847792699512, 900.298962325051, 463.46568920027875, 822.2599703032799, 523.5797263704806, 492.91042685464043, 706.4194397152453, 269.6537221934622, 739.5070914834232, 211.5630683794511, 425.6294954139693, 728.6816814186274, 1232.7574790768253, 411.44135309362144, 769.0588442359432, 400.02777697063317, 699.0369098554595, 277.0882881975318, 602.7438351365773, 886.1749673911179, 637.9360351709943]"
X: 2016-07-06 00:00:00~2016-09-03 23:59:59 -> Y: 2016-09-04 00:00:00~2016-09-05 23:59:59,"[863.2471442993865, 333.3612481553936, 597.435366156469, 1286.0, 329.30388399734323, 674.5278325509902, 544.1510529879083, 208.05405074438391, 254.64849337092795, 508.68246680592483, 42.73142554044902, 237.6856932007583, 665.443086528353, 454.8523266874552, 220.2433491018436, 283.75202953245326, 640.6068706195731, 589.343127058345, 748.2863945742585, 390.62474910690696, 358.899126804747, 228.19395327902015, 1089.9944942336172, 293.76459201232825, 441.27015610696503, 325.20248172305384, 393.3189022453459, 498.89271494900834, 946.7683726444842, 365.8234307863154, 314.0010768582121, 839.4604699751068, 369.25959373460483, 521.921596671672, 107.39308724229478, 1134.1752244619502, 347.66629561079725, 971.7644971830837, 517.736570909028, 458.45611931642384, 526.0924007350932, 248.65372219346213, 758.0359008799464, 292.51070609503506, 306.46671681698933, 535.1939447317981, 1107.45450189928, 213.89376188275963, 657.5520000775471, 340.02472254947776, 615.796420781369, 271.0311708511465, 550.5436731768808, 826.4450766885022, 549.6306035285085]","[1076.8854832297473, 306.04735580564864, 876.4364203155992, 1354.0, 404.030519765051, 1070.0048226882673, 564.5934232396007, 279.61953489713767, 340.48603180520524, 608.672632664213, 17.337915643263468, 234.68212723733524, 864.6867770234053, 557.7477203120973, 154.18785871082304, 333.47118813602935, 632.1277835055134, 591.5787514555676, 711.2023247119548, 468.4588828810997, 543.2839340760473, 361.400085073248, 1253.5699724917638, 272.39171206481524, 435.2045793454044, 329.01054479156255, 437.68601567855245, 481.40011138977286, 863.104797225197, 505.82789599048687, 327.91836394638824, 1089.687106185224, 448.48605938273715, 425.6984418148235, 164.09847792699512, 910.6924605382885, 463.46568920027875, 822.2599703032799, 523.5797263704806, 492.91042685464043, 706.4194397152453, 269.6537221934622, 763.7055468845082, 211.5630683794511, 425.6294954139693, 691.6816814186274, 1212.8818137810406, 411.44135309362144, 758.0588442359432, 447.02777697063317, 690.274347165733, 264.9532149347848, 602.7438351365773, 884.1749673911179, 638.9360351709943]"
X: 2016-07-07 00:00:00~2016-09-04 23:59:59 -> Y: 2016-09-05 00:00:00~2016-09-06 23:59:59,"[852.2591230787281, 327.3612481553936, 640.66553335347, 1281.0, 320.4070924652694, 647.2048322923699, 473.1510529879083, 204.05405074438391, 233.65417377201507, 510.476037011417, 74.51904440472805, 230.16823245899985, 635.0577533286512, 399.79804662074093, 318.45745022446556, 271.28287161439994, 637.6068706195731, 614.8769377500496, 747.8248163844308, 378.4788563272458, 424.0128772029402, 224.19395327902015, 1075.2466519085121, 271.2645378887206, 489.7857805983042, 324.20248172305384, 386.59149158985224, 540.7297779310422, 941.591427026712, 351.3078062949762, 314.0010768582121, 831.0733618608128, 367.0267356498637, 495.92159667167175, 102.86824668852488, 1035.335006059856, 339.66629561079736, 903.7350793795031, 517.736570909028, 453.5776101211527, 543.1762161898479, 280.0045508743521, 758.1683528508946, 287.3469952760581, 401.46671681698933, 591.52513378758, 1080.0344023169698, 205.1442550369756, 649.3614101120504, 330.02472254947776, 558.7564965338961, 262.3971203012736, 582.6228670417037, 822.3233579339143, 539.6705277759813]","[1078.8854832297473, 307.04735580564864, 900.4160045762164, 1356.0, 404.030519765051, 994.1564655599301, 567.5934232396007, 282.6195348971377, 292.01129606018293, 610.672632664213, 30.3471905113976, 235.68212723733524, 866.6867770234053, 559.7477203120973, 154.18785871082304, 333.47118813602935, 635.1277835055134, 609.8660461754968, 711.2023247119548, 470.4588828810997, 589.2839340760472, 364.4288892111968, 1260.62500175, 274.2634635223226, 442.2045793454044, 329.01054479156255, 442.68601567855245, 503.40011138977286, 864.081402896027, 511.82789599048687, 327.91836394638824, 1045.6569269744703, 448.48605938273715, 392.6984418148235, 166.55054053014626, 913.6924605382886, 467.46568920027875, 817.8097596295962, 523.5797263704806, 485.91180192744577, 725.6708075240309, 275.35888447459365, 767.6505176262722, 210.5630683794511, 441.5748575720582, 722.6816814186274, 1217.0571943894563, 412.44135309362144, 742.6974764178118, 366.2137641803488, 687.274347165733, 267.9532149347848, 613.9897684829695, 875.4892468070283, 596.6250894657226]"
X: 2016-07-08 00:00:00~2016-09-05 23:59:59 -> Y: 2016-09-06 00:00:00~2016-09-07 23:59:59,"[852.8512120504486, 331.3612481553936, 686.8485956345371, 1277.0, 308.4423120830945, 667.6506135951546, 478.1510529879083, 198.4892166945513, 212.65417377201507, 508.00291786383553, 76.01819276004842, 334.24242078070216, 658.697235157586, 392.64965351698305, 319.45745022446556, 277.7161664261741, 627.1158229073369, 579.7457107784555, 749.8897402194057, 381.9402585283072, 428.8591949060312, 222.0893846949782, 1091.3239906490278, 298.226288693438, 664.2701561069649, 322.00067399171587, 395.00835098038584, 541.5484069426454, 784.2888207547687, 312.6297801646156, 315.5448042599839, 778.6368427925024, 356.6174559430445, 483.31752892060985, 88.5494582055036, 1027.3609379794452, 290.3167630665122, 908.7350793795031, 481.46986421076673, 435.3055175817561, 524.9175194014072, 281.3358567786142, 754.0910141103792, 286.3469952760581, 401.46671681698933, 581.5081702253227, 1083.1989425630102, 207.51125532133707, 619.2088486453517, 306.02472254947776, 561.755475977766, 268.5561662312523, 570.6228670417037, 810.1862588223859, 534.61192787728]","[1078.6866634073126, 311.2577334766535, 924.2429035325325, 1360.0, 407.030519765051, 1008.5252467952715, 571.5934232396006, 285.6195348971377, 298.01097368215125, 613.672632664213, 32.3471905113976, 188.9999926021283, 841.1054593322109, 479.8176293044229, 158.18785871082304, 334.47118813602935, 633.081638456977, 615.8660461754968, 711.8352863746956, 475.4588828810997, 585.2176368263879, 341.2007772135159, 1216.2664268456929, 270.5162471800082, 508.1904494055872, 329.01054479156255, 347.18353702603633, 480.461257599021, 880.4739679428171, 524.8278959904869, 327.91836394638824, 1016.0253403845348, 452.65948280445286, 394.53949286029564, 169.55054053014626, 920.9205725359695, 474.6908157523954, 828.8097596295962, 525.5797263704806, 478.9767241042998, 729.5756604750744, 276.35888447459365, 760.3499368288271, 208.501922170203, 410.5748575720582, 712.4178926686878, 1208.9424236976722, 405.2162265415048, 750.8448675237696, 381.2137641803488, 676.274347165733, 270.9532149347848, 612.9152378440048, 856.4892468070283, 599.6250894657226]"
X: 2016-07-09 00:00:00~2016-09-06 23:59:59 -> Y: 2016-09-07 00:00:00~2016-09-08 23:59:59,"[843.0548384651865, 322.3612481553936, 655.041708817825, 1286.0, 306.8756068948686, 827.1460076592108, 482.1510529879083, 178.8854290516749, 243.1025955408433, 527.6718253331197, 77.01819276004842, 327.3258444662051, 661.7509640173087, 444.4760268342401, 320.45745022446556, 271.28287161439994, 631.1408894136886, 622.9189732219032, 738.4488378835865, 354.62270969916824, 430.8436266058224, 211.06029050471577, 1061.6119839187832, 445.7136471738885, 667.2701561069649, 324.75323209700537, 338.23110346111736, 533.3536184255618, 791.8576464414339, 290.07680848620237, 317.8527399637061, 711.1054430182625, 349.7104762655144, 487.76279549497025, 84.6958577347372, 922.9478528776518, 249.33289137907053, 912.7350793795031, 480.6631032103593, 438.4523076858656, 545.0390293338506, 276.8047531801614, 812.0832495443368, 301.3469952760581, 391.5209197121073, 566.6820015926859, 1102.905677410056, 184.26974071901824, 618.7205132363414, 306.02472254947776, 544.0899791169064, 192.33575830917604, 573.6281476588065, 810.7564122705337, 546.1841253759197]","[1071.113500133991, 312.25900454897726, 934.7380718752003, 1345.0, 407.030519765051, 1102.1967890882586, 572.5934232396006, 285.6195348971377, 298.6191602128417, 614.7493854584533, 32.3471905113976, 190.9999926021283, 834.5650789056439, 517.2813435398386, 159.1865876384993, 335.47118813602935, 634.081638456977, 616.4357267331637, 712.8352863746956, 475.4588828810997, 585.2176368263879, 342.2007772135159, 1146.9578000226445, 279.6444957225009, 421.6618415077732, 328.81730579196994, 349.0544164062852, 482.3408867649246, 890.5708222339795, 524.3565038883008, 325.93462532168115, 1022.0239653117295, 452.65948280445286, 393.1126561336172, 171.62952949425218, 922.9205725359695, 477.6908157523954, 821.8558635738592, 523.5202060336993, 478.97809917710515, 727.2470790230926, 276.35888447459365, 796.499404823925, 223.501922170203, 411.78151296416894, 672.7673056452148, 1210.1015825256222, 405.2162265415048, 694.6520549437191, 378.4065767603994, 686.1813329961999, 272.9532149347848, 612.9152378440048, 861.1459034057087, 603.6250894657226]"
X: 2016-07-10 00:00:00~2016-09-07 23:59:59 -> Y: 2016-09-08 00:00:00~2016-09-09 23:59:59,"[878.9133519574694, 307.5815452448171, 715.011568213728, 1263.0, 301.87560689486867, 742.6631069470411, 564.5823616318188, 174.84915405627305, 229.74920403457594, 593.7173768372107, 85.69134504097168, 274.89844158786156, 598.4853294166589, 474.0068685810481, 378.7142930753124, 247.4561369875867, 620.1408894136886, 638.1005149830477, 743.0234611177062, 346.1360401682978, 410.40591439919956, 244.82259224487552, 1028.6276661914228, 445.7136471738885, 641.7503453297273, 303.6421851993921, 329.65659946319875, 472.0915172140678, 789.589012824312, 288.72229895030955, 320.5732721331933, 772.3431160828992, 373.79252272685375, 481.76279549497025, 79.34633527607873, 885.4916067228304, 332.93388787610473, 907.7350793795031, 475.15505001370065, 439.89880804923814, 535.8086508964013, 277.8047531801614, 793.8282700779946, 241.60909648755256, 390.5209197121073, 520.3860217220065, 1086.3259587234334, 188.8655855207488, 580.4838409241987, 302.59341390556733, 552.4522989657302, 159.16390423888572, 574.6281476588065, 808.858820403952, 543.1841253759197]","[1084.3520751708686, 311.25900454897726, 964.6392165375682, 1346.0, 407.030519765051, 1075.1606056154242, 600.6192185408086, 287.6195348971377, 298.6191602128417, 641.1841464777008, 39.54688606122327, 190.9999926021283, 830.5078458178549, 530.9146748949534, 179.94801260162154, 335.47118813602935, 633.081638456977, 553.5992390617521, 725.8352863746956, 475.4588828810997, 587.3133817617454, 401.2740929643512, 1159.4595773021558, 279.6444957225009, 510.59056775193363, 328.81730579196994, 346.2358436923961, 481.90296471028506, 886.2711000251982, 527.4277776441404, 325.55372541595307, 1064.9506495608941, 452.65948280445286, 390.1126561336172, 171.62952949425218, 888.9205725359694, 478.20590702174803, 813.3993405600512, 522.3576289532356, 477.08249994755874, 697.5114764085278, 277.35888447459365, 807.6573678449554, 222.93984422484252, 411.78151296416894, 656.8153604772327, 1197.4418422250808, 405.7011352721521, 694.6520549437191, 312.38078145919144, 689.4432817890633, 272.9532149347848, 613.9152378440048, 842.248311539127, 594.6250894657226]"
X: 2016-07-11 00:00:00~2016-09-08 23:59:59 -> Y: 2016-09-09 00:00:00~2016-09-10 23:59:59,"[810.9231173112095, 210.58154524481716, 708.8188210010131, 1260.0, 289.5324457048403, 746.3097154407737, 552.695320692613, 176.12181666868742, 235.1025955408433, 587.9101240499256, 85.69134504097168, 262.5123101995991, 521.6429257112491, 542.726078137918, 287.86319925751354, 248.23687913738007, 589.4880521782051, 570.5589414813676, 740.0040957913709, 333.51622186341643, 399.3719462749364, 370.1153504698871, 995.4651498214653, 324.5001973308514, 661.0854153438889, 315.1482788279359, 284.7350323039075, 513.1227635125232, 752.4673926531875, 275.72229895030955, 322.5732721331933, 722.9036140318268, 365.0374324900601, 545.7532851171173, 161.01573622202417, 886.9886784893723, 286.8218126310727, 817.2183384546485, 512.9878437072598, 412.4485204380799, 503.53252511474454, 276.8047531801614, 770.5701060038318, 239.60909648755256, 418.04193450488714, 527.6892959496032, 1055.8388553160337, 366.88495084708387, 595.4838409241987, 432.4801998688861, 518.4519988324683, 159.38175078619594, 574.6281476588065, 792.4385548199152, 530.6145033767845]","[1082.4051066306051, 314.25900454897726, 966.7255790061405, 1349.0, 398.6047382323311, 1026.093492512733, 601.6194482913111, 261.29045180386254, 300.01097368215125, 636.6457889532043, 40.54688606122327, 194.9999926021283, 794.1319096852422, 569.4509606595375, 181.15255738331874, 336.5298886120165, 628.8852543606289, 556.5992390617521, 726.8352863746956, 455.17999913437393, 582.4412660472457, 438.87000320260233, 1178.0404793499033, 272.16892086436167, 550.9379314272824, 330.01054479156255, 328.5983221951343, 496.02333554438144, 882.4219745167188, 527.9609624715255, 324.53427229216794, 1068.6272771941915, 451.65948280445286, 400.0596246738807, 200.76471800934885, 871.6961110256923, 421.32535851901423, 767.3812999506179, 520.3819527873462, 479.3659108249748, 682.1267303692549, 277.35888447459365, 806.6573678449554, 223.93984422484252, 417.5927092260217, 654.3014361134359, 1196.778314325645, 486.70113527215204, 663.6520549437189, 393.3805517086889, 688.4432817890633, 272.9532149347848, 614.9152378440048, 841.8663261723443, 582.3504182338248]"
X: 2016-07-12 00:00:00~2016-09-09 23:59:59 -> Y: 2016-09-10 00:00:00~2016-09-11 23:59:59,"[842.5558810478186, 215.18953743545467, 725.011568213728, 1234.0, 253.45999936117485, 759.9907452552444, 538.695320692613, 140.13983569361196, 218.6683712832421, 590.1135905625266, 105.90183671026136, 379.09396418836644, 478.06040513764503, 540.726078137918, 369.8631992575136, 230.3764667195584, 583.2762309899397, 573.3484498120779, 739.9995156541262, 329.7867132122685, 393.56382296845453, 367.66297894162466, 1020.2596607722934, 358.36008057120875, 660.3078805661736, 303.50244930205764, 197.71928600625859, 542.5225199696331, 811.4346832934748, 269.72229895030955, 320.28845302947144, 884.020864172875, 362.0125215824997, 620.5125291898704, 153.0501562488409, 977.7001681155958, 258.82181263107276, 808.8174600061916, 530.6735412594385, 409.44428961666324, 494.9501330187879, 274.8047531801614, 755.154016171867, 269.20934003044226, 414.83988064245904, 601.9573050496704, 1027.1127500224804, 427.928904682624, 573.4838409241987, 420.4801998688861, 521.6155121879904, 151.94456075947815, 573.5879928043316, 773.7185702239066, 570.0101121753981]","[1113.9881210579404, 274.6759901216421, 975.9594168681538, 1348.0, 396.4862088198269, 1023.5058648887177, 600.6194482913111, 231.0528550142522, 299.0161368433713, 636.406787929971, 53.94760483614837, 197.9999926021283, 784.8816221190261, 569.4509606595375, 242.15255738331874, 336.47118813602935, 644.445128125884, 563.198520286827, 727.8352863746956, 452.17999913437393, 583.4013045579591, 435.87000320260233, 1184.446722753561, 258.74241854855967, 546.9520613670995, 330.01054479156255, 326.7751538229298, 507.2211494528077, 949.4219745167188, 526.9609624715255, 324.24945318844607, 958.8314906590948, 451.65948280445286, 402.0596246738807, 198.76471800934885, 885.3540472478396, 419.32535851901423, 765.8272677745804, 528.2208040671056, 465.2016588493583, 679.1267303692549, 277.35888447459365, 810.0277227766067, 232.74203031641622, 417.5927092260217, 596.3748920518566, 1195.4418422250808, 512.7011352721521, 622.6520549437191, 389.3805517086889, 689.4432817890633, 272.9532149347848, 614.9152378440048, 842.8663261723443, 600.3504182338248]"
X: 2016-07-13 00:00:00~2016-09-10 23:59:59 -> Y: 2016-09-11 00:00:00~2016-09-12 23:59:59,"[862.0678442895912, 175.90295097081002, 712.8968072618858, 1129.0, 253.0368657677526, 635.1407547116697, 556.3822937123414, 202.9489693287436, 199.64547627363254, 602.4698902604276, 104.90183671026136, 374.0978312632999, 471.6988780473322, 528.6563692639677, 363.1191615949296, 221.3817557271225, 573.8593182638886, 568.9566582419095, 727.1005174560577, 346.4048031509193, 390.6999832840951, 351.66297894162466, 1004.9874428809766, 340.85210744128995, 615.9320397980118, 300.1896816328188, 169.40993643546534, 545.0425322785538, 804.2354423344759, 367.77347930468943, 317.063469998105, 912.4616018843022, 433.91860785784627, 608.2188158270732, 151.0501562488409, 976.0217093193309, 240.02186749917539, 778.9962569611364, 531.8546464030354, 521.762887917954, 520.2298108543117, 271.80475318016136, 818.8575762954732, 251.73667327098485, 405.4036968148975, 665.55814703248, 1011.3409506714167, 504.6612763752365, 547.3363197933519, 405.6056010974112, 545.83444391636, 277.64301157277, 572.2591529885657, 766.2267226398362, 549.4009719483518]","[1103.9336762770333, 271.67471904931836, 969.0796205331825, 1335.0, 397.4862088198269, 833.1473233256427, 607.5308673239932, 256.32159314853317, 285.06320902093603, 640.3204254613987, 53.94760483614837, 193.9999926021283, 789.0534293811495, 567.4509606595375, 191.39240349252023, 331.47118813602935, 642.445128125884, 560.198520286827, 724.8352863746956, 481.51922784009395, 589.8466697143267, 375.87000320260233, 1177.446722753561, 255.74241854855975, 495.76160570991357, 329.01054479156255, 323.7751538229298, 493.23956362265096, 944.7466748833374, 539.1514181287116, 323.24945318844607, 1010.8910858133127, 475.5728083354106, 402.87549441791003, 193.76471800934885, 888.7460804078387, 412.32535851901423, 749.3854600743272, 532.0517234173558, 528.6966985387729, 685.1267303692549, 277.35888447459365, 815.0277227766067, 230.74203031641622, 413.1565253984602, 676.2030847897332, 1194.4418422250808, 527.7878097411943, 620.6543870161114, 390.4691326760068, 694.4432817890633, 332.9020567315374, 614.9152378440048, 840.8663261723443, 599.3504182338248]"
